Equipment Description,Manufacturer,Model Number,Calibration ID,Accuracy,Last Calibrated,Calibration Due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System Date,System Time,Elapsed Time (sec),Software Elapsed Time (sec),Voltage (V),RMS Current (Amps),Power (Watts),Watt Hours (Wh),Voltage Total Harmonic Distortion,Frequency (Hz),Apparent Power (VA),Power Factor,Current Crest Factor,Voltage Crest Factor,Integration Time (sec),Intellifaucet Valve (%),Intellifaucet Temperature (F),Proportioning Valve (%),Draw Count,Program Status,TC Tree Average,TC Down,RTD IN,RTD Out,RTD Ambient,Totalized Flow (Gallons),Flow Rate (GPM),Pressure - Port 1,Pressure - Port 2,Pressure - Port 3,Pressure - Port 4,Mass Flow Rate(lb/min),Density(lb/US Gal),Flow Meter Inlet Temperature(°F),Draw Weight(lbs),Total Weight Inventory(lbs),Total Gallons Inventory(US Gallon),Drive Gain (%),Raw Tube Frequency (Hz),Hot Flow Rate-Calculated(US GPM),Hot Gallons-Calculated(US Gallon),Hot Flow Rate-Laurel(US GPM),Hot Gallons-Laurel(US Gallon),T1,T2,T3,T4,T5,T6,UPPER ELEMENT,LOWER ELEMENT,COMPRESSOR,FAN,DLB,Viasala-Temperature Probe 1 (°F),Viasala-Humidity Probe 1 (%),Viasala-Temperature Probe 2 (°F),Viasala-Humidity Probe 2 (%)
02/19/2025,12:21:46.023,117.90,118.02,241.330000,23.134000,5583.000000,181.580000,0.000000,59.988000,5583.000000,1.000000,1.400147,1.400696,117.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,74.455557,77.127365,68.452653,69.593335,68.723063,13.058000,0.000000,-95.699997,-42.299999,-43.000000,0.000000,0.000000,8.330767,67.711357,107.383078,107.383078,13.058186,6.112566,152.116730,0.000000,12.893000,0.000000,0.000000,79.266668,76.333336,72.900002,72.900002,72.800003,72.533333,1,0,0,0,0,68.085,49.162,68.796,47.592
02/19/2025,12:21:49.024,120.90,121.02,241.340000,23.135000,5584.000000,186.230000,0.000000,59.989000,5584.000000,1.000000,1.400346,1.400514,120.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,74.483335,77.119821,68.456734,69.606669,68.725104,13.058000,0.000000,-95.300003,-42.299999,-42.900002,0.000000,0.000000,8.330675,67.722855,107.383078,107.383078,13.058186,6.113398,152.116653,0.000000,12.893000,0.000000,0.000000,79.300003,76.500000,72.900002,72.866669,72.800003,72.533333,1,0,0,0,0,68.085,49.162,68.796,47.592
02/19/2025,12:21:52.023,123.90,124.02,241.240000,23.125000,5579.000000,190.880000,0.000000,59.989000,5579.000000,1.000000,1.400519,1.400846,123.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,74.533334,77.112276,68.460816,69.580002,68.725513,13.058000,0.000000,-95.199997,-42.299999,-42.799999,0.000000,0.000000,8.330904,67.693878,107.383078,107.383078,13.058186,6.113406,152.116714,0.000000,12.893000,0.000000,0.000000,79.433334,76.633331,72.866669,72.900002,72.800003,72.566666,1,0,0,0,0,68.085,49.162,68.796,47.591
02/19/2025,12:21:55.024,126.90,127.02,241.320000,23.132000,5582.000000,195.530000,0.000000,59.988000,5582.000000,1.000000,1.400009,1.400506,126.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,74.583335,77.105028,68.466531,69.620003,68.726329,13.058000,0.000000,-94.800003,-42.400002,-42.700001,0.000000,0.000000,8.330583,67.734184,107.383078,107.383078,13.058186,6.113216,152.116730,0.000000,12.894000,0.000000,0.000000,79.500000,76.866669,72.900002,72.900002,72.800003,72.533333,1,0,0,0,0,68.085,49.161,68.796,47.590
02/19/2025,12:21:58.025,129.90,130.02,241.250000,23.126000,5579.000000,200.180000,0.000000,59.988000,5579.000000,1.000000,1.400458,1.400788,129.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,74.616667,77.098223,68.473471,69.580002,68.727146,13.058000,0.000000,-95.199997,-42.599998,-42.500000,0.000000,0.000000,8.330327,67.767387,107.383078,107.383078,13.058186,6.113418,152.116745,0.000000,12.893000,0.000000,0.000000,79.533333,76.966667,72.900002,72.966667,72.800003,72.533333,1,0,0,0,0,68.085,49.161,68.796,47.590
02/19/2025,12:22:01.025,132.90,133.02,241.360000,23.136000,5584.000000,204.830000,0.000000,59.991000,5584.000000,1.000000,1.400545,1.400936,132.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,74.605556,77.090975,68.478370,69.593335,68.728370,13.058000,0.000000,-94.699997,-42.700001,-42.500000,0.000000,0.000000,8.330583,67.735474,107.383078,107.383078,13.058186,6.113103,152.116714,0.000000,12.893000,0.000000,0.000000,79.500000,77.000000,72.900002,72.900002,72.800003,72.533333,1,0,0,0,0,68.085,49.160,68.796,47.589
02/19/2025,12:22:04.024,135.90,136.02,241.330000,23.133000,5583.000000,209.480000,0.000000,59.988000,5583.000000,1.000000,1.400726,1.401235,135.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,74.677778,77.083579,68.480003,69.593335,68.728370,13.058000,0.000000,-94.300003,-42.799999,-42.299999,0.000000,0.000000,8.330503,67.744431,107.383078,107.383078,13.058186,6.113066,152.116714,0.000000,12.893000,0.000000,0.000000,79.733332,77.099998,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.086,49.160,68.796,47.589
02/19/2025,12:22:07.025,138.90,139.02,241.350000,23.136000,5584.000000,214.130000,0.000000,59.993000,5584.000000,1.000000,1.400545,1.400994,138.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,74.694445,77.076034,68.483677,69.593335,68.726737,13.058000,0.000000,-93.900002,-42.900002,-42.200001,0.001000,0.000000,8.330869,67.699814,107.383078,107.383078,13.058186,6.113200,152.116669,0.000000,12.893000,0.000000,0.000000,79.966667,77.133331,72.866669,72.866669,72.800003,72.533333,1,0,0,0,0,68.086,49.160,68.796,47.588
02/19/2025,12:22:10.026,141.90,142.02,241.360000,23.136000,5584.000000,218.790000,0.000000,59.991000,5584.000000,1.000000,1.400890,1.401558,141.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,74.761112,77.067898,68.492860,69.593335,68.726737,13.058000,0.000000,-94.300003,-43.000000,-42.200001,0.000000,0.000000,8.330720,67.719421,107.383078,107.383078,13.058186,6.113249,152.116684,0.000000,12.893000,0.000000,0.000000,80.099998,77.333336,72.900002,72.900002,72.800003,72.533333,1,0,0,0,0,68.086,49.159,68.796,47.587
02/19/2025,12:22:13.026,144.90,145.02,241.270000,23.128000,5580.000000,223.440000,0.000000,59.990000,5580.000000,1.000000,1.401116,1.401832,144.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,74.800001,77.059762,68.504492,69.593335,68.726737,13.058000,0.000000,-94.000000,-43.099998,-42.099998,0.000000,0.000000,8.331027,67.678940,107.383078,107.383078,13.058186,6.112873,152.116577,0.000000,12.893000,0.000000,0.000000,80.199999,77.433334,72.900002,72.900002,72.800003,72.566666,1,0,0,0,0,68.086,49.159,68.796,47.587
02/19/2025,12:22:16.025,147.90,148.02,241.300000,23.130000,5581.000000,228.090000,0.000000,59.991000,5581.000000,1.000000,1.401038,1.401160,147.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,74.877778,77.052366,68.512451,69.593335,68.728370,13.058000,0.000000,-93.699997,-43.200001,-42.200001,0.000000,0.000000,8.330937,67.690369,107.383078,107.383078,13.058186,6.113402,152.116531,0.000000,12.893000,0.000000,0.000000,80.433334,77.633331,72.900002,72.933334,72.800003,72.566666,1,0,0,0,0,68.086,49.158,68.796,47.586
02/19/2025,12:22:19.027,150.90,151.02,241.300000,23.130000,5581.000000,232.740000,0.000000,59.992000,5581.000000,1.000000,1.400821,1.401658,150.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,74.933334,77.044822,68.520410,69.593335,68.729595,13.058000,0.000000,-93.400002,-43.099998,-42.099998,0.000000,0.000000,8.330737,67.716133,107.383078,107.383078,13.058186,6.113113,152.116623,0.000000,12.893000,0.000000,0.000000,80.699999,77.800001,72.900002,72.900002,72.800003,72.500000,1,0,0,0,0,68.086,49.158,68.796,47.586
02/19/2025,12:22:22.027,153.90,154.02,241.410000,23.139000,5586.000000,237.400000,0.000000,59.991000,5586.000000,1.000000,1.400104,1.400522,153.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.011112,77.037130,68.529593,69.593335,68.729595,13.058000,0.000000,-93.900002,-43.099998,-42.200001,0.000000,0.000000,8.330700,67.719933,107.383078,107.383078,13.058186,6.113022,152.116592,0.000000,12.893000,0.000000,0.000000,80.900002,78.066666,72.900002,72.900002,72.800003,72.500000,1,0,0,0,0,68.086,49.157,68.796,47.585
02/19/2025,12:22:25.027,156.90,157.02,241.230000,23.123000,5578.000000,242.050000,0.000000,59.993000,5578.000000,1.000000,1.400337,1.400779,156.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.066668,77.029585,68.536940,69.593335,68.728370,13.058000,0.000000,-93.599998,-43.099998,-42.299999,0.000000,0.000000,8.330904,67.695740,107.383078,107.383078,13.058186,6.113071,152.116699,0.000000,12.893000,0.000000,0.000000,80.966667,78.300001,72.866669,72.900002,72.800003,72.566666,1,0,0,0,0,68.086,49.157,68.796,47.585
02/19/2025,12:22:28.026,159.90,160.02,241.370000,23.134000,5584.000000,246.700000,0.000000,59.994000,5584.000000,1.000000,1.401011,1.401251,159.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.116667,77.022485,68.540001,69.593335,68.727146,13.059000,0.000000,-93.599998,-43.099998,-42.299999,0.000000,0.000000,8.330707,67.720871,107.386707,107.386707,13.058867,6.113419,152.116684,0.000000,12.894000,0.000000,0.000000,81.066666,78.500000,72.900002,72.900002,72.800003,72.533333,1,0,0,0,0,68.086,49.157,68.796,47.584
02/19/2025,12:22:31.026,162.90,163.02,241.350000,23.132000,5583.000000,251.350000,0.000000,59.992000,5583.000000,1.000000,1.401046,1.401367,162.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.172222,77.015828,68.540001,69.593335,68.727554,13.059000,0.000000,-93.400002,-43.099998,-42.299999,0.000000,0.000000,8.330662,67.726593,107.386707,107.386707,13.058867,6.113177,152.116684,0.000000,12.894000,0.000000,0.000000,81.099998,78.666664,72.900002,72.966667,72.800003,72.599998,1,0,0,0,0,68.086,49.156,68.796,47.583
02/19/2025,12:22:34.027,165.90,166.02,241.390000,23.136000,5585.000000,256.010000,0.000000,59.997000,5585.000000,1.000000,1.400112,1.400638,165.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.166668,77.010355,68.540001,69.606669,68.727554,13.059000,0.000000,-93.199997,-43.000000,-42.299999,0.000000,0.000000,8.330380,67.760414,107.386707,107.386707,13.058867,6.112955,152.116669,0.000000,12.894000,0.000000,0.000000,81.099998,78.766668,72.866669,72.900002,72.800003,72.566666,1,0,0,0,0,68.086,49.156,68.796,47.583
02/19/2025,12:22:37.027,168.90,169.02,241.310000,23.129000,5581.000000,260.660000,0.000000,59.996000,5581.000000,1.000000,1.401098,1.400978,168.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.255557,77.005917,68.540001,69.593335,68.726737,13.059000,0.000000,-93.699997,-43.099998,-42.400002,0.000000,0.000000,8.330500,67.744232,107.386707,107.386707,13.058867,6.112933,152.116577,0.000000,12.894000,0.000000,0.000000,81.400002,78.933334,72.900002,72.933334,72.800003,72.566666,1,0,0,0,0,68.086,49.155,68.796,47.582
02/19/2025,12:22:40.026,171.90,172.02,241.330000,23.131000,5582.000000,265.310000,0.000000,59.999000,5582.000000,1.000000,1.400674,1.401235,171.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.311111,77.002219,68.540001,69.593335,68.726329,13.059000,0.000000,-93.400002,-43.000000,-42.400002,0.000000,0.000000,8.330600,67.732231,107.386707,107.386707,13.058867,6.112993,152.116638,0.000000,12.894000,0.000000,0.000000,81.566666,79.133331,72.900002,72.900002,72.800003,72.566666,1,0,0,0,0,68.086,49.155,68.796,47.582
02/19/2025,12:22:43.026,174.90,175.02,241.270000,23.125000,5579.000000,269.970000,0.000000,60.003000,5579.000000,1.000000,1.400778,1.400796,174.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.333334,76.998817,68.541225,69.593335,68.725921,13.059000,0.000000,-93.500000,-43.000000,-42.500000,0.000000,0.000000,8.330702,67.720345,107.386707,107.386707,13.058867,6.113338,152.116547,0.000000,12.894000,0.000000,0.000000,81.766668,79.199997,72.866669,72.866669,72.800003,72.500000,1,0,0,0,0,68.086,49.155,68.796,47.581
02/19/2025,12:22:46.026,177.90,178.02,241.420000,23.140000,5586.000000,274.620000,0.000000,60.002000,5586.000000,1.000000,1.400562,1.400961,177.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.366669,76.995858,68.546122,69.606669,68.725513,13.059000,0.000000,-93.300003,-43.000000,-42.400002,0.000000,0.000000,8.330749,67.711983,107.386707,107.386707,13.058867,6.113243,152.116684,0.000000,12.894000,0.000000,0.000000,81.800003,79.300003,72.866669,72.866669,72.800003,72.566666,1,0,0,0,0,68.086,49.154,68.796,47.580
02/19/2025,12:22:49.028,180.90,181.02,241.420000,23.139000,5586.000000,279.270000,0.000000,60.004000,5586.000000,1.000000,1.400277,1.400712,180.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.422223,76.993047,68.553876,69.593335,68.725104,13.059000,0.000000,-93.699997,-43.000000,-42.500000,0.000000,0.000000,8.330638,67.729347,107.386707,107.386707,13.058867,6.113443,152.116592,0.000000,12.894000,0.000000,0.000000,81.933334,79.433334,72.900002,72.900002,72.800003,72.566666,1,0,0,0,0,68.086,49.154,68.796,47.580
02/19/2025,12:22:52.028,183.90,184.02,241.410000,23.138000,5586.000000,283.920000,0.000000,60.006000,5586.000000,1.000000,1.401158,1.401392,183.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.472223,76.990385,68.558773,69.620003,68.722655,13.059000,0.000000,-93.599998,-43.000000,-42.400002,0.000000,0.000000,8.330443,67.751740,107.386707,107.386707,13.058867,6.113136,152.116699,0.000000,12.894000,0.000000,0.000000,82.233332,79.500000,72.866669,72.900002,72.800003,72.533333,1,0,0,0,0,68.086,49.153,68.796,47.579
02/19/2025,12:22:55.029,186.90,187.02,241.330000,23.130000,5582.000000,288.580000,0.000000,60.004000,5582.000000,1.000000,1.400562,1.400862,186.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.583333,76.988462,68.559998,69.580002,68.722655,13.059000,0.000000,-93.400002,-43.000000,-42.400002,0.000000,0.000000,8.330551,67.738014,107.386707,107.386707,13.058867,6.113178,152.116653,0.000000,12.894000,0.000000,0.000000,82.633331,79.633331,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.086,49.153,68.796,47.579
02/19/2025,12:22:58.030,189.90,190.02,241.450000,23.141000,5587.000000,293.230000,0.000000,60.008000,5587.000000,1.000000,1.400544,1.401035,189.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.616667,76.986687,68.561222,69.606669,68.723880,13.059000,0.000000,-93.800003,-43.099998,-42.400002,0.000000,0.000000,8.330760,67.712990,107.386707,107.386707,13.058867,6.113339,152.116638,0.000000,12.894000,0.000000,0.000000,82.733332,79.733332,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.086,49.153,68.796,47.578
02/19/2025,12:23:01.031,192.90,193.02,241.480000,23.144000,5589.000000,297.890000,0.000000,60.007000,5589.000000,1.000000,1.400493,1.401400,192.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.605558,76.985059,68.564897,69.620003,68.724696,13.059000,0.000000,-93.699997,-43.000000,-42.299999,0.000000,0.000000,8.330912,67.694443,107.386707,107.386707,13.058867,6.113108,152.116623,0.000000,12.894000,0.000000,0.000000,82.800003,79.800003,72.866669,72.833336,72.800003,72.533333,1,0,0,0,0,68.087,49.152,68.796,47.577
02/19/2025,12:23:04.031,195.90,196.02,241.420000,23.137000,5586.000000,302.540000,0.000000,60.011000,5586.000000,1.000000,1.401003,1.401334,195.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.666668,76.983284,68.570204,69.620003,68.726329,13.059000,0.000000,-93.699997,-43.099998,-42.299999,0.000000,0.000000,8.330683,67.722267,107.386707,107.386707,13.058867,6.113183,152.116745,0.000000,12.894000,0.000000,0.000000,82.833336,79.966667,72.900002,72.900002,72.800003,72.599998,1,0,0,0,0,68.087,49.152,68.796,47.577
02/19/2025,12:23:07.033,198.90,199.03,241.430000,23.139000,5586.000000,307.200000,0.000000,60.007000,5586.000000,1.000000,1.400925,1.401400,198.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.677779,76.980917,68.573470,69.606669,68.727554,13.059000,0.000000,-93.400002,-43.099998,-42.200001,0.000000,0.000000,8.330873,67.699097,107.386707,107.386707,13.058867,6.112843,152.116623,0.000000,12.894000,0.000000,0.000000,82.800003,80.066666,72.900002,72.900002,72.800003,72.599998,1,0,0,0,0,68.087,49.151,68.796,47.576
02/19/2025,12:23:10.033,201.90,202.03,241.360000,23.133000,5583.000000,311.850000,0.000000,60.010000,5583.000000,1.000000,1.400726,1.401061,201.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.722223,76.978255,68.577144,69.593335,68.725921,13.059000,0.000000,-93.099998,-43.099998,-42.200001,0.000000,0.000000,8.330954,67.687988,107.386707,107.386707,13.058867,6.112888,152.116669,0.000000,12.894000,0.000000,0.000000,82.833336,80.266668,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.087,49.151,68.796,47.576
02/19/2025,12:23:13.033,204.90,205.03,241.210000,23.118000,5576.000000,316.500000,0.000000,60.005000,5576.000000,1.000000,1.400727,1.400895,204.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.761112,76.975740,68.580818,69.606669,68.723063,13.059000,0.000000,-93.800003,-43.200001,-42.200001,0.000000,0.000000,8.331034,67.678291,107.386707,107.386707,13.058867,6.113146,152.116699,0.000000,12.894000,0.000000,0.000000,82.900002,80.433334,72.900002,72.933334,72.800003,72.599998,1,0,0,0,0,68.087,49.151,68.796,47.575
02/19/2025,12:23:16.033,207.90,208.03,241.300000,23.126000,5580.000000,321.150000,0.000000,60.002000,5580.000000,1.000000,1.400718,1.400870,207.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.772223,76.973077,68.583675,69.593335,68.718572,13.059000,0.000000,-93.699997,-43.200001,-42.200001,0.000000,0.000000,8.330778,67.709305,107.386707,107.386707,13.058867,6.113017,152.116653,0.000000,12.894000,0.000000,0.000000,82.900002,80.599998,72.900002,72.866669,72.800003,72.566666,1,0,0,0,0,68.087,49.151,68.796,47.575
02/19/2025,12:23:19.032,210.90,211.03,241.320000,23.128000,5581.000000,325.800000,0.000000,60.000000,5581.000000,1.000000,1.399905,1.400257,210.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.805556,76.969527,68.584491,69.593335,68.716531,13.059000,0.000000,-93.400002,-43.200001,-42.200001,0.000000,0.000000,8.330725,67.718132,107.386707,107.386707,13.058867,6.112772,152.116699,0.000000,12.894000,0.000000,0.000000,82.966667,80.733332,72.900002,72.900002,72.800003,72.533333,1,0,0,0,0,68.087,49.150,68.796,47.575
02/19/2025,12:23:22.033,213.90,214.03,241.250000,23.120000,5578.000000,330.450000,0.000000,59.999000,5578.000000,1.000000,1.400000,1.400415,213.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.833335,76.964646,68.583267,69.606669,68.715715,13.059000,0.000000,-93.199997,-43.099998,-42.200001,0.000000,0.000000,8.330748,67.714745,107.386707,107.386707,13.058867,6.113202,152.116776,0.000000,12.894000,0.000000,0.000000,83.033333,80.833336,72.900002,72.866669,72.800003,72.566666,1,0,0,0,0,68.087,49.150,68.796,47.574
02/19/2025,12:23:25.033,216.90,217.03,241.300000,23.125000,5580.000000,335.100000,0.000000,59.994000,5580.000000,1.000000,1.400778,1.401036,216.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.877778,76.958433,68.584899,69.606669,68.714898,13.059000,0.000000,-93.800003,-43.099998,-42.200001,0.000000,0.000000,8.330582,67.735298,107.386707,107.386707,13.058867,6.112975,152.116714,0.000000,12.894000,0.000000,0.000000,83.066666,81.066666,72.866669,72.900002,72.800003,72.566666,1,0,0,0,0,68.087,49.150,68.796,47.574
02/19/2025,12:23:28.034,219.90,220.03,241.240000,23.120000,5577.000000,339.750000,0.000000,59.994000,5577.000000,1.000000,1.400692,1.400970,219.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.922223,76.951924,68.591020,69.606669,68.713673,13.059000,0.000000,-93.599998,-43.099998,-42.200001,0.000000,0.000000,8.330620,67.730690,107.386707,107.386707,13.058867,6.113211,152.116653,0.000000,12.894000,0.000000,0.000000,83.266665,81.133331,72.866669,72.900002,72.800003,72.566666,1,0,0,0,0,68.087,49.149,68.796,47.573
02/19/2025,12:23:31.033,222.90,223.03,241.350000,23.131000,5583.000000,344.400000,0.000000,59.992000,5583.000000,1.000000,1.400415,1.400580,222.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,75.983335,76.944675,68.595918,69.620003,68.713265,13.059000,0.000000,-93.599998,-43.099998,-42.299999,0.000000,0.000000,8.330170,67.786171,107.386707,107.386707,13.058867,6.112739,152.116684,0.000000,12.894000,0.000000,0.000000,83.500000,81.333336,72.866669,72.866669,72.800003,72.533333,1,0,0,0,0,68.087,49.149,68.796,47.573
02/19/2025,12:23:34.034,225.90,226.03,241.130000,23.109000,5572.000000,349.050000,0.000000,59.989000,5572.000000,1.000000,1.401186,1.401485,225.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,76.044445,76.937575,68.598978,69.606669,68.714490,13.059000,0.000000,-93.400002,-43.000000,-42.299999,0.000000,0.000000,8.330516,67.740700,107.386707,107.386707,13.059010,6.112803,152.116760,0.000000,12.894000,0.000000,0.000000,83.699999,81.433334,72.900002,72.866669,72.800003,72.566666,1,0,0,0,0,68.087,49.149,68.796,47.572
02/19/2025,12:23:37.034,228.90,229.03,241.260000,23.121000,5578.000000,353.690000,0.000000,59.987000,5578.000000,1.000000,1.400458,1.400730,228.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,76.072224,76.930179,68.606325,69.606669,68.714490,13.059000,0.000000,-93.900002,-42.900002,-42.500000,0.000000,0.000000,8.330512,67.743690,107.386707,107.386707,13.059010,6.112844,152.116592,0.000000,12.894000,0.000000,0.000000,83.800003,81.500000,72.900002,72.900002,72.800003,72.533333,1,0,0,0,0,68.087,49.148,68.796,47.572
