9/27/2024,41:53.3,6082,6082.1,241.43,2.2454,293.3,457.38,0,60.004,542.1,0.541,4.104391,1.43085,6081,22.2,0,0,0,Heating Tanks.... ,122.305557,71.879292,80.854285,72.669998,67.585915,0,0,0.125,0.033,0.03,0,0,8.333816,64.199234,0,0,0,6.807566,151.827927,0,0,0,0,122.866669,122.900002,122.800003,122.699997,122.266668,120.300003,123,123,127.3,121.8,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.6,67.7,160,95,1052,80,2199,2200,268,35,25,67.651,50.101,67.743,49.976,67.1,68,52,51.5,10,11.3,Steady State
9/27/2024,41:56.3,6085,6085.1,241.42,2.2397,292.1,457.63,0,60,540.7,0.5402,4.102335,1.428341,6084,22.2,0,0,0,Heating Tanks.... ,122.305557,71.881215,80.857959,72.669998,67.588364,0,0,0.12,0.035,0.027,0,0,8.333812,64.199516,0,0,0,6.807542,151.827942,0,0,0,0,122.833336,122.866669,122.800003,122.733332,122.266668,120.333336,123,123,127.3,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.6,67.7,160,95,1052,80,2198,2200,267,35,25,67.651,50.152,67.743,49.971,67.1,67.1,52,51.6,10,16.8,Steady State
9/27/2024,41:59.3,6088,6088.1,241.42,2.2345,291.6,457.87,0,60.003,539.5,0.5406,4.101231,1.424986,6087,22.2,0,0,0,Heating Tanks.... ,122.327779,71.88225,80.860816,72.656665,67.589996,0,0,0.117,0.039,0.025,0,0,8.33371,64.209175,0,0,0,6.807262,151.827881,0,0,0,0,122.866669,122.900002,122.800003,122.699997,122.300003,120.400002,123,123,127.3,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.6,67.7,160,95,1052,80,2198,2200,268,36,25,67.649,50.11,67.742,49.971,67.1,66.02,52,51.6,10,13.9,Steady State
9/27/2024,42:02.3,6091,6091.1,241.41,2.2493,294.1,458.11,0,60,543,0.5416,4.096608,1.421482,6090,22.2,0,0,0,Heating Tanks.... ,122.327779,71.882694,80.862041,72.669998,67.589996,0,0,0.116,0.04,0.02,0,0,8.333791,64.202721,0,0,0,6.807593,151.827927,0,0,0,0,122.900002,122.900002,122.800003,122.699997,122.300003,120.366669,123,123,127.3,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.6,67.7,160,95,1052,80,2201,2200,271,35,25,67.649,49.991,67.74,49.93,67.1,68,52,51.6,10,12.7,Steady State
9/27/2024,42:05.3,6094,6094.1,241.41,2.2453,293.4,458.36,0,60,542,0.5413,4.061506,1.421938,6093,22.2,0,0,0,Heating Tanks.... ,122.32778,71.88299,80.862857,72.669998,67.58918,0,0,0.121,0.041,0.02,0,0,8.33381,64.197029,0,0,0,6.807364,151.827927,0,0,0,0,122.833336,122.900002,122.800003,122.733332,122.300003,120.400002,123,123,127.4,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.7,67.7,160,95,1052,80,2199,2200,268,35,25,67.648,49.952,67.74,49.851,67.1,67.46,52,51.5,10,16.4,Steady State
9/27/2024,42:08.3,6097,6097.1,241.41,2.2394,292.3,458.6,0,60,540.6,0.5407,4.087389,1.425832,6096,22.2,0,0,0,Heating Tanks.... ,122.350002,71.883138,80.86449,72.669998,67.587956,0,0,0.12,0.04,0.019,0,0,8.333926,64.18306,0,0,0,6.807551,151.827911,0,0,0,0,122.900002,122.900002,122.800003,122.766668,122.333336,120.400002,123,123,127.4,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.7,67.7,160,95,1047,80,2200,2200,269,36,25,67.648,49.89,67.741,49.686,67.1,66.2,52,51.6,10,11.4,Steady State
9/27/2024,42:11.3,6100,6100.1,241.42,2.2455,292.9,458.85,0,60.003,542.1,0.5404,4.111245,1.429376,6099,22.2,0,0,0,Heating Tanks.... ,122.33889,71.88299,80.86449,72.669998,67.585099,0,0,0.123,0.039,0.02,0,0,8.333767,64.203812,0,0,0,6.807659,151.827988,0,0,0,0,122.866669,122.900002,122.800003,122.733332,122.333336,120.400002,123,123,127.4,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.7,67.7,160,95,1047,80,2198,2200,269,36,25,67.647,49.773,67.741,49.602,67.1,66.2,52,51.5,10,14,Steady State
9/27/2024,42:14.3,6103,6103.1,241.43,2.2495,293.8,459.09,0,59.999,543.1,0.5409,4.101534,1.431885,6102,22.2,0,0,0,Heating Tanks.... ,122.350002,71.882102,80.862041,72.669998,67.582651,0,0,0.122,0.038,0.02,0,0,8.333931,64.184929,0,0,0,6.807227,151.827988,0,0,0,0,122.900002,122.900002,122.800003,122.800003,122.300003,120.400002,123,123,127.4,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.7,67.7,160,95,1047,80,2201,2200,270,35,25,67.647,49.746,67.741,49.518,67.1,65.84,52,51.6,10,13.6,Steady State
9/27/2024,42:17.3,6106,6106.1,241.42,2.2437,293.1,459.33,0,60,541.7,0.5411,4.101038,1.437081,6105,22.2,0,0,0,Heating Tanks.... ,122.366669,71.88225,80.861633,72.669998,67.582651,0,0,0.124,0.035,0.023,0,0,8.334241,64.145515,0,0,0,6.8073,151.827942,0,0,0,0,122.900002,122.933334,122.800003,122.833336,122.333336,120.400002,123,123,127.4,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.7,67.7,160,95,1047,80,2201,2200,270,36,25,67.646,49.724,67.741,49.439,67.1,65.84,52,51.6,10,13.7,Steady State
9/27/2024,42:20.3,6109,6109.1,241.42,2.2345,291.9,459.58,0,60,539.4,0.5412,4.110987,1.438613,6108,22.2,0,0,0,Heating Tanks.... ,122.37778,71.882694,80.862449,72.669998,67.585507,0,0,0.126,0.032,0.025,0,0,8.334214,64.149429,0,0,0,6.807371,151.827896,0,0,0,0,122.900002,122.900002,122.800003,122.833336,122.366669,120.466667,123,123,127.4,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.7,67.7,160,95,1047,80,2201,2200,271,35,25,67.646,49.596,67.741,49.388,67.1,66.2,52,51.6,10,12.2,Steady State
9/27/2024,42:23.3,6112,6112.1,241.41,2.2494,293.5,459.82,0,59.998,543,0.5405,4.13697,1.441738,6111,22.2,0,0,0,Heating Tanks.... ,122.400002,71.88373,80.862041,72.669998,67.587548,0,0,0.13,0.031,0.025,0,0,8.334207,64.153671,0,0,0,6.807708,151.827911,0,0,0,0,122.900002,122.966667,122.800003,122.866669,122.366669,120.5,123,123,127.4,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.7,67.7,160,95,1049,80,2200,2200,272,36,25,67.645,49.479,67.741,49.316,67.1,68,52,51.6,10,15.8,Steady State
9/27/2024,42:26.3,6115,6115.1,241.42,2.2525,293.8,460.07,0,60.003,543.8,0.5404,4.105261,1.441678,6114,22.2,0,0,0,Heating Tanks.... ,122.405557,71.884617,80.860817,72.669998,67.586323,0,0,0.13,0.029,0.029,0,0,8.333746,64.206757,0,0,0,6.807532,151.827972,0,0,0,0,122.900002,122.933334,122.800003,122.900002,122.400002,120.5,123,123,127.4,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.7,67.7,160,95,1049,80,2199,2200,273,35,25,67.645,49.457,67.742,49.253,67.1,68,52,51.7,10,13.8,Steady State
9/27/2024,42:29.3,6118,6118.1,241.42,2.246,293.4,460.31,0,60.003,542.2,0.541,4.083482,1.440146,6117,22.2,0,0,0,Heating Tanks.... ,122.405557,71.885653,80.860001,72.669998,67.585507,0,0,0.13,0.029,0.029,0,0,8.333857,64.19342,0,0,0,6.807093,151.827896,0,0,0,0,122.900002,122.933334,122.800003,122.900002,122.400002,120.5,123,123,127.4,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.7,67.7,160,95,1049,80,2201,2200,272,36,25,67.645,49.457,67.741,49.209,67.1,66.56,52,51.8,10,10.4,Steady State
9/27/2024,42:32.3,6121,6121.1,241.43,2.2399,292.6,460.56,0,60.001,540.8,0.5411,4.109157,1.437518,6120,22.2,0,0,0,Heating Tanks.... ,122.411112,71.886984,80.860001,72.669998,67.584691,0,0,0.131,0.028,0.029,0,0,8.334117,64.160751,0,0,0,6.807446,151.827942,0,0,0,0,122.900002,122.933334,122.800003,122.900002,122.366669,120.566666,123,123,127.4,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.7,67.7,160,95,1049,80,2199,2200,272,36,25,67.645,49.457,67.743,49.21,67.1,65.84,52,51.8,10,14.4,Steady State
9/27/2024,42:35.3,6124,6124.1,241.43,2.2356,292.1,460.8,0,60,539.7,0.5412,4.152532,1.435737,6123,22.2,0,0,0,Heating Tanks.... ,122.400002,71.888019,80.860001,72.669998,67.583875,0,0,0.136,0.027,0.029,0,0,8.333672,64.216957,0,0,0,6.807493,151.827866,0,0,0,0,122.966667,122.900002,122.800003,122.866669,122.333336,120.533333,123,123,127.4,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.7,67.7,160,95,1049,80,2201,2200,271,35,25,67.643,49.46,67.744,49.243,67.1,66.02,52,51.8,10,16.1,Steady State
9/27/2024,42:38.3,6127,6127.1,241.43,2.2499,293.9,461.04,0,60.003,543.2,0.5411,4.105649,1.432134,6126,22.2,0,0,0,Heating Tanks.... ,122.422223,71.889351,80.860001,72.669998,67.585099,0,0,0.135,0.028,0.028,0,0,8.333512,64.232765,0,0,0,6.807555,151.827942,0,0,0,0,122.933334,122.933334,122.800003,122.900002,122.400002,120.566666,123,123,127.5,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.7,67.7,160,95,1053,80,2200,2200,271,35,25,67.644,49.464,67.744,49.31,67.1,67.64,52,51.9,10,9.3,Steady State
9/27/2024,42:41.3,6130,6130.1,241.43,2.252,294.1,461.29,0,60.003,543.7,0.5408,4.057416,1.42853,6129,22.2,0,0,0,Heating Tanks.... ,122.427779,71.890534,80.858776,72.669998,67.585099,0,0,0.133,0.029,0.026,0,0,8.333741,64.203079,0,0,0,6.807604,151.827896,0,0,0,0,122.966667,122.933334,122.800003,122.900002,122.400002,120.566666,123,123,127.5,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.7,67.7,160,95,1053,80,2201,2200,270,35,25,67.644,49.497,67.745,49.375,67.1,66.2,52,52,10,13.7,Steady State
9/27/2024,42:44.3,6133,6133.1,241.42,2.2464,293.2,461.53,0,60,542.3,0.5407,4.14984,1.427057,6132,22.2,0,0,0,Heating Tanks.... ,122.43889,71.891126,80.85551,72.669998,67.585915,0,0,0.133,0.028,0.03,0,0,8.333379,64.252075,0,0,0,6.807289,151.827972,0,0,0,0,123,122.933334,122.800003,122.900002,122.400002,120.599998,123,123,127.5,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.8,67.7,160,95,1053,80,2201,2200,269,35,25,67.644,49.52,67.745,49.425,67.1,67.82,52,52,10,15.4,Steady State
9/27/2024,42:47.3,6136,6136.1,241.41,2.2329,291.7,461.78,0,60,539,0.5412,4.099064,1.420695,6135,22.2,0,0,0,Heating Tanks.... ,122.43889,71.891274,80.851836,72.669998,67.585915,0,0,0.133,0.027,0.026,0,0,8.333306,64.259178,0,0,0,6.807642,151.827911,0,0,0,0,123,122.933334,122.800003,122.900002,122.400002,120.599998,123,123,127.5,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.8,67.7,160,95,1053,80,2198,2200,269,36,25,67.643,49.532,67.745,49.437,67.1,66.56,52,52.1,10,13,Steady State
9/27/2024,42:50.3,6139,6139.1,241.4,2.2463,293.5,462.02,0,60,542.3,0.5413,4.117527,1.421251,6138,22.2,0,0,0,Heating Tanks.... ,122.444445,71.891126,80.848978,72.669998,67.583875,0,0,0.133,0.027,0.026,0,0,8.333361,64.252876,0,0,0,6.807159,151.827896,0,0,0,0,123,122.966667,122.800003,122.900002,122.400002,120.599998,123,123,127.5,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.8,67.7,160,95,1053,80,2199,2200,268,35,25,67.644,49.537,67.746,49.441,67.1,68,52,52.1,10,15.5,Steady State
9/27/2024,42:53.3,6142,6142.1,241.41,2.2506,293.8,462.27,0,60.003,543.3,0.5408,4.127833,1.42608,6141,22.2,0,0,0,Heating Tanks.... ,122.444445,71.89157,80.84857,72.669998,67.582651,0,0,0.132,0.027,0.03,0,0,8.333923,64.186325,0,0,0,6.807368,151.827972,0,0,0,0,123,122.966667,122.800003,122.900002,122.400002,120.599998,123,123,127.5,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.8,67.7,160,95,1051,80,2201,2200,268,35,25,67.644,49.548,67.745,49.438,67.1,68,52,52.2,10,14.8,Steady State
9/27/2024,42:56.3,6145,6145.1,241.41,2.2476,293.2,462.51,0,60,542.6,0.5404,4.145578,1.428897,6144,22.2,0,0,0,Heating Tanks.... ,122.43889,71.891718,80.848978,72.669998,67.584691,0,0,0.131,0.026,0.03,0,0,8.333781,64.201233,0,0,0,6.807443,151.827927,0,0,0,0,123,122.933334,122.800003,122.900002,122.400002,120.599998,123,123,127.5,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.8,67.7,160,95,1051,80,2198,2200,269,36,25,67.644,49.571,67.745,49.442,67.1,66.74,52,52.3,10,14.1,Steady State
9/27/2024,42:59.3,6148,6148.1,241.42,2.2415,292.7,462.75,0,60.003,541.1,0.5408,4.17118,1.431654,6147,22.2,0,0,0,Heating Tanks.... ,122.455556,71.891718,80.849794,72.669998,67.585915,0,0,0.133,0.026,0.03,0.001,0,8.333788,64.20018,0,0,0,6.80742,151.827896,0,0,0,0,123,123,122.800003,122.933334,122.400002,120.599998,123,123,127.5,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.8,67.7,160,95,1051,80,2197,2200,268,35,25,67.645,49.591,67.745,49.448,67.1,65.84,52,52.4,10,12,Steady State
9/27/2024,43:02.3,6151,6151.1,241.43,2.2525,294.4,463,0,60.003,543.8,0.5414,4.161376,1.435737,6150,22.2,0,0,0,Heating Tanks.... ,122.450001,71.891866,80.853469,72.669998,67.583059,0,0,0.137,0.027,0.029,0,0,8.334076,64.165596,0,0,0,6.807387,151.827896,0,0,0,0,123,122.966667,122.800003,122.933334,122.400002,120.599998,123,123,127.5,121.9,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.8,67.7,160,95,1051,80,2197,2200,269,36,25,67.645,49.602,67.73,49.469,67.1,66.38,52,52.4,10,14.2,Steady State
9/27/2024,43:05.3,6154,6154.1,241.42,2.247,293.5,463.24,0,60,542.5,0.5411,4.121317,1.43911,6153,22.2,0,0,0,Heating Tanks.... ,122.455556,71.892309,80.857551,72.669998,67.580202,0,0,0.137,0.026,0.031,0,0,8.333696,64.213142,0,0,0,6.807272,151.827896,0,0,0,0,123,122.966667,122.833336,122.933334,122.400002,120.599998,123,123,127.5,122,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.8,67.7,160,95,1051,80,2200,2200,270,35,25,67.646,49.618,67.73,49.48,67.1,67.46,52,52.5,10,14.9,Steady State
9/27/2024,43:08.3,6157,6157.1,241.42,2.2369,292,463.49,0,60,540,0.5406,4.156601,1.439649,6156,22.2,0,0,0,Heating Tanks.... ,122.466667,71.892753,80.861225,72.669998,67.581426,0,0,0.136,0.026,0.033,0.001,0,8.33355,64.228798,0,0,0,6.807367,151.827972,0,0,0,0,123,123,122.833336,122.933334,122.433334,120.599998,123,123,127.5,122,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.8,67.7,160,95,1049,80,2201,2200,270,35,25,67.646,49.635,67.73,49.491,67.1,66.74,52,52.5,10,13.1,Steady State
9/27/2024,43:11.3,6160,6160.1,241.42,2.2453,292.8,463.73,0,60,542.1,0.5401,4.163408,1.442714,6159,22.2,0,0,0,Heating Tanks.... ,122.455556,71.893197,80.864898,72.669998,67.586323,0,0,0.137,0.025,0.031,0,0,8.333691,64.212593,0,0,0,6.807366,151.827911,0,0,0,0,123,123,122.833336,122.900002,122.400002,120.599998,123,123,127.5,122,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.9,67.7,160,95,1049,80,2202,2200,271,36,25,67.649,49.657,67.731,49.505,67.1,67.82,52,52.6,10,16,Steady State
9/27/2024,43:14.3,6163,6163.1,241.42,2.2544,294.4,463.98,0,60.003,544.3,0.5409,4.136977,1.439649,6162,22.2,0,0,0,Heating Tanks.... ,122.472223,71.894528,80.871427,72.669998,67.588364,0,0,0.135,0.025,0.029,0,0,8.333664,64.217773,0,0,0,6.807156,151.827957,0,0,0,0,123,123.033333,122.866669,122.933334,122.400002,120.599998,123,123,127.5,122,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.9,67.7,160,95,1049,80,2202,2200,271,36,25,67.65,49.679,67.731,49.528,67.1,66.74,52,52.7,10,10.3,Steady State
9/27/2024,43:17.3,6166,6166.1,241.43,2.2452,293.6,464.22,0,60,542.1,0.5417,4.102441,1.439299,6165,22.2,0,0,0,Heating Tanks.... ,122.483334,71.895564,80.876732,72.669998,67.58714,0,0,0.134,0.025,0.029,0,0,8.333709,64.209641,0,0,0,6.807219,151.827927,0,0,0,0,123,123.033333,122.900002,122.933334,122.433334,120.599998,123,123,127.5,122,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.9,67.7,160,95,1049,80,2198,2200,271,36,25,67.65,49.717,67.732,49.55,67.1,67.28,52,52.7,10,14.2,Steady State
9/27/2024,43:20.3,6169,6169.1,241.43,2.2395,292.6,464.47,0,60.002,540.7,0.5412,4.216566,1.436731,6168,22.2,0,0,0,Heating Tanks.... ,122.483334,71.896008,80.879181,72.656665,67.585915,0,0,0.135,0.025,0.031,0,0,8.334296,64.139473,0,0,0,6.807679,151.827942,0,0,0,0,123,123.066666,122.900002,122.933334,122.400002,120.599998,123,123,127.5,122,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.9,67.7,160,95,1049,80,2198,2200,272,36,25,67.649,49.843,67.732,49.599,67.1,66.2,52,52.7,10,13.3,Steady State
9/27/2024,43:23.3,6172,6172.1,241.43,2.2488,293.7,464.71,0,60.001,542.9,0.5409,4.151859,1.431595,6171,22.2,0,0,0,Heating Tanks.... ,122.483334,71.895712,80.879997,72.656665,67.582651,0,0,0.133,0.026,0.03,0,0,8.333941,64.184258,0,0,0,6.807525,151.827942,0,0,0,0,123,123.066666,122.900002,122.933334,122.400002,120.599998,123,123,127.5,122,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.1,132.9,67.7,160,95,1048,80,2199,2200,272,36,25,67.649,49.967,67.733,49.789,67.1,67.82,52,52.7,10,15.4,Steady State
9/27/2024,43:26.3,6175,6175.1,241.42,2.2562,294.6,464.95,0,60.003,544.7,0.5409,4.103803,1.428589,6174,22.2,0,0,0,Heating Tanks.... ,122.494445,71.895268,80.878773,72.669998,67.581018,0,0,0.133,0.027,0.029,0,0,8.333799,64.199913,0,0,0,6.807539,151.827927,0,0,0,0,123,123.099998,122.900002,122.933334,122.433334,120.599998,123,123,127.5,122,2.5,244,Hybrid,0,0,1,1,1,24,53.2,63.2,132.9,67.7,160,95,1048,80,2201,2200,272,36,25,67.65,50.075,67.736,49.971,67.1,68.18,52,52.8,10,15.4,Steady State
9/27/2024,43:29.3,6178,6178.1,241.41,2.2502,293.9,465.2,0,60,543.2,0.541,4.14101,1.42608,6177,22.2,0,0,0,Heating Tanks.... ,122.5,71.89438,80.8751,72.669998,67.583467,0,0,0.129,0.028,0.029,0,0,8.333665,64.216568,0,0,0,6.807377,151.827927,0,0,0,0,123,123.099998,122.900002,122.933334,122.466667,120.599998,123,123,127.5,122,2.5,244,Hybrid,0,0,1,1,1,24,53.3,63.2,132.9,67.7,160,95,1048,80,2201,2200,271,35,25,67.65,50.21,67.738,50.081,67.1,67.46,52,52.8,10,8.9,Steady State
9/27/2024,43:32.3,6181,6181.1,241.42,2.2439,293.1,465.44,0,60.003,541.7,0.5411,4.134854,1.42192,6180,22.2,0,0,0,Heating Tanks.... ,122.5,71.892753,80.869795,72.669998,67.587548,0,0,0.129,0.029,0.028,0,0,8.33376,64.204323,0,0,0,6.807488,151.827957,0,0,0,0,123.033333,123.099998,122.900002,122.900002,122.466667,120.599998,123,123,127.5,122,2.5,244,Hybrid,0,0,1,1,1,24,53.3,63.2,132.9,67.7,160,95,1048,80,2198,2200,272,35,25,67.651,50.276,67.74,50.169,67.1,68.18,52,52.9,10,11.7,Steady State
9/27/2024,43:35.3,6184,6184.1,241.41,2.2421,293,465.69,0,60,541.3,0.5414,4.110209,1.420198,6183,22.2,0,0,0,Heating Tanks.... ,122.527777,71.890682,80.865714,72.669998,67.58918,0,0,0.134,0.03,0.027,0,0,8.334052,64.168503,0,0,0,6.80765,151.827942,0,0,0,0,123.033333,123.133331,122.966667,122.933334,122.5,120.599998,123,123,127.5,122,2.5,244,Hybrid,0,0,1,1,1,24,53.3,63.2,132.9,67.7,160,95,1048,80,2199,2200,271,36,25,67.654,50.323,67.741,50.252,67.1,68,52,52.9,10,16.5,Steady State
9/27/2024,43:38.3,6187,6187.1,241.42,2.2557,294.7,465.93,0,60.002,544.6,0.5411,4.120583,1.425524,6186,22.2,0,0,0,Heating Tanks.... ,122.566666,71.888315,80.862857,72.669998,67.586732,0,0,0.131,0.031,0.024,0,0,8.333955,64.180481,0,0,0,6.807323,151.827942,0,0,0,0,123.066666,123.166664,123,123,122.533333,120.633331,123,123,127.5,122,2.5,244,Hybrid,0,0,1,1,1,24,53.3,63.2,132.9,67.7,160,95,1050,80,2200,2200,270,36,25,67.654,50.386,67.742,50.318,67.1,68.18,52,52.9,10,11,Steady State
9/27/2024,43:41.3,6190,6190.1,241.42,2.2517,294,466.18,0,60,543.6,0.5408,4.123063,1.427844,6189,22.2,0,0,0,Heating Tanks.... ,122.572221,71.885653,80.861225,72.656665,67.583875,0,0,0.128,0.032,0.024,0,0,8.333508,64.235252,0,0,0,6.807519,151.827927,0,0,0,0,123.066666,123.199997,123,122.966667,122.533333,120.666664,123,123,127.6,122.1,2.5,244,Hybrid,0,0,1,1,1,24,53.3,63.2,132.9,67.7,160,95,1050,80,2201,2200,270,36,25,67.654,50.402,67.745,50.336,67.1,67.28,52,52.9,10,15.5,Steady State
9/27/2024,43:44.3,6193,6193.1,241.42,2.2492,293.6,466.42,0,60,543,0.5407,4.144896,1.431944,6192,22.2,0,0,0,Heating Tanks.... ,122.583332,71.88299,80.862449,72.669998,67.581426,0,0,0.127,0.033,0.025,0,0,8.333648,64.218002,0,0,0,6.807292,151.827911,0,0,0,0,123.099998,123.199997,123,122.966667,122.566666,120.666664,123,123,127.6,122.1,2.5,244,Hybrid,0,0,1,1,1,24,53.3,63.3,132.9,67.8,160,95,1050,80,2197,2200,269,36,25,67.655,50.395,67.747,50.339,67.1,66.38,52,52.9,10,11.8,Steady State
9/27/2024,43:47.3,6196,6196.1,241.43,2.2403,292.7,466.67,0,59.996,540.9,0.5412,4.175512,1.436234,6195,22.2,0,0,0,Heating Tanks.... ,122.588888,71.881807,80.866122,72.656665,67.57857,0,0,0.126,0.033,0.024,0,0,8.33348,64.236259,0,0,0,6.80757,151.828018,0,0,0,0,123.099998,123.199997,123,123,122.566666,120.666664,123,123,127.6,122.1,2.5,244,Hybrid,0,0,1,1,1,24,53.3,63.3,132.9,67.8,160,95,1050,80,2201,2200,268,36,25,67.659,50.366,67.749,50.336,67.1,66.02,52,52.9,10,16.1,Steady State
9/27/2024,43:50.3,6199,6199.1,241.42,2.2435,293.1,466.91,0,60,541.6,0.5412,4.132338,1.438365,6198,22.2,0,0,0,Heating Tanks.... ,122.61111,71.881807,80.869795,72.656665,67.57857,0,0,0.125,0.034,0.022,0,0,8.334016,64.170364,0,0,0,6.807342,151.827927,0,0,0,0,123.099998,123.266668,123.033333,123,122.599998,120.666664,123,123,127.6,122.1,2.5,244,Hybrid,0,0,1,1,1,24,53.3,63.3,132.9,67.8,161,95,1050,80,2201,2200,269,36,25,67.66,50.325,67.749,50.334,67.1,66.38,52,52.9,10,16.4,Steady State
9/27/2024,43:53.3,6202,6202.1,241.42,2.2528,294.2,467.16,0,59.999,543.9,0.541,4.118519,1.440394,6201,22.2,0,0,0,Heating Tanks.... ,122.605554,71.881807,80.873876,72.656665,67.581834,0,0,0.124,0.034,0.023,0,0,8.334007,64.175499,0,0,0,6.807343,151.827957,0,0,0,0,123.099998,123.233332,123.033333,123,122.599998,120.666664,123,123,127.6,122.1,2.5,244,Hybrid,0,0,1,1,1,24,53.3,63.3,133,67.8,161,95,1052,80,2201,2200,269,36,25,67.665,50.241,67.751,50.315,67.1,67.1,52,52.8,10,14.2,Steady State
9/27/2024,43:56.3,6205,6205.1,241.41,2.2522,294,467.4,0,60,543.7,0.5408,4.121215,1.442774,6204,22.2,0,0,0,Heating Tanks.... ,122.622221,71.881807,80.875916,72.643331,67.582651,0,0,0.122,0.034,0.023,0,0,8.334085,64.163216,0,0,0,6.807581,151.827942,0,0,0,0,123.133331,123.233332,123.066666,123,122.599998,120.699997,123,123,127.6,122.1,2.5,244,Hybrid,0,0,1,1,1,24,53.3,63.4,133,67.8,161,95,1052,80,2199,2200,269,36,25,67.665,50.161,67.752,50.302,67.1,68.18,52,52.7,10,9.9,Steady State
9/27/2024,43:59.3,6208,6208.1,241.42,2.2438,292.7,467.65,0,60.003,541.7,0.5404,4.186068,1.441181,6207,22.2,0,0,0,Heating Tanks.... ,122.638887,71.882546,80.877141,72.656665,67.579794,0,0,0.122,0.034,0.02,0.001,0,8.334318,64.135017,0,0,0,6.807827,151.827911,0,0,0,0,123.133331,123.233332,123.099998,123,122.666664,120.699997,123,123,127.6,122.1,2.5,244,Hybrid,0,0,1,1,1,24,53.3,63.4,133,67.8,161,95,1052,80,2199,2200,270,36,25,67.668,50.089,67.752,50.29,67.1,67.64,52,52.7,10,13.8,Steady State
9/27/2024,44:02.3,6211,6211.1,241.42,2.2414,292.8,467.89,0,60,541.1,0.5411,4.083965,1.438862,6210,22.2,0,0,0,Heating Tanks.... ,122.649999,71.883582,80.877141,72.669998,67.578162,0,0,0.129,0.034,0.021,0,0,8.334061,64.167274,0,0,0,6.807476,151.827942,0,0,0,0,123.166664,123.266668,123.099998,123.033333,122.633331,120.699997,123,123,127.6,122.1,2.5,244,Hybrid,0,0,1,1,1,24,53.3,63.4,133,67.8,161,95,1052,80,2202,2200,271,35,25,67.67,50.045,67.756,50.249,67.1,67.1,52,52.6,10,14.4,Steady State
9/27/2024,44:05.3,6214,6214.1,241.42,2.2516,294.4,468.14,0,60.003,543.6,0.5416,4.096554,1.439359,6213,22.2,0,0,0,Heating Tanks.... ,122.666665,71.884025,80.877141,72.656665,67.579386,0,0,0.128,0.035,0.022,0.001,0,8.33422,64.14856,0,0,0,6.807296,151.827911,0,0,0,0,123.166664,123.266668,123.099998,123.099998,122.666664,120.699997,123,123,127.6,122.1,2.5,244,Hybrid,0,0,1,1,1,24,53.3,63.4,133,67.8,161,95,1052,80,2201,2200,271,36,25,67.671,50.038,67.76,50.162,67.1,68,52,52.5,10,9.8,Steady State
