05/19/2021,11:44:55.789,5543.69,5543.54,116.500000,0.100930,7.050000,10.765000,0.000000,59.995000,11.760000,0.599800,1.482513,1.402661,5542.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,113.005556,64.133333,98.100000,88.066667,69.200000,0.000000,0.000000,0.129000,0.022000,0.030000,0.000000,114.533333,113.500000,112.300000,112.000000,112.300000,113.400000,0,1,0,0,0,30.560000,0.000000,0.000000,70.930000,37.077000,36.998000,39522.743520,1068.240000,1687950.593520,1580.123000,NatG-1,
05/19/2021,11:45:00.789,5548.69,5548.54,116.470000,0.100890,7.050000,10.775000,0.000000,59.990000,11.750000,0.599800,1.484290,1.403022,5547.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,113.011111,64.200000,98.100000,88.066667,69.233333,0.000000,0.000000,0.126000,0.023000,0.030000,0.000000,114.766667,113.600000,112.733333,112.000000,111.833333,113.133333,0,1,0,0,0,30.560000,0.000000,0.000000,70.920000,37.100000,37.024000,39550.517760,1068.240000,1688005.073760,1580.174000,NatG-1,
05/19/2021,11:45:05.791,5553.68,5553.54,116.470000,0.100900,7.050000,10.785000,0.000000,59.985000,11.750000,0.599800,1.481962,1.403022,5552.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,113.044444,64.200000,98.200000,88.000000,69.200000,0.000000,0.000000,0.128000,0.023000,0.030000,0.000000,114.900000,113.800000,113.000000,111.866667,111.800000,112.900000,0,1,0,0,0,30.560000,0.000000,0.000000,70.910000,37.090000,37.011000,39536.630640,1068.240000,1688059.554000,1580.225000,NatG-1,
05/19/2021,11:45:10.788,5558.68,5558.54,116.520000,0.100980,7.060000,10.794000,0.000000,59.986000,11.770000,0.599700,1.484353,1.403965,5557.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,113.311111,64.200000,98.300000,88.000000,69.200000,0.000000,0.000000,0.126000,0.023000,0.027000,0.000000,115.166667,113.900000,113.233333,111.833333,113.300000,112.433333,0,1,0,0,0,30.560000,0.000000,0.000000,70.910000,37.077000,37.001000,39525.948240,1068.240000,1688115.102480,1580.277000,NatG-1,
05/19/2021,11:45:15.786,5563.68,5563.53,116.660000,0.101150,7.080000,10.804000,0.000000,59.984000,11.800000,0.599600,1.482254,1.402794,5562.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,113.472222,64.200000,98.333333,87.933333,69.200000,0.000000,0.000000,0.128000,0.026000,0.027000,0.000000,115.066667,113.900000,113.200000,112.466667,113.500000,112.700000,0,1,0,0,0,30.560000,0.000000,0.000000,70.910000,37.077000,37.001000,39525.948240,1068.240000,1688169.582720,1580.328000,NatG-1,
05/19/2021,11:45:19.789,5567.68,5567.54,116.600000,0.101080,7.070000,10.812000,0.000000,59.985000,11.790000,0.599700,1.484863,1.403002,5566.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,113.911111,64.200000,98.433333,87.966667,69.200000,0.000000,0.000000,0.124000,0.027000,0.025000,0.000000,115.333333,113.933333,113.233333,113.633333,113.833333,113.500000,0,1,0,0,0,30.560000,0.000000,0.000000,70.910000,37.090000,37.014000,39539.835360,1068.240000,1688213.380560,1580.369000,NatG-1,
05/19/2021,11:45:24.791,5572.69,5572.54,116.590000,0.101070,7.070000,10.822000,0.000000,59.983000,11.780000,0.599700,1.481646,1.402607,5571.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,113.772222,64.200000,98.500000,87.900000,69.200000,0.000000,0.000000,0.121000,0.028000,0.027000,0.000000,114.933333,113.800000,113.400000,113.500000,113.200000,113.800000,0,1,0,0,0,30.560000,0.000000,0.000000,70.900000,37.077000,37.004000,39529.152960,1068.240000,1688267.860800,1580.420000,NatG-1,
05/19/2021,11:45:29.788,5577.69,5577.54,116.640000,0.101130,7.070000,10.832000,0.000000,59.986000,11.800000,0.599700,1.481361,1.402521,5576.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,113.938889,64.200000,98.500000,87.900000,69.200000,0.000000,0.000000,0.122000,0.029000,0.024000,0.000000,114.933333,113.766667,113.666667,112.833333,113.866667,114.566667,0,1,0,0,0,30.560000,0.000000,0.000000,70.900000,37.077000,37.004000,39529.152960,1068.240000,1688322.341040,1580.471000,NatG-1,
05/19/2021,11:45:34.787,5582.69,5582.54,116.620000,0.101100,7.070000,10.841000,0.000000,59.990000,11.790000,0.599700,1.483976,1.402247,5581.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,113.666667,64.200000,98.566667,87.900000,69.200000,0.000000,0.000000,0.121000,0.028000,0.024000,0.000000,115.100000,113.700000,113.266667,113.133333,114.066667,112.733333,0,1,0,0,0,30.560000,0.000000,0.000000,70.900000,37.077000,37.004000,39529.152960,1068.240000,1688376.821280,1580.522000,NatG-1,
05/19/2021,11:45:39.789,5587.68,5587.54,116.580000,0.101050,7.060000,10.851000,0.000000,59.992000,11.780000,0.599700,1.482138,1.402728,5586.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,113.766667,64.200000,98.733333,87.900000,69.200000,0.000000,0.000000,0.125000,0.028000,0.025000,0.000000,115.100000,113.733333,113.400000,113.666667,113.900000,112.800000,0,1,0,0,0,30.560000,0.000000,0.000000,70.900000,37.067000,36.994000,39518.470560,1068.240000,1688432.369760,1580.574000,NatG-1,
05/19/2021,11:45:43.796,5591.69,5591.54,116.560000,0.101000,7.060000,10.859000,0.000000,59.997000,11.770000,0.599700,1.482277,1.402454,5590.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,113.944444,64.200000,98.733333,87.900000,69.200000,0.000000,0.000000,0.122000,0.027000,0.025000,0.000000,115.266667,114.100000,113.566667,113.966667,113.633333,113.133333,0,1,0,0,0,30.560000,0.000000,0.000000,70.890000,37.077000,37.004000,39529.152960,1068.240000,1688476.167600,1580.615000,NatG-1,
05/19/2021,11:45:48.786,5596.69,5596.53,116.670000,0.101130,7.080000,10.869000,0.000000,60.003000,11.800000,0.599700,1.482547,1.401646,5595.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,114.033333,64.200000,98.800000,87.833333,69.200000,0.000000,0.000000,0.119000,0.028000,0.025000,0.000000,115.400000,114.333333,114.033333,113.200000,113.066667,114.166667,0,1,0,0,0,30.560000,0.000000,0.000000,70.890000,37.074000,37.001000,39525.948240,1068.240000,1688530.647840,1580.666000,NatG-1,
05/19/2021,11:45:53.785,5601.69,5601.53,116.690000,0.101160,7.080000,10.879000,0.000000,60.009000,11.800000,0.599700,1.480130,1.401920,5600.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,114.027778,64.200000,98.866667,87.800000,69.200000,0.000000,0.000000,0.122000,0.028000,0.026000,0.000000,115.700000,114.400000,113.766667,113.800000,113.033333,113.466667,0,1,0,0,0,30.560000,0.000000,0.000000,70.890000,37.074000,37.004000,39529.152960,1068.240000,1688585.128080,1580.717000,NatG-1,
05/19/2021,11:45:58.791,5606.69,5606.54,116.680000,0.101140,7.080000,10.889000,0.000000,60.012000,11.800000,0.599700,1.483587,1.402040,5605.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,114.211111,64.200000,99.000000,87.833333,69.200000,0.000000,0.000000,0.121000,0.028000,0.026000,0.000000,116.233333,114.400000,113.500000,114.200000,113.533333,113.400000,0,1,0,0,0,30.570000,0.000000,0.000000,70.890000,37.064000,36.994000,39518.470560,1068.240000,1688640.676560,1580.769000,NatG-1,
05/19/2021,11:46:03.784,5611.69,5611.53,116.620000,0.101070,7.070000,10.898000,0.000000,60.008000,11.790000,0.599700,1.484615,1.402418,5610.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,114.505556,64.233333,99.000000,87.800000,69.266667,0.000000,0.000000,0.124000,0.029000,0.023000,0.000000,116.866667,114.233333,114.633333,114.333333,113.733333,113.233333,0,1,0,0,0,30.560000,0.000000,0.000000,70.880000,37.080000,37.008000,39533.425920,1068.240000,1688695.156800,1580.820000,NatG-1,
05/19/2021,11:46:07.788,5615.69,5615.54,116.620000,0.101070,7.070000,10.906000,0.000000,60.005000,11.790000,0.599700,1.482438,1.402247,5614.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,114.700000,64.266667,99.033333,87.733333,69.300000,0.000000,0.000000,0.121000,0.028000,0.022000,0.000000,116.966667,114.266667,114.833333,114.166667,113.833333,114.133333,0,1,0,0,0,30.560000,0.000000,0.000000,70.870000,37.077000,37.004000,39529.152960,1068.240000,1688738.954640,1580.861000,NatG-1,
05/19/2021,11:46:12.784,5620.68,5620.53,116.640000,0.101090,7.070000,10.916000,0.000000,60.008000,11.790000,0.599700,1.482342,1.402006,5619.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,114.827778,64.200000,99.166667,87.733333,69.266667,0.000000,0.000000,0.125000,0.029000,0.023000,0.000000,116.533333,114.333333,115.066667,113.900000,113.433333,115.700000,0,1,0,0,0,30.560000,0.000000,0.000000,70.870000,37.070000,36.998000,39522.743520,1068.240000,1688793.434880,1580.912000,NatG-1,
05/19/2021,11:46:17.792,5625.69,5625.54,116.630000,0.101090,7.070000,10.926000,0.000000,60.005000,11.790000,0.599700,1.483530,1.402298,5624.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,114.933333,64.233333,99.233333,87.766667,69.300000,0.000000,0.000000,0.121000,0.029000,0.024000,0.000000,116.500000,114.700000,114.566667,114.233333,115.533333,114.066667,0,1,0,0,0,30.560000,0.000000,0.000000,70.870000,37.084000,37.011000,39536.630640,1068.240000,1688848.983360,1580.964000,NatG-1,
05/19/2021,11:46:22.788,5630.69,5630.54,116.640000,0.101110,7.070000,10.936000,0.000000,59.993000,11.790000,0.599700,1.481851,1.402521,5629.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,114.733333,64.233333,99.300000,87.700000,69.266667,0.000000,0.000000,0.119000,0.029000,0.025000,0.000000,116.133333,114.533333,114.633333,114.033333,114.733333,114.333333,0,1,0,0,0,30.560000,0.000000,0.000000,70.870000,37.064000,36.994000,39518.470560,1068.240000,1688903.463600,1581.015000,NatG-1,
05/19/2021,11:46:27.792,5635.69,5635.54,116.630000,0.101110,7.070000,10.946000,0.000000,59.985000,11.790000,0.599700,1.484423,1.401269,5634.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,114.688889,64.233333,99.400000,87.700000,69.300000,0.000000,0.000000,0.123000,0.029000,0.023000,0.000000,116.000000,114.966667,114.400000,114.100000,113.900000,114.766667,0,1,0,0,0,30.560000,0.000000,0.000000,70.860000,37.067000,36.994000,39518.470560,1068.240000,1688957.943840,1581.066000,NatG-1,
05/19/2021,11:46:31.789,5639.69,5639.54,116.700000,0.101220,7.080000,10.953000,0.000000,59.984000,11.810000,0.599600,1.481031,1.402913,5638.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,114.677778,64.300000,99.400000,87.700000,69.300000,0.000000,0.000000,0.121000,0.028000,0.025000,0.000000,116.133333,115.000000,114.500000,114.733333,113.800000,113.900000,0,1,0,0,0,30.560000,0.000000,0.000000,70.860000,37.067000,36.998000,39522.743520,1068.240000,1689001.741680,1581.107000,NatG-1,
05/19/2021,11:46:36.787,5644.69,5644.53,116.700000,0.101210,7.080000,10.963000,0.000000,59.984000,11.810000,0.599600,1.481968,1.402913,5643.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,115.061111,64.300000,99.533333,87.700000,69.366667,0.000000,0.000000,0.125000,0.027000,0.026000,0.000000,116.266667,114.933333,115.533333,115.266667,114.000000,114.366667,0,1,0,0,0,30.560000,0.000000,0.000000,70.860000,37.067000,36.994000,39518.470560,1068.240000,1689056.221920,1581.158000,NatG-1,
05/19/2021,11:46:41.786,5649.68,5649.53,116.800000,0.101330,7.100000,10.973000,0.000000,59.984000,11.830000,0.599600,1.482976,1.401712,5648.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,115.105556,64.266667,99.633333,87.700000,69.333333,0.000000,0.000000,0.122000,0.025000,0.028000,-0.001000,116.366667,114.900000,115.700000,114.566667,114.433333,114.666667,0,1,0,0,0,30.560000,0.000000,0.000000,70.860000,37.090000,37.017000,39543.040080,1068.240000,1689110.702160,1581.209000,NatG-1,
05/19/2021,11:46:46.787,5654.68,5654.53,116.810000,0.101340,7.100000,10.983000,0.000000,59.985000,11.840000,0.599600,1.484409,1.402106,5653.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,115.083333,64.266667,99.700000,87.700000,69.400000,0.000000,0.000000,0.122000,0.023000,0.030000,-0.001000,116.500000,114.733333,115.333333,114.666667,114.966667,114.300000,0,1,0,0,0,30.560000,0.000000,0.000000,70.860000,37.064000,36.991000,39515.265840,1068.240000,1689165.182400,1581.260000,NatG-1,
05/19/2021,11:46:51.788,5659.69,5659.54,116.810000,0.101340,7.100000,10.993000,0.000000,59.987000,11.840000,0.599600,1.481843,1.402106,5658.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,115.400000,64.300000,99.733333,87.666667,69.400000,0.000000,0.000000,0.128000,0.022000,0.030000,0.000000,116.600000,115.600000,115.700000,114.866667,114.566667,115.066667,0,1,0,0,0,30.560000,0.000000,0.000000,70.850000,37.077000,37.008000,39533.425920,1068.240000,1689220.730880,1581.312000,NatG-1,
05/19/2021,11:46:55.797,5663.69,5663.54,116.830000,0.101370,7.100000,11.001000,0.000000,59.986000,11.840000,0.599600,1.484562,1.401866,5662.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,115.311111,64.266667,99.800000,87.666667,69.400000,0.000000,0.000000,0.126000,0.022000,0.031000,0.000000,116.733333,115.300000,116.200000,114.800000,114.466667,114.366667,0,1,0,0,0,30.560000,0.000000,0.000000,70.850000,37.057000,36.988000,39512.061120,1068.240000,1689264.528720,1581.353000,NatG-1,
05/19/2021,11:47:00.790,5668.69,5668.54,116.800000,0.101340,7.100000,11.011000,0.000000,59.986000,11.840000,0.599600,1.483225,1.402226,5667.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,115.322222,64.366667,99.900000,87.633333,69.400000,0.000000,0.000000,0.129000,0.022000,0.030000,-0.001000,116.966667,115.500000,115.266667,114.666667,115.133333,114.400000,0,1,0,0,0,30.560000,0.000000,0.000000,70.850000,37.067000,36.998000,39522.743520,1068.240000,1689319.008960,1581.404000,NatG-1,
05/19/2021,11:47:05.793,5673.69,5673.54,116.780000,0.101310,7.090000,11.020000,0.000000,59.986000,11.830000,0.599600,1.480703,1.402637,5672.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,115.611111,64.333333,100.000000,87.633333,69.400000,0.000000,0.000000,0.125000,0.023000,0.029000,0.000000,117.100000,115.866667,116.133333,115.133333,114.766667,114.666667,0,1,0,0,0,30.560000,0.000000,0.000000,70.850000,37.041000,36.971000,39493.901040,1068.240000,1689373.489200,1581.455000,NatG-1,
05/19/2021,11:47:10.792,5678.68,5678.54,116.770000,0.101290,7.090000,11.030000,0.000000,59.990000,11.830000,0.599600,1.484944,1.402072,5677.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,115.738889,64.333333,100.100000,87.600000,69.400000,0.000000,0.000000,0.129000,0.024000,0.026000,0.000000,117.133333,116.366667,116.266667,115.566667,114.266667,114.833333,0,1,0,0,0,30.560000,0.000000,0.000000,70.850000,37.064000,36.994000,39518.470560,1068.240000,1689429.037680,1581.507000,NatG-1,
05/19/2021,11:47:15.793,5683.68,5683.54,116.740000,0.101250,7.090000,11.040000,0.000000,59.989000,11.820000,0.599700,1.488691,1.401833,5682.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,116.144444,64.300000,100.100000,87.566667,69.400000,0.000000,0.000000,0.126000,0.025000,0.025000,0.000000,117.566667,116.766667,116.833333,115.000000,114.633333,116.066667,0,1,0,0,0,30.560000,0.000000,0.000000,70.850000,37.054000,36.988000,39512.061120,1068.240000,1689483.517920,1581.558000,NatG-1,
05/19/2021,11:47:19.793,5687.68,5687.54,116.680000,0.101180,7.080000,11.048000,0.000000,59.990000,11.810000,0.599700,1.481617,1.401697,5686.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,115.705556,64.300000,100.233333,87.600000,69.433333,0.000000,0.000000,0.122000,0.026000,0.025000,0.000000,117.400000,116.466667,115.733333,115.000000,114.800000,114.833333,0,1,0,0,0,30.560000,0.000000,0.000000,70.850000,37.057000,36.988000,39512.061120,1068.240000,1689527.315760,1581.599000,NatG-1,
05/19/2021,11:47:24.785,5692.69,5692.53,116.700000,0.101200,7.080000,11.058000,0.000000,59.989000,11.810000,0.599700,1.485079,1.402314,5691.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,115.822222,64.300000,100.333333,87.500000,69.400000,0.000000,0.000000,0.124000,0.027000,0.025000,0.000000,117.333333,116.233333,115.366667,115.100000,116.100000,114.800000,0,1,0,0,0,30.560000,0.000000,0.000000,70.840000,37.057000,36.988000,39512.061120,1068.240000,1689581.796000,1581.650000,NatG-1,
05/19/2021,11:47:29.797,5697.69,5697.54,116.680000,0.101170,7.080000,11.068000,0.000000,59.990000,11.800000,0.599700,1.483740,1.402554,5696.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,115.722222,64.400000,100.400000,87.500000,69.400000,0.000000,0.000000,0.120000,0.028000,0.023000,0.000000,117.300000,116.200000,115.333333,115.833333,114.833333,114.833333,0,1,0,0,0,30.560000,0.000000,0.000000,70.840000,37.070000,37.001000,39525.948240,1068.240000,1689636.276240,1581.701000,NatG-1,
05/19/2021,11:47:34.787,5702.69,5702.54,116.720000,0.101220,7.080000,11.078000,0.000000,59.993000,11.810000,0.599600,1.481822,1.402330,5701.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,115.944444,64.366667,100.466667,87.500000,69.500000,0.000000,0.000000,0.124000,0.029000,0.025000,0.000000,117.333333,116.466667,115.533333,115.700000,115.266667,115.366667,0,1,0,0,0,30.560000,0.000000,0.000000,70.840000,37.061000,36.991000,39515.265840,1068.240000,1689690.756480,1581.752000,NatG-1,
05/19/2021,11:47:39.787,5707.68,5707.54,116.660000,0.101140,7.080000,11.087000,0.000000,59.993000,11.800000,0.599700,1.480621,1.401937,5706.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,116.238889,64.400000,100.600000,87.500000,69.466667,0.000000,0.000000,0.122000,0.029000,0.022000,0.000000,117.500000,116.666667,116.166667,116.033333,115.533333,115.533333,0,1,0,0,0,30.560000,0.000000,0.000000,70.840000,37.057000,36.988000,39512.061120,1068.240000,1689746.304960,1581.804000,NatG-1,
05/19/2021,11:47:43.792,5711.69,5711.54,116.670000,0.101150,7.080000,11.095000,0.000000,59.993000,11.800000,0.599700,1.481661,1.401646,5710.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,116.227778,64.400000,100.633333,87.500000,69.500000,0.000000,0.000000,0.120000,0.028000,0.025000,0.000000,117.533333,116.733333,116.400000,116.166667,115.166667,115.366667,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.041000,36.971000,39493.901040,1068.240000,1689790.102800,1581.845000,NatG-1,
05/19/2021,11:47:48.789,5716.69,5716.54,116.640000,0.101110,7.070000,11.105000,0.000000,59.994000,11.790000,0.599700,1.483038,1.402178,5715.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,116.277778,64.400000,100.800000,87.500000,69.566667,0.000000,0.000000,0.122000,0.028000,0.026000,-0.001000,117.700000,116.633333,116.833333,116.233333,115.266667,115.000000,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.054000,36.984000,39507.788160,1068.240000,1689844.583040,1581.896000,NatG-1,
05/19/2021,11:47:53.789,5721.69,5721.54,116.640000,0.101120,7.070000,11.115000,0.000000,59.993000,11.790000,0.599700,1.485858,1.401149,5720.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,116.372222,64.400000,100.800000,87.500000,69.533333,0.000000,0.000000,0.120000,0.028000,0.025000,0.000000,117.766667,116.833333,116.733333,115.800000,115.566667,115.533333,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.057000,36.988000,39512.061120,1068.240000,1689899.063280,1581.947000,NatG-1,
05/19/2021,11:47:58.787,5726.68,5726.53,116.640000,0.101120,7.070000,11.125000,0.000000,59.990000,11.790000,0.599700,1.482100,1.402006,5725.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,116.605556,64.400000,100.966667,87.500000,69.600000,0.000000,0.000000,0.124000,0.027000,0.025000,0.000000,117.800000,117.066667,116.900000,116.100000,115.600000,116.166667,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.051000,36.984000,39507.788160,1068.240000,1689953.543520,1581.998000,NatG-1,
05/19/2021,11:48:03.790,5731.68,5731.54,116.640000,0.101110,7.070000,11.135000,0.000000,59.989000,11.790000,0.599700,1.484225,1.401492,5730.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,116.744444,64.400000,101.066667,87.500000,69.600000,0.000000,0.000000,0.122000,0.026000,0.030000,0.000000,118.000000,117.433333,117.233333,116.200000,115.733333,115.866667,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.047000,36.978000,39501.378720,1068.240000,1690008.023760,1582.049000,NatG-1,
05/19/2021,11:48:07.786,5735.69,5735.53,116.660000,0.101130,7.070000,11.142000,0.000000,59.992000,11.800000,0.599700,1.483536,1.402280,5734.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,116.983333,64.400000,101.100000,87.500000,69.600000,0.000000,0.000000,0.127000,0.026000,0.029000,0.000000,118.233333,117.366667,117.566667,116.900000,115.700000,116.133333,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.061000,36.991000,39515.265840,1068.240000,1690051.821600,1582.090000,NatG-1,
05/19/2021,11:48:12.786,5740.69,5740.53,116.580000,0.101050,7.060000,11.152000,0.000000,59.985000,11.780000,0.599700,1.485502,1.400841,5739.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,116.816667,64.400000,101.200000,87.500000,69.600000,0.000000,0.000000,0.126000,0.024000,0.030000,0.000000,118.400000,117.300000,117.733333,116.533333,115.500000,115.433333,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.044000,36.974000,39497.105760,1068.240000,1690107.370080,1582.142000,NatG-1,
05/19/2021,11:48:17.786,5745.68,5745.53,116.640000,0.101130,7.070000,11.162000,0.000000,59.982000,11.800000,0.599700,1.482547,1.402006,5744.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,117.072222,64.400000,101.300000,87.500000,69.600000,0.000000,0.000000,0.123000,0.023000,0.029000,0.000000,118.433333,117.433333,118.466667,116.866667,115.666667,115.566667,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.067000,36.998000,39522.743520,1068.240000,1690161.850320,1582.193000,NatG-1,
05/19/2021,11:48:22.789,5750.69,5750.54,116.610000,0.101100,7.070000,11.172000,0.000000,59.978000,11.790000,0.599700,1.481405,1.401338,5749.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,117.044444,64.400000,101.366667,87.433333,69.600000,0.000000,0.000000,0.130000,0.022000,0.030000,0.000000,118.433333,117.900000,117.866667,116.433333,115.833333,115.800000,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.051000,36.981000,39504.583440,1068.240000,1690216.330560,1582.244000,NatG-1,
05/19/2021,11:48:27.789,5755.69,5755.54,116.600000,0.101090,7.070000,11.182000,0.000000,59.975000,11.790000,0.599600,1.484321,1.401973,5754.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,117.205556,64.400000,101.500000,87.466667,69.700000,0.000000,0.000000,0.124000,0.024000,0.028000,0.000000,118.900000,118.433333,117.633333,116.333333,116.100000,115.833333,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.047000,36.978000,39501.378720,1068.240000,1690270.810800,1582.295000,NatG-1,
05/19/2021,11:48:31.790,5759.69,5759.54,116.620000,0.101110,7.070000,11.189000,0.000000,59.981000,11.790000,0.599600,1.481654,1.401389,5758.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,117.244444,64.400000,101.533333,87.400000,69.700000,0.000000,0.000000,0.129000,0.025000,0.026000,0.000000,118.966667,118.400000,117.766667,116.200000,116.166667,115.966667,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.057000,36.988000,39512.061120,1068.240000,1690314.608640,1582.336000,NatG-1,
05/19/2021,11:48:36.790,5764.68,5764.54,116.540000,0.100990,7.060000,11.199000,0.000000,59.981000,11.770000,0.599700,1.485989,1.401579,5763.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,117.483333,64.400000,101.700000,87.400000,69.700000,0.000000,0.000000,0.123000,0.027000,0.024000,0.000000,119.133333,118.333333,117.366667,116.433333,117.133333,116.500000,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.044000,36.974000,39497.105760,1068.240000,1690369.088880,1582.387000,NatG-1,
05/19/2021,11:48:41.785,5769.69,5769.53,116.550000,0.101010,7.060000,11.209000,0.000000,59.980000,11.770000,0.599700,1.482130,1.401716,5768.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,117.572222,64.400000,101.800000,87.400000,69.733333,0.000000,0.000000,0.118000,0.029000,0.024000,0.000000,119.300000,118.100000,117.166667,117.300000,116.900000,116.666667,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.041000,36.971000,39493.901040,1068.240000,1690424.637360,1582.439000,NatG-1,
05/19/2021,11:48:46.791,5774.69,5774.54,116.550000,0.101010,7.060000,11.219000,0.000000,59.981000,11.770000,0.599600,1.481734,1.400944,5773.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,117.716667,64.400000,101.900000,87.366667,69.766667,0.000000,0.000000,0.123000,0.028000,0.024000,0.000000,119.200000,118.033333,117.633333,117.500000,116.633333,117.300000,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.037000,36.968000,39490.696320,1068.240000,1690479.117600,1582.490000,NatG-1,
05/19/2021,11:48:51.785,5779.69,5779.53,116.520000,0.100980,7.060000,11.229000,0.000000,59.979000,11.770000,0.599700,1.486136,1.401304,5778.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,117.688889,64.400000,102.000000,87.333333,69.800000,0.000000,0.000000,0.120000,0.028000,0.027000,0.000000,119.033333,117.966667,118.000000,117.700000,116.500000,116.933333,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.031000,36.961000,39483.218640,1068.240000,1690533.597840,1582.541000,NatG-1,
05/19/2021,11:48:55.788,5783.68,5783.54,116.530000,0.100980,7.060000,11.237000,0.000000,59.982000,11.770000,0.599700,1.486136,1.400669,5782.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,117.861111,64.400000,102.033333,87.333333,69.800000,0.000000,0.000000,0.126000,0.026000,0.028000,0.000000,118.866667,117.900000,118.133333,118.033333,116.566667,117.666667,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.044000,36.974000,39497.105760,1068.240000,1690577.395680,1582.582000,NatG-1,
05/19/2021,11:49:00.787,5788.69,5788.54,116.460000,0.100880,7.050000,11.246000,0.000000,59.986000,11.750000,0.599700,1.485825,1.402026,5787.000000,100.000000,57.451800,0.000000,1.000000,Heating Tanks.... ,117.550000,64.400000,102.166667,87.300000,69.800000,0.000000,0.000000,0.123000,0.023000,0.030000,0.000000,118.700000,117.900000,118.000000,117.266667,116.766667,116.666667,0,1,0,0,0,30.560000,0.000000,0.000000,70.830000,37.027000,36.958000,39480.013920,1068.240000,1690631.875920,1582.633000,NatG-1,
