System Date,System Time,Elapsed Time (sec),,Software Elapsed Time (sec),Program Status,TC Tree Average,TC Down,RTD IN,RTD Out,RTD Ambient,Totalized Flow (Gallons),Flow Rate (GPM),Pressure - HI1,Pressure - HI2,Pressure - LOW,Pressure - PIN,Mass Flow Rate(lb/min),Density(lb/US Gal),Flow Meter Inlet Temperature(°F),Draw Weight(lbs),Total Weight Inventory(lbs),Total Gallons Inventory(US Gallon),Drive Gain (%),Raw Tube Frequency (Hz),Hot Flow Rate-Calculated(US GPM),Hot Gallons-Calculated(US Gallon),Hot Flow Rate-Laurel(US GPM),Hot Gallons-Laurel(US Gallon),T1,T2,T3,T4,T5,T6,UPPER ELEMENT,LOWER ELEMENT,COMPRESSOR,FAN,DLB,T2-13,T3-18,Absolute Pressure [inHgA],Gauge/Diff. Pressure [inHgG],BarometricPressure [inHgA],Temperature [°F],Uncorrected [CFH],Corrected [SCFH],Gas Rate (BTU/hr),Heating Value (BTU/ft³),Energy (BTU),Totalizer [Sft3],Gas Selected,Thermal Efficiency (%)
9/26/2020,06:45.6,26578.65,20259,32598.88,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.855,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.4,122.5,122.6,122.2,122.2,122,0,0,0,0,0,90.205,68.762,30.31,0.86,29.45,72.04,0.444,0.437,465.18213,1064.49,49857.51813,46.837,NatG-1,
9/26/2020,06:48.6,26581.65,20262,32601.87,Heating Tanks.... Waiting for Delay Cutout....,122.35,69.5,70.4,83.7,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.843,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.4,122.5,122.6,122.2,122.3,122.1,0,0,0,0,0,90.187,68.733,30.31,0.86,29.448,72.04,0.44,0.434,461.98866,1064.49,49857.51813,46.837,NatG-1,
9/26/2020,06:51.6,26584.65,20265,32604.87,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.331,69.929,0.032,385.975,46.262,6.759,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.164,68.774,30.31,0.86,29.449,72.04,0.444,0.437,465.18213,1064.49,49857.51813,46.837,NatG-1,
9/26/2020,06:54.6,26587.65,20268,32607.86,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.331,69.971,0.032,385.975,46.262,6.759,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.223,68.798,30.31,0.86,29.45,72.04,0.444,0.437,465.18213,1064.49,49858.58262,46.838,NatG-1,
9/26/2020,06:57.6,26590.65,20271,32610.88,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.331,69.945,0.032,385.975,46.262,6.757,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.202,68.774,30.31,0.86,29.448,72.04,0.444,0.437,465.18213,1064.49,49858.58262,46.838,NatG-1,
9/26/2020,07:00.6,26593.65,20274,32613.89,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.002,0.002,0,8.331,69.91,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.187,68.762,30.31,0.86,29.45,72.04,0.444,0.437,465.18213,1064.49,49859.64711,46.839,NatG-1,
9/26/2020,07:03.6,26596.65,20277,32616.88,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.5,83.7,68.7,0.004,0,0.002,0.001,0.002,0.002,0,8.331,69.944,0.032,385.975,46.262,6.756,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.2,122,0,0,0,0,0,90.148,68.798,30.31,0.86,29.449,72.04,0.444,0.437,465.18213,1064.49,49859.64711,46.839,NatG-1,
9/26/2020,07:06.6,26599.65,20280,32619.87,Heating Tanks.... Waiting for Delay Cutout....,122.333,69.5,70.5,83.7,68.7,0.004,0,0.002,0.001,0.001,0.002,0,8.331,69.897,0.032,385.975,46.262,6.757,151.449,0,0.004,0,0,122.4,122.5,122.6,122.2,122.3,122,0,0,0,0,0,90.135,68.798,30.31,0.86,29.449,72.04,0.44,0.434,461.98866,1064.49,49859.64711,46.839,NatG-1,
9/26/2020,07:09.6,26602.65,20283,32622.87,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.001,0.002,0,8.331,69.901,0.032,385.975,46.262,6.757,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.171,68.733,30.31,0.86,29.449,72.04,0.444,0.437,465.18213,1064.49,49860.7116,46.84,NatG-1,
9/26/2020,07:12.6,26605.65,20286,32625.87,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.002,0.001,0,8.331,69.924,0.032,385.975,46.262,6.759,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.068,68.791,30.31,0.86,29.449,72.04,0.44,0.434,461.98866,1064.49,49860.7116,46.84,NatG-1,
9/26/2020,07:15.6,26608.65,20289,32628.88,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.6,70.5,83.7,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.92,0.032,385.975,46.262,6.759,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.079,68.704,30.31,0.86,29.449,72.04,0.44,0.434,461.98866,1064.49,49860.7116,46.84,NatG-1,
9/26/2020,07:18.6,26611.65,20292,32631.86,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.951,0.032,385.975,46.262,6.765,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.079,68.722,30.31,0.86,29.449,72.04,0.444,0.437,465.18213,1064.49,49861.77609,46.841,NatG-1,
9/26/2020,07:21.6,26614.65,20295,32634.89,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.93,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.2,122,0,0,0,0,0,90.077,68.728,30.31,0.86,29.45,72.04,0.444,0.437,465.18213,1064.49,49861.77609,46.841,NatG-1,
9/26/2020,07:24.6,26617.65,20298,32637.87,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.002,0.001,0,8.331,69.936,0.032,385.975,46.262,6.764,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.104,68.756,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49861.77609,46.841,NatG-1,
9/26/2020,07:27.6,26620.65,20301,32640.87,Heating Tanks.... Waiting for Delay Cutout....,122.35,69.6,70.4,83.7,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.912,0.032,385.975,46.262,6.76,151.449,0,0.004,0,0,122.4,122.5,122.6,122.2,122.3,122.1,0,0,0,0,0,90.076,68.715,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49862.84058,46.842,NatG-1,
9/26/2020,07:30.6,26623.65,20304,32643.88,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.891,0.032,385.975,46.262,6.752,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.119,68.704,30.31,0.86,29.449,72.03,0.444,0.437,465.18213,1064.49,49862.84058,46.842,NatG-1,
9/26/2020,07:33.6,26626.65,20307,32646.87,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.002,0.001,0,8.332,69.87,0.032,385.975,46.262,6.756,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.14,68.71,30.31,0.86,29.449,72.03,0.444,0.437,465.18213,1064.49,49862.84058,46.842,NatG-1,
9/26/2020,07:36.6,26629.65,20310,32649.87,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.5,83.7,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.331,69.907,0.032,385.975,46.262,6.754,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.2,122,0,0,0,0,0,90.113,68.663,30.31,0.86,29.448,72.03,0.44,0.434,461.98866,1064.49,49863.90507,46.843,NatG-1,
9/26/2020,07:39.6,26632.65,20313,32652.88,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.5,83.7,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.331,69.974,0.032,385.975,46.262,6.755,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.059,68.67,30.31,0.86,29.449,72.03,0.444,0.437,465.18213,1064.49,49863.90507,46.843,NatG-1,
9/26/2020,07:42.6,26635.65,20316,32655.88,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.331,69.961,0.032,385.975,46.262,6.757,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.108,68.733,30.31,0.86,29.448,72.03,0.444,0.437,465.18213,1064.49,49863.90507,46.843,NatG-1,
9/26/2020,07:45.6,26638.65,20319,32658.87,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.7,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.331,69.941,0.032,385.975,46.262,6.761,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.2,122,0,0,0,0,0,90.207,68.663,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49864.96956,46.844,NatG-1,
9/26/2020,07:48.6,26641.65,20322,32661.87,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.5,83.7,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.331,69.93,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.191,68.663,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49864.96956,46.844,NatG-1,
9/26/2020,07:51.6,26644.65,20325,32664.87,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.5,83.7,68.7,0.004,0,0.002,0.001,0.002,0.002,0,8.331,69.978,0.032,385.975,46.262,6.759,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.146,68.715,30.31,0.86,29.449,72.03,0.444,0.437,465.18213,1064.49,49866.03405,46.845,NatG-1,
9/26/2020,07:54.6,26647.65,20328,32667.87,Heating Tanks.... Waiting for Delay Cutout....,122.333,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.002,0.002,0,8.331,69.952,0.032,385.975,46.262,6.762,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122.1,0,0,0,0,0,90.076,68.733,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49866.03405,46.845,NatG-1,
9/26/2020,07:57.6,26650.65,20331,32670.88,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.002,0.002,0,8.331,69.954,0.032,385.975,46.262,6.757,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.058,68.733,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49866.03405,46.845,NatG-1,
9/26/2020,08:00.6,26653.65,20334,32673.87,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.992,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.2,122,0,0,0,0,0,90.085,68.774,30.31,0.86,29.448,72.03,0.44,0.434,461.98866,1064.49,49867.09854,46.846,NatG-1,
9/26/2020,08:03.6,26656.65,20337,32676.86,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.991,0.032,385.975,46.262,6.762,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.115,68.756,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49867.09854,46.846,NatG-1,
9/26/2020,08:06.6,26659.65,20340,32679.88,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.984,0.032,385.975,46.262,6.759,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.067,68.722,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49867.09854,46.846,NatG-1,
9/26/2020,08:09.6,26662.65,20343,32682.88,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.002,0.001,0.001,0,8.331,69.961,0.032,385.975,46.262,6.759,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.085,68.738,30.31,0.86,29.448,72.03,0.444,0.437,465.18213,1064.49,49868.16303,46.847,NatG-1,
9/26/2020,08:12.6,26665.65,20346,32685.86,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.5,83.7,68.7,0.004,0,0.002,0.001,0.002,0.001,0,8.331,69.919,0.032,385.975,46.262,6.757,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.2,122,0,0,0,0,0,90.049,68.746,30.31,0.86,29.449,72.03,0.444,0.437,465.18213,1064.49,49868.16303,46.847,NatG-1,
9/26/2020,08:15.6,26668.65,20349,32688.88,Heating Tanks.... Waiting for Delay Cutout....,122.333,69.5,70.4,83.7,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.331,69.909,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122.1,0,0,0,0,0,90.106,68.722,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49868.16303,46.847,NatG-1,
9/26/2020,08:18.6,26671.65,20352,32691.87,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.5,83.7,68.7,0.004,0,0.002,0.001,0.002,0.002,0,8.332,69.869,0.032,385.975,46.262,6.762,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.2,122,0,0,0,0,0,90.076,68.681,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49869.22752,46.848,NatG-1,
9/26/2020,08:21.6,26674.65,20355,32694.88,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.5,70.4,83.7,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.886,0.032,385.975,46.262,6.762,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.016,68.686,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49869.22752,46.848,NatG-1,
9/26/2020,08:24.6,26677.65,20358,32697.87,Heating Tanks.... Waiting for Delay Cutout....,122.333,69.6,70.4,83.7,68.7,0.004,0,0.002,0.002,0.001,0.002,0,8.332,69.845,0.032,385.975,46.262,6.764,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122.1,0,0,0,0,0,90.011,68.67,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49870.29201,46.849,NatG-1,
9/26/2020,08:27.6,26680.65,20361,32700.86,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.6,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.854,0.032,385.975,46.262,6.76,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.038,68.663,30.31,0.86,29.448,72.03,0.437,0.43,457.7307,1064.49,49870.29201,46.849,NatG-1,
9/26/2020,08:30.6,26683.65,20364,32703.88,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.002,0.002,0,8.332,69.889,0.032,385.975,46.262,6.762,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.047,68.699,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49870.29201,46.849,NatG-1,
9/26/2020,08:33.6,26686.65,20367,32706.87,Heating Tanks.... Waiting for Delay Cutout....,122.283,69.5,70.4,83.6,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.332,69.883,0.032,385.975,46.262,6.756,151.448,0,0.004,0,0,122.3,122.4,122.6,122.2,122.2,122,0,0,0,0,0,89.998,68.699,30.31,0.86,29.449,72.03,0.444,0.437,465.18213,1064.49,49871.3565,46.85,NatG-1,
9/26/2020,08:36.6,26689.65,20370,32709.88,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.6,68.7,0.004,0,0.002,0.001,0.002,0.002,0,8.331,69.919,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.016,68.675,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49871.3565,46.85,NatG-1,
9/26/2020,08:39.6,26692.65,20373,32712.86,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.7,68.7,0.004,0,0.002,0.001,0.001,0.002,0,8.331,69.945,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.2,122.1,0,0,0,0,0,90.029,68.634,30.31,0.86,29.448,72.03,0.444,0.437,465.18213,1064.49,49872.42099,46.851,NatG-1,
9/26/2020,08:42.6,26695.65,20376,32715.87,Heating Tanks.... Waiting for Delay Cutout....,122.283,69.5,70.4,83.6,68.7,0.004,0,0.002,0.001,0.001,0.002,0,8.331,69.924,0.032,385.975,46.262,6.759,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.2,122,0,0,0,0,0,90.034,68.692,30.31,0.86,29.449,72.03,0.444,0.437,465.18213,1064.49,49872.42099,46.851,NatG-1,
9/26/2020,08:45.6,26698.65,20379,32718.88,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.6,68.7,0.004,0,0.002,0.001,0.002,0.002,0,8.331,69.899,0.032,385.975,46.262,6.754,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.043,68.699,30.31,0.86,29.449,72.03,0.44,0.434,461.98866,1064.49,49872.42099,46.851,NatG-1,
9/26/2020,08:48.6,26701.65,20382,32721.88,Heating Tanks.... Waiting for Delay Cutout....,122.333,69.6,70.4,83.6,68.7,0.004,0,0.002,0.001,0.001,0.002,0,8.332,69.87,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122.1,0,0,0,0,0,89.944,68.681,30.31,0.86,29.447,72.03,0.444,0.437,465.18213,1064.49,49873.48548,46.852,NatG-1,
9/26/2020,08:51.6,26704.65,20385,32724.87,Heating Tanks.... Waiting for Delay Cutout....,122.333,69.5,70.4,83.6,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.902,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122.1,0,0,0,0,0,89.98,68.715,30.31,0.86,29.448,72.03,0.44,0.434,461.98866,1064.49,49873.48548,46.852,NatG-1,
9/26/2020,08:54.6,26707.65,20388,32727.87,Heating Tanks.... Waiting for Delay Cutout....,122.333,69.5,70.4,83.6,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.912,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122.1,0,0,0,0,0,90.016,68.692,30.31,0.86,29.448,72.03,0.447,0.44,468.3756,1064.49,49873.48548,46.852,NatG-1,
9/26/2020,08:57.6,26710.65,20391,32730.87,Heating Tanks.... Waiting for Delay Cutout....,122.317,69.6,70.4,83.6,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.915,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.4,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.016,68.692,30.31,0.86,29.449,72.03,0.444,0.437,465.18213,1064.49,49874.54997,46.853,NatG-1,
9/26/2020,09:00.6,26713.65,20394,32733.88,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.6,68.7,0.004,0,0.002,0.001,0.002,0.001,0,8.331,69.907,0.032,385.975,46.262,6.757,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.3,122,0,0,0,0,0,89.998,68.629,30.31,0.86,29.448,72.03,0.444,0.437,465.18213,1064.49,49874.54997,46.853,NatG-1,
9/26/2020,09:03.6,26716.65,20397,32736.87,Heating Tanks.... Waiting for Delay Cutout....,122.283,69.5,70.4,83.6,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.914,0.032,385.975,46.262,6.756,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.2,122,0,0,0,0,0,90.049,68.681,30.31,0.86,29.449,72.03,0.444,0.437,465.18213,1064.49,49874.54997,46.853,NatG-1,
9/26/2020,09:06.6,26719.65,20400,32739.88,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.6,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.955,0.032,385.975,46.262,6.757,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.007,68.652,30.31,0.86,29.449,72.03,0.447,0.44,468.3756,1064.49,49875.61446,46.854,NatG-1,
9/26/2020,09:09.6,26722.65,20403,32742.87,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.6,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.946,0.032,385.975,46.262,6.757,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.049,68.686,30.31,0.86,29.447,72.03,0.447,0.44,468.3756,1064.49,49875.61446,46.854,NatG-1,
9/26/2020,09:12.6,26725.65,20406,32745.88,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.6,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.927,0.032,385.975,46.262,6.761,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.2,122.1,0,0,0,0,0,90.067,68.675,30.31,0.86,29.448,72.03,0.447,0.44,468.3756,1064.49,49875.61446,46.854,NatG-1,
9/26/2020,09:15.6,26728.65,20409,32748.88,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.6,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.91,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.2,122.4,122.6,122.2,122.3,122.1,0,0,0,0,0,90.052,68.663,30.31,0.86,29.449,72.03,0.447,0.44,468.3756,1064.49,49876.67895,46.855,NatG-1,
9/26/2020,09:18.6,26731.65,20412,32751.88,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.6,68.7,0.004,0,0.002,0.001,0.001,0.001,0,8.331,69.961,0.032,385.975,46.262,6.756,151.449,0,0.004,0,0,122.2,122.4,122.6,122.2,122.3,122.1,0,0,0,0,0,90.128,68.657,30.31,0.86,29.448,72.03,0.444,0.437,465.18213,1064.49,49876.67895,46.855,NatG-1,
9/26/2020,09:21.6,26734.65,20415,32754.88,Heating Tanks.... Waiting for Delay Cutout....,122.283,69.5,70.4,83.6,68.7,0.004,0,0.002,0.001,0.002,0.001,0,8.331,69.904,0.032,385.975,46.262,6.756,151.449,0,0.004,0,0,122.2,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.11,68.652,30.31,0.86,29.448,72.03,0.444,0.437,465.18213,1064.49,49876.67895,46.855,NatG-1,
9/26/2020,09:24.6,26737.65,20418,32757.87,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.6,70.4,83.6,68.7,0.004,0,0.002,0.002,0.001,0.001,0,8.331,69.894,0.032,385.975,46.262,6.758,151.449,0,0.004,0,0,122.2,122.4,122.6,122.2,122.3,122.1,0,0,0,0,0,90.115,68.593,30.31,0.86,29.448,72.03,0.447,0.44,468.3756,1064.49,49877.74344,46.856,NatG-1,
9/26/2020,09:27.6,26740.65,20421,32760.87,Heating Tanks.... Waiting for Delay Cutout....,122.283,69.5,70.4,83.6,68.7,0.004,0,0.002,0.002,0.001,0.001,0,8.332,69.886,0.032,385.975,46.262,6.759,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.2,122,0,0,0,0,0,90.146,68.629,30.31,0.86,29.448,72.03,0.444,0.437,465.18213,1064.49,49877.74344,46.856,NatG-1,
9/26/2020,09:30.6,26743.65,20424,32763.88,Heating Tanks.... Waiting for Delay Cutout....,122.283,69.5,70.4,83.6,68.7,0.004,0,0.002,0.002,0.002,0.001,0,8.332,69.887,0.032,385.975,46.262,6.762,151.449,0,0.004,0,0,122.2,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.175,68.605,30.31,0.86,29.449,72.03,0.444,0.437,465.18213,1064.49,49878.80793,46.857,NatG-1,
9/26/2020,09:33.6,26746.65,20427,32766.88,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.6,68.7,0.004,0,0.002,0.002,0.002,0.001,0,8.331,69.901,0.032,385.975,46.262,6.764,151.449,0,0.004,0,0,122.2,122.4,122.6,122.2,122.3,122.1,0,0,0,0,0,90.166,68.611,30.31,0.86,29.448,72.03,0.444,0.437,465.18213,1064.49,49878.80793,46.857,NatG-1,
9/26/2020,09:36.6,26749.65,20430,32769.88,Heating Tanks.... Waiting for Delay Cutout....,122.283,69.5,70.4,83.6,68.7,0.004,0,0.002,0.002,0.001,0.001,0,8.331,69.919,0.032,385.975,46.262,6.757,151.449,0,0.004,0,0,122.2,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.151,68.576,30.31,0.86,29.448,72.03,0.444,0.437,465.18213,1064.49,49878.80793,46.857,NatG-1,
9/26/2020,09:39.6,26752.65,20433,32772.88,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.6,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.331,69.907,0.032,385.975,46.262,6.762,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.176,68.593,30.31,0.86,29.448,72.03,0.444,0.437,465.18213,1064.49,49879.87242,46.858,NatG-1,
9/26/2020,09:42.6,26755.65,20436,32775.88,Heating Tanks.... Waiting for Delay Cutout....,122.3,69.5,70.4,83.6,68.7,0.004,0,0.002,0.002,0.002,0.002,0,8.331,69.893,0.032,385.975,46.262,6.761,151.449,0,0.004,0,0,122.3,122.4,122.6,122.2,122.3,122,0,0,0,0,0,90.198,68.657,30.31,0.86,29.448,72.03,0.44,0.434,461.98866,1064.49,49879.87242,46.858,NatG-1,
