Date,Time,Time (Seconds),Ambient Temp (F),Chamber Temp (F),Active Bin number based on ambient temp,LDO algorithm state,time in hours,time in minutes,BIN 0 Avg Temp,BIN 1 Avg Temp,BIN 2 Avg Temp,BIN 3 Avg Temp,Tmax temp (F),Tstart temp (F),IGN State,LDO Flags,LDO Trigger Temperature
7/17/2024,04:42.3,4407.226,92,188,80-100 BIN 2,Warming,0,15,,,194,,,116,Running,No Errors,40
7/17/2024,04:47.3,4412.206,92,188,80-100 BIN 2,Warming,0,15,,,194,,,116,Running,No Errors,40
7/17/2024,04:52.2,4417.158,92,188,80-100 BIN 2,Warming,0,15,,,194,,,116,Running,No Errors,40
7/17/2024,04:57.2,4422.116,92,188,80-100 BIN 2,Warming,0,15,,,194,,,116,Running,No Errors,40
7/17/2024,05:02.2,4427.115,92,188,80-100 BIN 2,Warming,0,15,,,194,,,116,Running,No Errors,40
7/17/2024,05:07.1,4432.074,92,188,80-100 BIN 2,Warming,0,15,,,194,,,116,Running,No Errors,40
7/17/2024,05:12.1,4437.066,92,188,80-100 BIN 2,Warming,0,15,,,194,,,116,Running,No Errors,40
7/17/2024,05:17.1,4442.05,92,188,80-100 BIN 2,Warming,0,15,,,194,,,116,Running,No Errors,40
7/17/2024,05:22.1,4447.041,92,189,80-100 BIN 2,Warming,0,15,,,194,,,116,Running,No Errors,40
7/17/2024,05:27.1,4451.999,92,189,80-100 BIN 2,Warming,0,15,,,194,,,116,Running,No Errors,40
7/17/2024,05:32.1,4456.991,92,189,80-100 BIN 2,Warming,0,15,,,194,,,116,Running,No Errors,40
7/17/2024,05:37.1,4461.999,92,189,80-100 BIN 2,Warming,0,16,,,194,,,116,Running,No Errors,40
7/17/2024,05:42.1,4467.007,92,189,80-100 BIN 2,Warming,0,16,,,194,,,116,Running,No Errors,40
7/17/2024,05:47.0,4471.966,92,189,80-100 BIN 2,Warming,0,16,,,194,,,116,Running,No Errors,40
7/17/2024,05:52.0,4476.949,92,189,80-100 BIN 2,Warming,0,16,,,194,,,116,Running,No Errors,40
7/17/2024,05:57.0,4481.933,92,189,80-100 BIN 2,Warming,0,16,,,194,,,116,Running,No Errors,40
7/17/2024,06:02.0,4486.91,92,190,80-100 BIN 2,Warming,0,16,,,194,,,116,Running,No Errors,40
7/17/2024,06:07.0,4491.886,92,190,80-100 BIN 2,Warming,0,16,,,194,,,116,Running,No Errors,40
7/17/2024,06:11.9,4496.88,92,190,80-100 BIN 2,Warming,0,16,,,194,,,116,Running,No Errors,40
7/17/2024,06:16.9,4501.799,92,190,80-100 BIN 2,Warming,0,16,,,194,,,116,Running,No Errors,40
7/17/2024,06:21.8,4506.761,92,190,80-100 BIN 2,Warming,0,16,,,194,,,116,Running,No Errors,40
7/17/2024,06:26.8,4511.762,92,190,80-100 BIN 2,Warming,0,16,,,194,,,116,Running,No Errors,40
7/17/2024,06:31.8,4516.752,92,190,80-100 BIN 2,Warming,0,16,,,194,,,116,Running,No Errors,40
7/17/2024,06:36.8,4521.734,92,190,80-100 BIN 2,Warming,0,17,,,194,,,116,Running,No Errors,40
7/17/2024,06:41.8,4526.688,92,190,80-100 BIN 2,Warming,0,17,,,194,,,116,Running,No Errors,40
7/17/2024,06:46.7,4531.666,92,190,80-100 BIN 2,Warming,0,17,,,194,,,116,Running,No Errors,40
7/17/2024,06:51.7,4536.648,92,190,80-100 BIN 2,Warming,0,17,,,194,,,116,Running,No Errors,40
7/17/2024,06:56.7,4541.639,92,190,80-100 BIN 2,Warming,0,17,,,194,,,116,Running,No Errors,40
7/17/2024,07:01.7,4546.62,92,190,80-100 BIN 2,Warming,0,17,,,194,,,116,Running,No Errors,40
7/17/2024,07:06.7,4551.615,92,190,80-100 BIN 2,Warming,0,17,,,194,,,116,Running,No Errors,40
7/17/2024,07:11.7,4556.607,92,190,80-100 BIN 2,Warming,0,17,,,194,,,116,Running,No Errors,40
7/17/2024,07:16.7,4561.613,92,190,80-100 BIN 2,Warming,0,17,,,194,,,116,Running,No Errors,40
7/17/2024,07:21.7,4566.602,92,190,80-100 BIN 2,Warming,0,17,,,194,,,116,Running,No Errors,40
7/17/2024,07:26.6,4571.558,92,191,80-100 BIN 2,Warming,0,17,,,194,,,116,Running,No Errors,40
7/17/2024,07:31.6,4576.558,92,191,80-100 BIN 2,Warming,0,17,,,194,,,116,Running,No Errors,40
7/17/2024,07:36.6,4581.561,92,191,80-100 BIN 2,Warming,0,18,,,194,,,116,Running,No Errors,40
7/17/2024,07:41.6,4586.533,92,191,80-100 BIN 2,Warming,0,18,,,194,,,116,Running,No Errors,40
7/17/2024,07:46.6,4591.525,92,191,80-100 BIN 2,Warming,0,18,,,194,,,116,Running,No Errors,40
7/17/2024,07:51.6,4596.52,92,191,80-100 BIN 2,Warming,0,18,,,194,,,116,Running,No Errors,40
7/17/2024,07:56.5,4601.469,92,191,80-100 BIN 2,Warming,0,18,,,194,,,116,Running,No Errors,40
7/17/2024,08:01.5,4606.409,92,191,80-100 BIN 2,Warming,0,18,,,194,,,116,Running,No Errors,40
7/17/2024,08:06.5,4611.39,92,191,80-100 BIN 2,Warming,0,18,,,194,,,116,Running,No Errors,40
7/17/2024,08:11.4,4616.357,92,191,80-100 BIN 2,Warming,0,18,,,194,,,116,Running,No Errors,40
7/17/2024,08:16.4,4621.356,92,191,80-100 BIN 2,Warming,0,18,,,194,,,116,Running,No Errors,40
7/17/2024,08:21.4,4626.364,92,191,80-100 BIN 2,Warming,0,18,,,194,,,116,Running,No Errors,40
7/17/2024,08:26.4,4631.348,92,191,80-100 BIN 2,Warming,0,18,,,194,,,116,Running,No Errors,40
7/17/2024,08:31.4,4636.358,92,191,80-100 BIN 2,Warming,0,18,,,194,,,116,Running,No Errors,40
7/17/2024,08:36.4,4641.346,92,191,80-100 BIN 2,Warming,0,19,,,194,,,116,Running,No Errors,40
7/17/2024,08:41.4,4646.359,92,191,80-100 BIN 2,Warming,0,19,,,194,,,116,Running,No Errors,40
7/17/2024,08:46.4,4651.358,92,191,80-100 BIN 2,Warming,0,19,,,194,,,116,Running,No Errors,40
7/17/2024,08:51.4,4656.33,92,192,80-100 BIN 2,Warming,0,19,,,194,,,116,Running,No Errors,40
7/17/2024,08:56.4,4661.318,92,192,80-100 BIN 2,Warming,0,19,,,194,,,116,Running,No Errors,40
7/17/2024,09:01.4,4666.293,92,192,80-100 BIN 2,Warming,0,19,,,194,,,116,Running,No Errors,40
7/17/2024,09:06.4,4671.292,92,192,80-100 BIN 2,Warming,0,19,,,194,,,116,Running,No Errors,40
7/17/2024,09:11.3,4676.281,92,192,80-100 BIN 2,Warming,0,19,,,194,,,116,Running,No Errors,40
7/17/2024,09:17.3,4682.266,92,192,80-100 BIN 2,Warming,0,19,,,194,,,116,Running,No Errors,40
7/17/2024,09:22.3,4687.258,92,192,80-100 BIN 2,Warming,0,19,,,194,,,116,Running,No Errors,40
7/17/2024,09:27.3,4692.264,92,192,80-100 BIN 2,Warming,0,19,,,194,,,116,Running,No Errors,40
7/17/2024,09:32.3,4697.258,92,192,80-100 BIN 2,Warming,0,19,,,194,,,116,Running,No Errors,40
7/17/2024,09:37.3,4702.266,92,192,80-100 BIN 2,Warming,0,20,,,194,,,116,Running,No Errors,40
7/17/2024,09:42.3,4707.24,92,192,80-100 BIN 2,Warming,0,20,,,194,,,116,Running,No Errors,40
7/17/2024,09:47.3,4712.217,92,192,80-100 BIN 2,Warming,0,20,,,194,,,116,Running,No Errors,40
7/17/2024,09:52.2,4717.174,92,192,80-100 BIN 2,Warming,0,20,,,194,,,116,Running,No Errors,40
7/17/2024,09:57.2,4722.166,92,192,80-100 BIN 2,Warming,0,20,,,194,,,116,Running,No Errors,40
7/17/2024,10:02.2,4727.166,92,192,80-100 BIN 2,Warming,0,20,,,194,,,116,Running,No Errors,40
7/17/2024,10:07.2,4732.158,92,192,80-100 BIN 2,Warming,0,20,,,194,,,116,Running,No Errors,40
7/17/2024,10:12.2,4737.116,92,192,80-100 BIN 2,Warming,0,20,,,194,,,116,Running,No Errors,40
7/17/2024,10:17.2,4742.091,92,192,80-100 BIN 2,Warming,0,20,,,194,,,116,Running,No Errors,40
7/17/2024,10:22.1,4747.082,93,192,80-100 BIN 2,Warming,0,20,,,194,,,116,Running,No Errors,40
7/17/2024,10:27.1,4752.049,93,192,80-100 BIN 2,Warming,0,20,,,194,,,116,Running,No Errors,40
7/17/2024,10:32.1,4757.024,93,192,80-100 BIN 2,Warming,0,20,,,194,,,116,Running,No Errors,40
7/17/2024,10:37.1,4762.008,93,192,80-100 BIN 2,Warming,0,21,,,194,,,116,Running,No Errors,40
7/17/2024,10:42.1,4767.007,93,192,80-100 BIN 2,Warming,0,21,,,194,,,116,Running,No Errors,40
7/17/2024,10:47.1,4771.991,93,192,80-100 BIN 2,Warming,0,21,,,194,,,116,Running,No Errors,40
7/17/2024,10:52.1,4776.991,93,192,80-100 BIN 2,Warming,0,21,,,194,,,116,Running,No Errors,40
7/17/2024,10:57.1,4781.999,93,192,80-100 BIN 2,Warming,0,21,,,194,,,116,Running,No Errors,40
7/17/2024,11:02.0,4786.949,93,192,80-100 BIN 2,Warming,0,21,,,194,,,116,Running,No Errors,40
7/17/2024,11:07.0,4791.949,93,192,80-100 BIN 2,Warming,0,21,,,194,,,116,Running,No Errors,40
7/17/2024,11:12.0,4796.935,93,192,80-100 BIN 2,Warming,0,21,,,194,,,116,Running,No Errors,40
7/17/2024,11:17.0,4801.89,93,192,80-100 BIN 2,Warming,0,21,,,194,,,116,Running,No Errors,40
7/17/2024,11:21.9,4806.83,93,192,80-100 BIN 2,Warming,0,21,,,194,,,116,Running,No Errors,40
7/17/2024,11:26.9,4811.821,93,192,80-100 BIN 2,Warming,0,21,,,194,,,116,Running,No Errors,40
7/17/2024,11:31.9,4816.821,93,192,80-100 BIN 2,Warming,0,21,,,194,,,116,Running,No Errors,40
7/17/2024,11:36.9,4821.829,93,192,80-100 BIN 2,Warming,0,22,,,194,,,116,Running,No Errors,40
7/17/2024,11:41.9,4826.845,93,192,80-100 BIN 2,Warming,0,22,,,194,,,116,Running,No Errors,40
7/17/2024,11:46.9,4831.808,93,192,80-100 BIN 2,Warming,0,22,,,194,,,116,Running,No Errors,40
7/17/2024,11:51.9,4836.786,93,192,80-100 BIN 2,Warming,0,22,,,194,,,116,Running,No Errors,40
7/17/2024,11:56.8,4841.77,93,192,80-100 BIN 2,Warming,0,22,,,194,,,116,Running,No Errors,40
7/17/2024,12:01.8,4846.723,93,192,80-100 BIN 2,Warming,0,22,,,194,,,116,Running,No Errors,40
7/17/2024,12:06.7,4851.683,93,192,80-100 BIN 2,Warming,0,22,,,194,,,116,Running,No Errors,40
7/17/2024,12:11.7,4856.669,93,192,80-100 BIN 2,Warming,0,22,,,194,,,116,Running,No Errors,40
7/17/2024,12:16.7,4861.65,93,192,80-100 BIN 2,Warming,0,22,,,194,,,116,Running,No Errors,40
7/17/2024,12:21.7,4866.656,93,192,80-100 BIN 2,Warming,0,22,,,194,,,116,Running,No Errors,40
7/17/2024,12:26.7,4871.639,93,192,80-100 BIN 2,Warming,0,22,,,194,,,116,Running,No Errors,40
7/17/2024,12:31.7,4876.633,93,192,80-100 BIN 2,Warming,0,22,,,194,,,116,Running,No Errors,40
7/17/2024,12:36.7,4881.614,93,192,80-100 BIN 2,Warming,0,23,,,194,,,116,Running,No Errors,40
7/17/2024,12:41.6,4886.575,93,192,80-100 BIN 2,Warming,0,23,,,194,,,116,Running,No Errors,40
7/17/2024,12:46.6,4891.533,93,192,80-100 BIN 2,Warming,0,23,,,194,,,116,Running,No Errors,40
7/17/2024,12:51.6,4896.54,93,192,80-100 BIN 2,Warming,0,23,,,194,,,116,Running,No Errors,40
7/17/2024,12:56.6,4901.548,93,192,80-100 BIN 2,Warming,0,23,,,194,,,116,Running,No Errors,40
7/17/2024,13:01.6,4906.525,93,192,80-100 BIN 2,Warming,0,23,,,194,,,116,Running,No Errors,40
7/17/2024,13:06.6,4911.492,93,192,80-100 BIN 2,Warming,0,23,,,194,,,116,Running,No Errors,40
7/17/2024,13:11.5,4916.474,93,192,80-100 BIN 2,Warming,0,23,,,194,,,116,Running,No Errors,40
7/17/2024,13:16.5,4921.434,93,192,80-100 BIN 2,Warming,0,23,,,194,,,116,Running,No Errors,40
7/17/2024,13:21.5,4926.423,93,192,80-100 BIN 2,Warming,0,23,,,194,,,116,Running,No Errors,40
7/17/2024,13:26.5,4931.397,93,192,80-100 BIN 2,Warming,0,23,,,194,,,116,Running,No Errors,40
7/17/2024,13:31.5,4936.408,93,192,80-100 BIN 2,Warming,0,23,,,194,,,116,Running,No Errors,40
7/17/2024,13:36.4,4941.382,93,193,80-100 BIN 2,Warming,0,24,,,194,,,116,Running,No Errors,40
7/17/2024,13:41.4,4946.357,93,193,80-100 BIN 2,Warming,0,24,,,194,,,116,Running,No Errors,40
7/17/2024,13:46.4,4951.352,93,193,80-100 BIN 2,Warming,0,24,,,194,,,116,Running,No Errors,40
7/17/2024,13:51.4,4956.365,93,193,80-100 BIN 2,Warming,0,24,,,194,,,116,Running,No Errors,40
7/17/2024,13:56.4,4961.35,93,193,80-100 BIN 2,Warming,0,24,,,194,,,116,Running,No Errors,40
7/17/2024,14:01.4,4966.351,93,193,80-100 BIN 2,Warming,0,24,,,194,,,116,Running,No Errors,40
7/17/2024,14:06.4,4971.334,93,193,80-100 BIN 2,Warming,0,24,,,194,,,116,Running,No Errors,40
7/17/2024,14:11.4,4976.315,93,193,80-100 BIN 2,Warming,0,24,,,194,,,116,Running,No Errors,40
7/17/2024,14:17.4,4982.297,93,193,80-100 BIN 2,Warming,0,24,,,194,,,116,Running,No Errors,40
7/17/2024,14:22.4,4987.306,93,193,80-100 BIN 2,Warming,0,24,,,194,,,116,Running,No Errors,40
7/17/2024,14:27.4,4992.291,93,193,80-100 BIN 2,Warming,0,24,,,194,,,116,Running,No Errors,40
7/17/2024,14:32.3,4997.274,93,193,80-100 BIN 2,Warming,0,24,,,194,,,116,Running,No Errors,40
7/17/2024,14:37.3,5002.243,93,193,80-100 BIN 2,Warming,0,25,,,194,,,116,Running,No Errors,40
7/17/2024,14:42.3,5007.225,93,193,80-100 BIN 2,Warming,0,25,,,194,,,116,Running,No Errors,40
7/17/2024,14:47.2,5012.14,93,193,80-100 BIN 2,Warming,0,25,,,194,,,116,Running,No Errors,40
7/17/2024,14:52.2,5017.115,93,193,80-100 BIN 2,Warming,0,25,,,194,,,116,Running,No Errors,40
7/17/2024,14:57.1,5022.058,93,193,80-100 BIN 2,Warming,0,25,,,194,,,116,Running,No Errors,40
7/17/2024,15:02.1,5027.065,93,193,80-100 BIN 2,Warming,0,25,,,194,,,116,Running,No Errors,40
7/17/2024,15:07.1,5032.057,93,193,80-100 BIN 2,Warming,0,25,,,194,,,116,Running,No Errors,40
7/17/2024,15:12.1,5037.049,93,193,80-100 BIN 2,Warming,0,25,,,194,,,116,Running,No Errors,40
7/17/2024,15:17.1,5042.056,93,193,80-100 BIN 2,Warming,0,25,,,194,,,116,Running,No Errors,40
7/17/2024,15:22.1,5047.057,93,193,80-100 BIN 2,Warming,0,25,,,194,,,116,Running,No Errors,40
7/17/2024,15:27.1,5052.057,93,193,80-100 BIN 2,Warming,0,25,,,194,,,116,Running,No Errors,40
7/17/2024,15:32.1,5057.025,93,193,80-100 BIN 2,Warming,0,25,,,194,,,116,Running,No Errors,40
7/17/2024,15:37.0,5061.982,93,193,80-100 BIN 2,Warming,0,26,,,194,,,116,Running,No Errors,40
7/17/2024,15:42.0,5066.958,93,193,80-100 BIN 2,Warming,0,26,,,194,,,116,Running,No Errors,40
7/17/2024,15:47.0,5071.949,93,193,80-100 BIN 2,Warming,0,26,,,194,,,116,Running,No Errors,40
7/17/2024,15:52.0,5076.949,93,193,80-100 BIN 2,Warming,0,26,,,194,,,116,Running,No Errors,40
7/17/2024,15:57.0,5081.949,93,193,80-100 BIN 2,Warming,0,26,,,194,,,116,Running,No Errors,40
7/17/2024,16:02.0,5086.957,93,193,80-100 BIN 2,Warming,0,26,,,194,,,116,Running,No Errors,40
7/17/2024,16:07.0,5091.92,93,193,80-100 BIN 2,Warming,0,26,,,194,,,116,Running,No Errors,40
7/17/2024,16:12.0,5096.922,93,193,80-100 BIN 2,Warming,0,26,,,194,,,116,Running,No Errors,40
7/17/2024,16:17.0,5101.923,93,193,80-100 BIN 2,Warming,0,26,,,194,,,116,Running,No Errors,40
7/17/2024,16:22.0,5106.929,93,193,80-100 BIN 2,Warming,0,26,,,194,,,116,Running,No Errors,40
7/17/2024,16:26.9,5111.862,93,193,80-100 BIN 2,Warming,0,26,,,194,,,116,Running,No Errors,40
7/17/2024,16:31.9,5116.858,93,193,80-100 BIN 2,Warming,0,26,,,194,,,116,Running,No Errors,40
7/17/2024,16:36.9,5121.864,93,193,80-100 BIN 2,Warming,0,27,,,194,,,116,Running,No Errors,40
7/17/2024,16:41.9,5126.871,93,193,80-100 BIN 2,Warming,0,27,,,194,,,116,Running,No Errors,40
7/17/2024,16:46.9,5131.799,93,193,80-100 BIN 2,Warming,0,27,,,194,,,116,Running,No Errors,40
7/17/2024,16:51.9,5136.793,93,193,80-100 BIN 2,Warming,0,27,,,194,,,116,Running,No Errors,40
7/17/2024,16:56.9,5141.796,93,193,80-100 BIN 2,Warming,0,27,,,194,,,116,Running,No Errors,40
7/17/2024,17:01.9,5146.785,93,193,80-100 BIN 2,Warming,0,27,,,194,,,116,Running,No Errors,40
7/17/2024,17:06.8,5151.75,93,193,80-100 BIN 2,Warming,0,27,,,194,,,116,Running,No Errors,40
7/17/2024,17:11.8,5156.738,93,193,80-100 BIN 2,Warming,0,27,,,194,,,116,Running,No Errors,40
7/17/2024,17:16.8,5161.706,93,193,80-100 BIN 2,Warming,0,27,,,194,,,116,Running,No Errors,40
7/17/2024,17:21.8,5166.685,93,193,80-100 BIN 2,Warming,0,27,,,194,,,116,Running,No Errors,40
7/17/2024,17:26.7,5171.667,93,193,80-100 BIN 2,Warming,0,27,,,194,,,116,Running,No Errors,40
7/17/2024,17:31.7,5176.677,93,193,80-100 BIN 2,Warming,0,27,,,194,,,116,Running,No Errors,40
7/17/2024,17:36.7,5181.64,93,193,80-100 BIN 2,Warming,0,28,,,194,,,116,Running,No Errors,40
7/17/2024,17:41.7,5186.632,93,193,80-100 BIN 2,Warming,0,28,,,194,,,116,Running,No Errors,40
7/17/2024,17:46.7,5191.634,93,193,80-100 BIN 2,Warming,0,28,,,194,,,116,Running,No Errors,40
7/17/2024,17:51.7,5196.623,93,193,80-100 BIN 2,Warming,0,28,,,194,,,116,Running,No Errors,40
7/17/2024,17:56.7,5201.636,93,193,80-100 BIN 2,Warming,0,28,,,194,,,116,Running,No Errors,40
7/17/2024,18:01.7,5206.6,93,193,80-100 BIN 2,Warming,0,28,,,194,,,116,Running,No Errors,40
7/17/2024,18:06.7,5211.59,93,193,80-100 BIN 2,Warming,0,28,,,194,,,116,Running,No Errors,40
7/17/2024,18:11.6,5216.569,93,193,80-100 BIN 2,Warming,0,28,,,194,,,116,Running,No Errors,40
7/17/2024,18:16.6,5221.548,93,193,80-100 BIN 2,Warming,0,28,,,194,,,116,Running,No Errors,40
7/17/2024,18:21.6,5226.51,93,193,80-100 BIN 2,Warming,0,28,,,194,,,116,Running,No Errors,40
7/17/2024,18:26.6,5231.507,93,193,80-100 BIN 2,Warming,0,28,,,194,,,116,Running,No Errors,40
7/17/2024,18:31.5,5236.475,93,193,80-100 BIN 2,Warming,0,28,,,194,,,116,Running,No Errors,40
7/17/2024,18:36.5,5241.456,93,193,80-100 BIN 2,Warming,0,29,,,194,,,116,Running,No Errors,40
7/17/2024,18:41.5,5246.458,93,193,80-100 BIN 2,Warming,0,29,,,194,,,116,Running,No Errors,40
7/17/2024,18:46.5,5251.414,93,193,80-100 BIN 2,Warming,0,29,,,194,,,116,Running,No Errors,40
7/17/2024,18:51.5,5256.416,93,193,80-100 BIN 2,Warming,0,29,,,194,,,116,Running,No Errors,40
7/17/2024,18:56.5,5261.391,93,193,80-100 BIN 2,Warming,0,29,,,194,,,116,Running,No Errors,40
7/17/2024,19:01.4,5266.373,93,193,80-100 BIN 2,Warming,0,29,,,194,,,116,Running,No Errors,40
7/17/2024,19:06.4,5271.318,93,193,80-100 BIN 2,Warming,0,29,,,194,,,116,Running,No Errors,40
7/17/2024,19:11.4,5276.314,93,193,80-100 BIN 2,Warming,0,29,,,194,,,116,Running,No Errors,40
7/17/2024,19:16.4,5281.323,93,193,80-100 BIN 2,Warming,0,29,,,194,,,116,Running,No Errors,40
7/17/2024,19:21.4,5286.331,93,193,80-100 BIN 2,Warming,0,29,,,194,,,116,Running,No Errors,40
7/17/2024,19:27.4,5292.291,93,193,80-100 BIN 2,Warming,0,29,,,194,,,116,Running,No Errors,40
7/17/2024,19:32.4,5297.283,93,193,80-100 BIN 2,Warming,0,29,,,194,,,116,Running,No Errors,40
7/17/2024,19:37.3,5302.256,93,193,80-100 BIN 2,Heating,0,30,,,194,,193,116,Running,No Errors,40
7/17/2024,19:43.5,5308.456,93,193,80-100 BIN 2,Heating,0,30,,,194,,193,116,Running,No Errors,40
7/17/2024,19:47.6,5312.483,93,193,80-100 BIN 2,Heating,0,30,,,194,,193,116,Running,No Errors,40
7/17/2024,19:52.9,5317.828,93,193,80-100 BIN 2,Heating,0,30,,,194,,193,116,Running,No Errors,40
7/17/2024,19:58.0,5322.899,93,193,80-100 BIN 2,Heating,0,30,,,194,,193,116,Running,No Errors,40
7/17/2024,20:02.3,5327.215,93,193,80-100 BIN 2,Heating,0,30,,,194,,193,116,Running,No Errors,40
7/17/2024,20:07.2,5332.175,93,193,80-100 BIN 2,Heating,0,30,,,194,,193,116,Running,No Errors,40
7/17/2024,20:12.2,5337.158,93,193,80-100 BIN 2,Heating,0,30,,,194,,193,116,Running,No Errors,40
7/17/2024,20:17.2,5342.123,93,193,80-100 BIN 2,Heating,0,30,,,194,,193,116,Running,No Errors,40
7/17/2024,20:22.2,5347.099,93,193,80-100 BIN 2,Heating,0,30,,,194,,193,116,Running,No Errors,40
7/17/2024,20:27.1,5352.073,93,193,80-100 BIN 2,Cooling,0,0,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,20:32.1,5357.04,93,193,80-100 BIN 2,Cooling,0,0,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,20:37.1,5362.024,93,193,80-100 BIN 2,Cooling,0,0,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,20:42.1,5367.016,93,192,80-100 BIN 2,Cooling,0,0,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,20:47.1,5371.991,93,191,80-100 BIN 2,Cooling,0,0,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,20:52.0,5376.974,93,190,80-100 BIN 2,Cooling,0,0,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,20:57.0,5381.982,93,189,80-100 BIN 2,Cooling,0,0,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,21:02.0,5386.941,93,188,80-100 BIN 2,Cooling,0,0,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,21:07.0,5391.933,93,187,80-100 BIN 2,Cooling,0,0,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,21:12.0,5396.906,93,186,80-100 BIN 2,Cooling,0,0,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,21:17.0,5401.905,93,185,80-100 BIN 2,Cooling,0,0,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,21:21.9,5406.86,93,184,80-100 BIN 2,Cooling,0,0,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,21:26.9,5411.825,93,183,80-100 BIN 2,Cooling,0,1,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,21:31.9,5416.8,93,182,80-100 BIN 2,Cooling,0,1,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,21:36.8,5421.771,93,181,80-100 BIN 2,Cooling,0,1,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,21:41.8,5426.756,93,180,80-100 BIN 2,Cooling,0,1,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,21:46.8,5431.704,93,179,80-100 BIN 2,Cooling,0,1,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,21:51.8,5436.708,93,178,80-100 BIN 2,Cooling,0,1,,,194,,193,116,Interpurge,No Errors,40
7/17/2024,21:56.7,5441.673,93,177,80-100 BIN 2,Cooling,0,1,,,194,,193,116,Prepurge,No Errors,40
7/17/2024,22:01.7,5446.681,93,176,80-100 BIN 2,Cooling,0,1,,,194,,193,116,Prepurge,No Errors,40
7/17/2024,22:07.9,5452.881,93,175,80-100 BIN 2,Cooling,0,1,,,194,,193,116,Trial for Ignition,No Errors,40
7/17/2024,22:12.0,5456.921,93,175,80-100 BIN 2,Warming,0,0,,,194,,,175,"Flame Stabilisation Period (if we have strong flame for 3 seconds, go to running, otherwise retry after 6 seconds)",No Errors,40
7/17/2024,22:16.8,5461.721,93,174,80-100 BIN 2,Warming,0,0,,,194,,,175,Running,No Errors,40
7/17/2024,22:21.7,5466.666,93,173,80-100 BIN 2,Warming,0,0,,,194,,,175,Running,No Errors,40
7/17/2024,22:26.7,5471.652,93,173,80-100 BIN 2,Warming,0,0,,,194,,,175,Running,No Errors,40
7/17/2024,22:31.7,5476.657,93,173,80-100 BIN 2,Warming,0,0,,,194,,,175,Running,No Errors,40
7/17/2024,22:36.7,5481.66,93,173,80-100 BIN 2,Warming,0,0,,,194,,,175,Running,No Errors,40
7/17/2024,22:41.7,5486.639,93,173,80-100 BIN 2,Warming,0,0,,,194,,,175,Running,No Errors,40
7/17/2024,22:46.7,5491.596,93,172,80-100 BIN 2,Warming,0,0,,,194,,,175,Running,No Errors,40
7/17/2024,22:51.7,5496.593,93,172,80-100 BIN 2,Warming,0,0,,,194,,,175,Running,No Errors,40
7/17/2024,22:56.6,5501.564,93,172,80-100 BIN 2,Warming,0,0,,,194,,,175,Running,No Errors,40
7/17/2024,23:01.6,5506.524,93,172,80-100 BIN 2,Warming,0,0,,,194,,,175,Running,No Errors,40
7/17/2024,23:06.6,5511.512,93,172,80-100 BIN 2,Warming,0,0,,,194,,,175,Running,No Errors,40
7/17/2024,23:11.6,5516.521,93,172,80-100 BIN 2,Warming,0,1,,,194,,,175,Running,No Errors,40
7/17/2024,23:16.6,5521.515,93,172,80-100 BIN 2,Warming,0,1,,,194,,,175,Running,No Errors,40
7/17/2024,23:21.6,5526.524,93,172,80-100 BIN 2,Warming,0,1,,,194,,,175,Running,No Errors,40
7/17/2024,23:26.6,5531.509,93,172,80-100 BIN 2,Warming,0,1,,,194,,,175,Running,No Errors,40
7/17/2024,23:31.5,5536.46,93,172,80-100 BIN 2,Warming,0,1,,,194,,,175,Running,No Errors,40
7/17/2024,23:36.5,5541.446,93,173,80-100 BIN 2,Warming,0,1,,,194,,,175,Running,No Errors,40
7/17/2024,23:41.5,5546.426,93,173,80-100 BIN 2,Warming,0,1,,,194,,,175,Running,No Errors,40
7/17/2024,23:46.5,5551.392,93,173,80-100 BIN 2,Warming,0,1,,,194,,,175,Running,No Errors,40
7/17/2024,23:51.5,5556.398,93,173,80-100 BIN 2,Warming,0,1,,,194,,,175,Running,No Errors,40
7/17/2024,23:56.4,5561.374,93,173,80-100 BIN 2,Warming,0,1,,,194,,,175,Running,No Errors,40
7/17/2024,24:01.4,5566.376,93,173,80-100 BIN 2,Warming,0,1,,,194,,,175,Running,No Errors,40
7/17/2024,24:06.4,5571.364,93,173,80-100 BIN 2,Warming,0,1,,,194,,,175,Running,No Errors,40
7/17/2024,24:11.4,5576.358,93,173,80-100 BIN 2,Warming,0,2,,,194,,,175,Running,No Errors,40
