Date,Time,Time (Seconds),Ambient Temp (F),Chamber Temp (F),Active Bin number based on ambient temp,LDO algorithm state,time in hours,time in minutes,BIN 0 Avg Temp,BIN 1 Avg Temp,BIN 2 Avg Temp,BIN 3 Avg Temp,Tmax temp (F),Tstart temp (F),IGN State,LDO Flags,LDO Trigger Temperature
7/18/2024,43:42.5,8581.544,84,167,80-100 BIN 2,Warming,0,21,,,194,,,95,Running,No Errors,50
7/18/2024,43:47.5,8586.517,84,167,80-100 BIN 2,Warming,0,21,,,194,,,95,Running,No Errors,50
7/18/2024,43:52.4,8591.495,84,167,80-100 BIN 2,Warming,0,21,,,194,,,95,Running,No Errors,50
7/18/2024,43:57.4,8596.504,84,167,80-100 BIN 2,Warming,0,21,,,194,,,95,Running,No Errors,50
7/18/2024,44:02.4,8601.486,84,168,80-100 BIN 2,Warming,0,21,,,194,,,95,Running,No Errors,50
7/18/2024,44:07.4,8606.48,84,168,80-100 BIN 2,Warming,0,21,,,194,,,95,Running,No Errors,50
7/18/2024,44:12.4,8611.438,84,168,80-100 BIN 2,Warming,0,21,,,194,,,95,Running,No Errors,50
7/18/2024,44:17.4,8616.443,84,168,80-100 BIN 2,Warming,0,21,,,194,,,95,Running,No Errors,50
7/18/2024,44:22.4,8621.428,84,168,80-100 BIN 2,Warming,0,22,,,194,,,95,Running,No Errors,50
7/18/2024,44:27.4,8626.426,84,168,80-100 BIN 2,Warming,0,22,,,194,,,95,Running,No Errors,50
7/18/2024,44:32.4,8631.412,84,168,80-100 BIN 2,Warming,0,22,,,194,,,95,Running,No Errors,50
7/18/2024,44:37.3,8636.404,84,168,80-100 BIN 2,Warming,0,22,,,194,,,95,Running,No Errors,50
7/18/2024,44:42.3,8641.379,84,168,80-100 BIN 2,Warming,0,22,,,194,,,95,Running,No Errors,50
7/18/2024,44:47.3,8646.376,84,168,80-100 BIN 2,Warming,0,22,,,194,,,95,Running,No Errors,50
7/18/2024,44:52.3,8651.379,84,168,80-100 BIN 2,Warming,0,22,,,194,,,95,Running,No Errors,50
7/18/2024,44:57.3,8656.397,84,168,80-100 BIN 2,Warming,0,22,,,194,,,95,Running,No Errors,50
7/18/2024,45:02.3,8661.379,84,168,80-100 BIN 2,Warming,0,22,,,194,,,95,Running,No Errors,50
7/18/2024,45:07.3,8666.354,84,168,80-100 BIN 2,Warming,0,22,,,194,,,95,Running,No Errors,50
7/18/2024,45:12.3,8671.328,84,168,80-100 BIN 2,Warming,0,22,,,194,,,95,Running,No Errors,50
7/18/2024,45:17.2,8676.31,84,168,80-100 BIN 2,Warming,0,22,,,194,,,95,Running,No Errors,50
7/18/2024,45:22.2,8681.295,84,168,80-100 BIN 2,Warming,0,23,,,194,,,95,Running,No Errors,50
7/18/2024,45:27.2,8686.304,84,168,80-100 BIN 2,Warming,0,23,,,194,,,95,Running,No Errors,50
7/18/2024,45:32.2,8691.304,84,168,80-100 BIN 2,Warming,0,23,,,194,,,95,Running,No Errors,50
7/18/2024,45:37.3,8696.319,84,168,80-100 BIN 2,Warming,0,23,,,194,,,95,Running,No Errors,50
7/18/2024,45:42.2,8701.303,84,168,80-100 BIN 2,Warming,0,23,,,194,,,95,Running,No Errors,50
7/18/2024,45:47.2,8706.27,84,168,80-100 BIN 2,Warming,0,23,,,194,,,95,Running,No Errors,50
7/18/2024,45:52.2,8711.244,84,168,80-100 BIN 2,Warming,0,23,,,194,,,95,Running,No Errors,50
7/18/2024,45:57.2,8716.237,84,168,80-100 BIN 2,Warming,0,23,,,194,,,95,Running,No Errors,50
7/18/2024,46:02.1,8721.202,84,168,80-100 BIN 2,Warming,0,23,,,194,,,95,Running,No Errors,50
7/18/2024,46:07.1,8726.153,84,168,80-100 BIN 2,Warming,0,23,,,194,,,95,Running,No Errors,50
7/18/2024,46:12.1,8731.12,84,168,80-100 BIN 2,Warming,0,23,,,194,,,95,Running,No Errors,50
7/18/2024,46:17.0,8736.086,84,168,80-100 BIN 2,Warming,0,23,,,194,,,95,Running,No Errors,50
7/18/2024,46:22.0,8741.062,84,168,80-100 BIN 2,Warming,0,24,,,194,,,95,Running,No Errors,50
7/18/2024,46:27.0,8746.056,84,168,80-100 BIN 2,Warming,0,24,,,194,,,95,Running,No Errors,50
7/18/2024,46:32.0,8751.047,84,168,80-100 BIN 2,Warming,0,24,,,194,,,95,Running,No Errors,50
7/18/2024,46:37.0,8756.062,84,168,80-100 BIN 2,Warming,0,24,,,194,,,95,Running,No Errors,50
7/18/2024,46:42.0,8761.022,84,168,80-100 BIN 2,Warming,0,24,,,194,,,95,Running,No Errors,50
7/18/2024,46:47.0,8766.021,84,168,80-100 BIN 2,Warming,0,24,,,194,,,95,Running,No Errors,50
7/18/2024,46:51.9,8771.011,84,168,80-100 BIN 2,Warming,0,24,,,194,,,95,Running,No Errors,50
7/18/2024,46:56.9,8775.987,84,168,80-100 BIN 2,Warming,0,24,,,194,,,95,Running,No Errors,50
7/18/2024,47:01.9,8780.939,84,168,80-100 BIN 2,Warming,0,24,,,194,,,95,Running,No Errors,50
7/18/2024,47:06.8,8785.905,84,168,80-100 BIN 2,Warming,0,24,,,194,,,95,Running,No Errors,50
7/18/2024,47:11.9,8790.914,84,168,80-100 BIN 2,Warming,0,24,,,194,,,95,Running,No Errors,50
7/18/2024,47:16.9,8795.914,84,168,80-100 BIN 2,Warming,0,24,,,194,,,95,Running,No Errors,50
7/18/2024,47:21.9,8800.922,84,168,80-100 BIN 2,Warming,0,25,,,194,,,95,Running,No Errors,50
7/18/2024,47:26.9,8805.912,84,168,80-100 BIN 2,Warming,0,25,,,194,,,95,Running,No Errors,50
7/18/2024,47:31.8,8810.904,84,168,80-100 BIN 2,Warming,0,25,,,194,,,95,Running,No Errors,50
7/18/2024,47:36.8,8815.878,84,168,80-100 BIN 2,Warming,0,25,,,194,,,95,Running,No Errors,50
7/18/2024,47:41.8,8820.866,84,168,80-100 BIN 2,Warming,0,25,,,194,,,95,Running,No Errors,50
7/18/2024,47:46.8,8825.871,84,168,80-100 BIN 2,Warming,0,25,,,194,,,95,Running,No Errors,50
7/18/2024,47:51.8,8830.869,84,168,80-100 BIN 2,Warming,0,25,,,194,,,95,Running,No Errors,50
7/18/2024,47:56.8,8835.866,84,168,80-100 BIN 2,Warming,0,25,,,194,,,95,Running,No Errors,50
7/18/2024,48:01.8,8840.856,84,168,80-100 BIN 2,Warming,0,25,,,194,,,95,Running,No Errors,50
7/18/2024,48:06.8,8845.87,84,168,80-100 BIN 2,Warming,0,25,,,194,,,95,Running,No Errors,50
7/18/2024,48:11.8,8850.854,84,168,80-100 BIN 2,Warming,0,25,,,194,,,95,Running,No Errors,50
7/18/2024,48:16.8,8855.854,84,168,80-100 BIN 2,Warming,0,25,,,194,,,95,Running,No Errors,50
7/18/2024,48:21.8,8860.846,84,168,80-100 BIN 2,Warming,0,26,,,194,,,95,Running,No Errors,50
7/18/2024,48:26.8,8865.841,84,168,80-100 BIN 2,Warming,0,26,,,194,,,95,Running,No Errors,50
7/18/2024,48:31.7,8870.8,84,168,80-100 BIN 2,Warming,0,26,,,194,,,95,Running,No Errors,50
7/18/2024,48:36.7,8875.777,84,168,80-100 BIN 2,Warming,0,26,,,194,,,95,Running,No Errors,50
7/18/2024,48:42.7,8881.747,84,168,80-100 BIN 2,Warming,0,26,,,194,,,95,Running,No Errors,50
7/18/2024,48:47.7,8886.73,84,168,80-100 BIN 2,Warming,0,26,,,194,,,95,Running,No Errors,50
7/18/2024,48:52.6,8891.704,84,168,80-100 BIN 2,Warming,0,26,,,194,,,95,Running,No Errors,50
7/18/2024,48:57.6,8896.696,84,168,80-100 BIN 2,Warming,0,26,,,194,,,95,Running,No Errors,50
7/18/2024,49:02.6,8901.696,84,168,80-100 BIN 2,Warming,0,26,,,194,,,95,Running,No Errors,50
7/18/2024,49:07.6,8906.687,84,168,80-100 BIN 2,Warming,0,26,,,194,,,95,Running,No Errors,50
7/18/2024,49:12.6,8911.697,84,168,80-100 BIN 2,Warming,0,26,,,194,,,95,Running,No Errors,50
7/18/2024,49:17.6,8916.704,84,168,80-100 BIN 2,Warming,0,26,,,194,,,95,Running,No Errors,50
7/18/2024,49:22.6,8921.679,84,168,80-100 BIN 2,Warming,0,27,,,194,,,95,Running,No Errors,50
7/18/2024,49:27.6,8926.672,84,168,80-100 BIN 2,Warming,0,27,,,194,,,95,Running,No Errors,50
7/18/2024,49:32.6,8931.662,84,168,80-100 BIN 2,Warming,0,27,,,194,,,95,Running,No Errors,50
7/18/2024,49:37.6,8936.648,84,168,80-100 BIN 2,Warming,0,27,,,194,,,95,Running,No Errors,50
7/18/2024,49:42.6,8941.638,84,168,80-100 BIN 2,Warming,0,27,,,194,,,95,Running,No Errors,50
7/18/2024,49:47.6,8946.62,84,168,80-100 BIN 2,Warming,0,27,,,194,,,95,Running,No Errors,50
7/18/2024,49:52.6,8951.62,84,168,80-100 BIN 2,Warming,0,27,,,194,,,95,Running,No Errors,50
7/18/2024,49:57.6,8956.62,84,168,80-100 BIN 2,Warming,0,27,,,194,,,95,Running,No Errors,50
7/18/2024,50:02.5,8961.578,84,168,80-100 BIN 2,Warming,0,27,,,194,,,95,Running,No Errors,50
7/18/2024,50:07.5,8966.578,84,168,80-100 BIN 2,Warming,0,27,,,194,,,95,Running,No Errors,50
7/18/2024,50:12.5,8971.569,84,168,80-100 BIN 2,Warming,0,27,,,194,,,95,Running,No Errors,50
7/18/2024,50:17.5,8976.588,84,168,80-100 BIN 2,Warming,0,27,,,194,,,95,Running,No Errors,50
7/18/2024,50:22.5,8981.568,84,168,80-100 BIN 2,Warming,0,28,,,194,,,95,Running,No Errors,50
7/18/2024,50:27.5,8986.57,84,168,80-100 BIN 2,Warming,0,28,,,194,,,95,Running,No Errors,50
7/18/2024,50:32.5,8991.578,84,168,80-100 BIN 2,Warming,0,28,,,194,,,95,Running,No Errors,50
7/18/2024,50:37.5,8996.579,84,168,80-100 BIN 2,Warming,0,28,,,194,,,95,Running,No Errors,50
7/18/2024,50:42.5,9001.575,84,168,80-100 BIN 2,Warming,0,28,,,194,,,95,Running,No Errors,50
7/18/2024,50:47.5,9006.57,84,168,80-100 BIN 2,Warming,0,28,,,194,,,95,Running,No Errors,50
7/18/2024,50:52.5,9011.574,84,168,80-100 BIN 2,Warming,0,28,,,194,,,95,Running,No Errors,50
7/18/2024,50:57.5,9016.579,84,168,80-100 BIN 2,Warming,0,28,,,194,,,95,Running,No Errors,50
7/18/2024,51:02.5,9021.571,84,168,80-100 BIN 2,Warming,0,28,,,194,,,95,Running,No Errors,50
7/18/2024,51:07.5,9026.584,84,168,80-100 BIN 2,Warming,0,28,,,194,,,95,Running,No Errors,50
7/18/2024,51:12.5,9031.571,84,168,80-100 BIN 2,Warming,0,28,,,194,,,95,Running,No Errors,50
7/18/2024,51:17.5,9036.589,84,168,80-100 BIN 2,Warming,0,28,,,194,,,95,Running,No Errors,50
7/18/2024,51:22.5,9041.578,84,168,80-100 BIN 2,Warming,0,29,,,194,,,95,Running,No Errors,50
7/18/2024,51:27.5,9046.58,84,168,80-100 BIN 2,Warming,0,29,,,194,,,95,Running,No Errors,50
7/18/2024,51:32.5,9051.587,84,168,80-100 BIN 2,Warming,0,29,,,194,,,95,Running,No Errors,50
7/18/2024,51:37.5,9056.563,84,168,80-100 BIN 2,Warming,0,29,,,194,,,95,Running,No Errors,50
7/18/2024,51:42.5,9061.548,84,168,80-100 BIN 2,Warming,0,29,,,194,,,95,Running,No Errors,50
7/18/2024,51:47.5,9066.529,84,168,80-100 BIN 2,Warming,0,29,,,194,,,95,Running,No Errors,50
7/18/2024,51:52.5,9071.52,84,168,80-100 BIN 2,Warming,0,29,,,194,,,95,Running,No Errors,50
7/18/2024,51:58.7,9077.72,84,168,80-100 BIN 2,Warming,0,29,,,194,,,95,Running,No Errors,50
7/18/2024,52:02.7,9081.774,84,168,80-100 BIN 2,Warming,0,29,,,194,,,95,Running,No Errors,50
7/18/2024,52:08.1,9087.154,84,168,80-100 BIN 2,Warming,0,29,,,194,,,95,Running,No Errors,50
7/18/2024,52:13.2,9092.244,84,168,80-100 BIN 2,Warming,0,29,,,194,,,95,Running,No Errors,50
7/18/2024,52:17.5,9096.513,84,168,80-100 BIN 2,Warming,0,29,,,194,,,95,Running,No Errors,50
7/18/2024,52:22.4,9101.467,84,168,80-100 BIN 2,Heating,0,30,,,194,,168,95,Running,No Errors,50
7/18/2024,52:27.4,9106.462,84,168,80-100 BIN 2,Heating,0,30,,,194,,168,95,Running,No Errors,50
7/18/2024,52:32.4,9111.453,84,168,80-100 BIN 2,Heating,0,30,,,194,,168,95,Running,No Errors,50
7/18/2024,52:37.4,9116.451,84,168,80-100 BIN 2,Heating,0,30,,,194,,168,95,Running,No Errors,50
7/18/2024,52:42.4,9121.413,84,168,80-100 BIN 2,Cooling,0,0,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,52:47.3,9126.404,84,168,80-100 BIN 2,Cooling,0,0,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,52:52.3,9131.379,84,168,80-100 BIN 2,Cooling,0,0,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,52:57.3,9136.393,84,167,80-100 BIN 2,Cooling,0,0,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,53:02.3,9141.396,84,166,80-100 BIN 2,Cooling,0,0,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,53:07.3,9146.329,84,165,80-100 BIN 2,Cooling,0,0,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,53:12.2,9151.304,84,165,80-100 BIN 2,Cooling,0,0,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,53:17.2,9156.304,84,164,80-100 BIN 2,Cooling,0,0,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,53:22.2,9161.302,84,163,80-100 BIN 2,Cooling,0,0,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,53:27.2,9166.287,84,162,80-100 BIN 2,Cooling,0,0,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,53:32.2,9171.27,84,161,80-100 BIN 2,Cooling,0,0,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,53:37.2,9176.254,84,160,80-100 BIN 2,Cooling,0,0,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,53:42.2,9181.246,84,159,80-100 BIN 2,Cooling,0,1,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,53:47.1,9186.203,84,158,80-100 BIN 2,Cooling,0,1,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,53:52.1,9191.202,84,158,80-100 BIN 2,Cooling,0,1,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,53:57.1,9196.194,84,157,80-100 BIN 2,Cooling,0,1,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,54:02.1,9201.169,84,156,80-100 BIN 2,Cooling,0,1,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,54:07.1,9206.179,84,155,80-100 BIN 2,Cooling,0,1,,,194,,168,95,Interpurge,No Errors,50
7/18/2024,54:12.1,9211.178,84,154,80-100 BIN 2,Cooling,0,1,,,194,,168,95,Prepurge,No Errors,50
7/18/2024,54:17.1,9216.195,84,153,80-100 BIN 2,Cooling,0,1,,,194,,168,95,Prepurge,No Errors,50
7/18/2024,54:23.4,9222.412,84,152,80-100 BIN 2,Cooling,0,1,,,194,,168,95,Trial for Ignition,No Errors,50
7/18/2024,54:27.4,9226.508,84,152,80-100 BIN 2,Warming,0,0,,,194,,,152,"Flame Stabilisation Period (if we have strong flame for 3 seconds, go to running, otherwise retry after 6 seconds)",No Errors,50
7/18/2024,54:32.3,9231.328,84,151,80-100 BIN 2,Warming,0,0,,,194,,,152,Running,No Errors,50
7/18/2024,54:37.2,9236.22,84,151,80-100 BIN 2,Warming,0,0,,,194,,,152,Running,No Errors,50
7/18/2024,54:42.1,9241.203,84,151,80-100 BIN 2,Warming,0,0,,,194,,,152,Running,No Errors,50
7/18/2024,54:47.2,9246.212,84,150,80-100 BIN 2,Warming,0,0,,,194,,,152,Running,No Errors,50
7/18/2024,54:52.2,9251.22,84,150,80-100 BIN 2,Warming,0,0,,,194,,,152,Running,No Errors,50
7/18/2024,54:57.1,9256.203,84,150,80-100 BIN 2,Warming,0,0,,,194,,,152,Running,No Errors,50
7/18/2024,55:02.1,9261.186,84,150,80-100 BIN 2,Warming,0,0,,,194,,,152,Running,No Errors,50
7/18/2024,55:07.1,9266.162,84,150,80-100 BIN 2,Warming,0,0,,,194,,,152,Running,No Errors,50
7/18/2024,55:12.1,9271.137,84,150,80-100 BIN 2,Warming,0,0,,,194,,,152,Running,No Errors,50
7/18/2024,55:17.1,9276.128,84,150,80-100 BIN 2,Warming,0,0,,,194,,,152,Running,No Errors,50
7/18/2024,55:22.0,9281.103,84,150,80-100 BIN 2,Warming,0,0,,,194,,,152,Running,No Errors,50
7/18/2024,55:27.0,9286.095,84,150,80-100 BIN 2,Warming,0,1,,,194,,,152,Running,No Errors,50
7/18/2024,55:32.0,9291.087,84,150,80-100 BIN 2,Warming,0,1,,,194,,,152,Running,No Errors,50
7/18/2024,55:37.0,9296.07,84,150,80-100 BIN 2,Warming,0,1,,,194,,,152,Running,No Errors,50
7/18/2024,55:42.0,9301.062,84,150,80-100 BIN 2,Warming,0,1,,,194,,,152,Running,No Errors,50
7/18/2024,55:47.0,9306.043,84,150,80-100 BIN 2,Warming,0,1,,,194,,,152,Running,No Errors,50
7/18/2024,55:51.9,9311.012,84,150,80-100 BIN 2,Warming,0,1,,,194,,,152,Running,No Errors,50
7/18/2024,55:57.0,9316.031,84,150,80-100 BIN 2,Warming,0,1,,,194,,,152,Running,No Errors,50
7/18/2024,56:02.0,9321.012,84,150,80-100 BIN 2,Warming,0,1,,,194,,,152,Running,No Errors,50
7/18/2024,56:06.9,9325.996,84,150,80-100 BIN 2,Warming,0,1,,,194,,,152,Running,No Errors,50
7/18/2024,56:11.9,9330.964,84,150,80-100 BIN 2,Warming,0,1,,,194,,,152,Running,No Errors,50
7/18/2024,56:16.9,9335.939,84,150,80-100 BIN 2,Warming,0,1,,,194,,,152,Running,No Errors,50
7/18/2024,56:21.9,9340.921,84,151,80-100 BIN 2,Warming,0,1,,,194,,,152,Running,No Errors,50
7/18/2024,56:26.9,9345.913,84,151,80-100 BIN 2,Warming,0,2,,,194,,,152,Running,No Errors,50
7/18/2024,56:31.8,9350.898,84,151,80-100 BIN 2,Warming,0,2,,,194,,,152,Running,No Errors,50
7/18/2024,56:36.8,9355.881,84,151,80-100 BIN 2,Warming,0,2,,,194,,,152,Running,No Errors,50
7/18/2024,56:41.8,9360.845,84,151,80-100 BIN 2,Warming,0,2,,,194,,,152,Running,No Errors,50
7/18/2024,56:46.8,9365.837,84,151,80-100 BIN 2,Warming,0,2,,,194,,,152,Running,No Errors,50
7/18/2024,56:51.8,9370.846,84,151,80-100 BIN 2,Warming,0,2,,,194,,,152,Running,No Errors,50
7/18/2024,56:56.8,9375.845,84,151,80-100 BIN 2,Warming,0,2,,,194,,,152,Running,No Errors,50
7/18/2024,57:02.7,9381.805,84,152,80-100 BIN 2,Warming,0,2,,,194,,,152,Running,No Errors,50
7/18/2024,57:07.7,9386.795,84,152,80-100 BIN 2,Warming,0,2,,,194,,,152,Running,No Errors,50
7/18/2024,57:12.7,9391.787,84,152,80-100 BIN 2,Warming,0,2,,,194,,,152,Running,No Errors,50
7/18/2024,57:17.7,9396.774,84,152,80-100 BIN 2,Warming,0,2,,,194,,,152,Running,No Errors,50
7/18/2024,57:22.7,9401.754,84,152,80-100 BIN 2,Warming,0,2,,,194,,,152,Running,No Errors,50
7/18/2024,57:27.7,9406.752,84,152,80-100 BIN 2,Warming,0,3,,,194,,,152,Running,No Errors,50
7/18/2024,57:32.7,9411.741,84,153,80-100 BIN 2,Warming,0,3,,,194,,,152,Running,No Errors,50
7/18/2024,57:37.7,9416.73,84,153,80-100 BIN 2,Warming,0,3,,,194,,,152,Running,No Errors,50
7/18/2024,57:42.6,9421.703,84,153,80-100 BIN 2,Warming,0,3,,,194,,,152,Running,No Errors,50
7/18/2024,57:47.6,9426.695,84,153,80-100 BIN 2,Warming,0,3,,,194,,,152,Running,No Errors,50
7/18/2024,57:52.6,9431.688,84,153,80-100 BIN 2,Warming,0,3,,,194,,,152,Running,No Errors,50
7/18/2024,57:57.6,9436.696,84,154,80-100 BIN 2,Warming,0,3,,,194,,,152,Running,No Errors,50
7/18/2024,58:02.6,9441.683,84,154,80-100 BIN 2,Warming,0,3,,,194,,,152,Running,No Errors,50
7/18/2024,58:07.6,9446.687,84,154,80-100 BIN 2,Warming,0,3,,,194,,,152,Running,No Errors,50
7/18/2024,58:12.6,9451.667,84,154,80-100 BIN 2,Warming,0,3,,,194,,,152,Running,No Errors,50
7/18/2024,58:17.6,9456.681,84,154,80-100 BIN 2,Warming,0,3,,,194,,,152,Running,No Errors,50
7/18/2024,58:22.6,9461.669,84,154,80-100 BIN 2,Warming,0,3,,,194,,,152,Running,No Errors,50
7/18/2024,58:27.6,9466.667,84,154,80-100 BIN 2,Warming,0,4,,,194,,,152,Running,No Errors,50
7/18/2024,58:32.6,9471.638,84,155,80-100 BIN 2,Warming,0,4,,,194,,,152,Running,No Errors,50
7/18/2024,58:37.6,9476.645,84,155,80-100 BIN 2,Warming,0,4,,,194,,,152,Running,No Errors,50
7/18/2024,58:42.6,9481.629,84,155,80-100 BIN 2,Warming,0,4,,,194,,,152,Running,No Errors,50
7/18/2024,58:47.6,9486.638,84,155,80-100 BIN 2,Warming,0,4,,,194,,,152,Running,No Errors,50
7/18/2024,58:52.6,9491.629,84,155,80-100 BIN 2,Warming,0,4,,,194,,,152,Running,No Errors,50
7/18/2024,58:57.6,9496.637,84,156,80-100 BIN 2,Warming,0,4,,,194,,,152,Running,No Errors,50
7/18/2024,59:02.6,9501.638,84,156,80-100 BIN 2,Warming,0,4,,,194,,,152,Running,No Errors,50
7/18/2024,59:07.6,9506.629,84,156,80-100 BIN 2,Warming,0,4,,,194,,,152,Running,No Errors,50
7/18/2024,59:12.5,9511.604,84,156,80-100 BIN 2,Warming,0,4,,,194,,,152,Running,No Errors,50
7/18/2024,59:17.5,9516.591,84,156,80-100 BIN 2,Warming,0,4,,,194,,,152,Running,No Errors,50
7/18/2024,59:22.5,9521.588,84,157,80-100 BIN 2,Warming,0,4,,,194,,,152,Running,No Errors,50
7/18/2024,59:27.5,9526.595,84,157,80-100 BIN 2,Warming,0,5,,,194,,,152,Running,No Errors,50
7/18/2024,59:32.5,9531.587,84,157,80-100 BIN 2,Warming,0,5,,,194,,,152,Running,No Errors,50
7/18/2024,59:37.5,9536.589,84,157,80-100 BIN 2,Warming,0,5,,,194,,,152,Running,No Errors,50
7/18/2024,59:42.5,9541.588,84,157,80-100 BIN 2,Warming,0,5,,,194,,,152,Running,No Errors,50
7/18/2024,59:47.5,9546.566,84,158,80-100 BIN 2,Warming,0,5,,,194,,,152,Running,No Errors,50
7/18/2024,59:52.5,9551.569,84,158,80-100 BIN 2,Warming,0,5,,,194,,,152,Running,No Errors,50
7/18/2024,59:57.5,9556.579,84,158,80-100 BIN 2,Warming,0,5,,,194,,,152,Running,No Errors,50
7/18/2024,00:02.5,9561.571,84,158,80-100 BIN 2,Warming,0,5,,,194,,,152,Running,No Errors,50
7/18/2024,00:07.5,9566.579,84,158,80-100 BIN 2,Warming,0,5,,,194,,,152,Running,No Errors,50
7/18/2024,00:12.5,9571.566,84,158,80-100 BIN 2,Warming,0,5,,,194,,,152,Running,No Errors,50
7/18/2024,00:17.5,9576.555,84,159,80-100 BIN 2,Warming,0,5,,,194,,,152,Running,No Errors,50
7/18/2024,00:22.5,9581.535,84,159,80-100 BIN 2,Warming,0,5,,,194,,,152,Running,No Errors,50
7/18/2024,00:27.5,9586.546,84,159,80-100 BIN 2,Warming,0,6,,,194,,,152,Running,No Errors,50
7/18/2024,00:32.5,9591.542,84,159,80-100 BIN 2,Warming,0,6,,,194,,,152,Running,No Errors,50
7/18/2024,00:37.5,9596.552,84,159,80-100 BIN 2,Warming,0,6,,,194,,,152,Running,No Errors,50
7/18/2024,00:42.5,9601.536,84,159,80-100 BIN 2,Warming,0,6,,,194,,,152,Running,No Errors,50
7/18/2024,00:47.5,9606.529,84,159,80-100 BIN 2,Warming,0,6,,,194,,,152,Running,No Errors,50
7/18/2024,00:52.5,9611.545,84,160,80-100 BIN 2,Warming,0,6,,,194,,,152,Running,No Errors,50
7/18/2024,00:57.5,9616.563,84,160,80-100 BIN 2,Warming,0,6,,,194,,,152,Running,No Errors,50
7/18/2024,01:02.5,9621.537,84,160,80-100 BIN 2,Warming,0,6,,,194,,,152,Running,No Errors,50
7/18/2024,01:07.5,9626.513,84,160,80-100 BIN 2,Warming,0,6,,,194,,,152,Running,No Errors,50
7/18/2024,01:12.4,9631.504,84,160,80-100 BIN 2,Warming,0,6,,,194,,,152,Running,No Errors,50
7/18/2024,01:17.4,9636.504,84,160,80-100 BIN 2,Warming,0,6,,,194,,,152,Running,No Errors,50
7/18/2024,01:22.4,9641.485,84,160,80-100 BIN 2,Warming,0,6,,,194,,,152,Running,No Errors,50
7/18/2024,01:27.4,9646.479,84,161,80-100 BIN 2,Warming,0,7,,,194,,,152,Running,No Errors,50
7/18/2024,01:32.4,9651.451,84,161,80-100 BIN 2,Warming,0,7,,,194,,,152,Running,No Errors,50
7/18/2024,01:37.4,9656.429,84,161,80-100 BIN 2,Warming,0,7,,,194,,,152,Running,No Errors,50
7/18/2024,01:42.4,9661.428,84,161,80-100 BIN 2,Warming,0,7,,,194,,,152,Running,No Errors,50
7/18/2024,01:47.4,9666.418,84,161,80-100 BIN 2,Warming,0,7,,,194,,,152,Running,No Errors,50
7/18/2024,01:52.3,9671.378,84,161,80-100 BIN 2,Warming,0,7,,,194,,,152,Running,No Errors,50
7/18/2024,01:57.3,9676.385,84,161,80-100 BIN 2,Warming,0,7,,,194,,,152,Running,No Errors,50
7/18/2024,02:02.3,9681.362,84,161,80-100 BIN 2,Warming,0,7,,,194,,,152,Running,No Errors,50
7/18/2024,02:07.3,9686.379,84,162,80-100 BIN 2,Warming,0,7,,,194,,,152,Running,No Errors,50
7/18/2024,02:12.3,9691.345,84,162,80-100 BIN 2,Warming,0,7,,,194,,,152,Running,No Errors,50
7/18/2024,02:17.3,9696.328,84,162,80-100 BIN 2,Warming,0,7,,,194,,,152,Running,No Errors,50
7/18/2024,02:22.3,9701.328,84,162,80-100 BIN 2,Warming,0,7,,,194,,,152,Running,No Errors,50
7/18/2024,02:27.2,9706.277,84,162,80-100 BIN 2,Warming,0,8,,,194,,,152,Running,No Errors,50
7/18/2024,02:32.2,9711.27,84,162,80-100 BIN 2,Warming,0,8,,,194,,,152,Running,No Errors,50
7/18/2024,02:37.2,9716.245,84,162,80-100 BIN 2,Warming,0,8,,,194,,,152,Running,No Errors,50
7/18/2024,02:42.2,9721.237,84,162,80-100 BIN 2,Warming,0,8,,,194,,,152,Running,No Errors,50
7/18/2024,02:47.2,9726.244,84,163,80-100 BIN 2,Warming,0,8,,,194,,,152,Running,No Errors,50
7/18/2024,02:52.2,9731.236,84,163,80-100 BIN 2,Warming,0,8,,,194,,,152,Running,No Errors,50
7/18/2024,02:57.1,9736.204,84,163,80-100 BIN 2,Warming,0,8,,,194,,,152,Running,No Errors,50
7/18/2024,03:02.1,9741.177,84,163,80-100 BIN 2,Warming,0,8,,,194,,,152,Running,No Errors,50
7/18/2024,03:07.1,9746.153,84,163,80-100 BIN 2,Warming,0,8,,,194,,,152,Running,No Errors,50
7/18/2024,03:12.1,9751.12,84,163,80-100 BIN 2,Warming,0,8,,,194,,,152,Running,No Errors,50
