Version: ,2.15.1031.19, , , , , 
Water Heater Test Report, ,,,,,
Test Procedure,DOE UEF 1st Hour (Storage),,,,,
, ,,,,,
File Name:,UEFFHRgasST-3-GE3-1102.csv,,,,,
Test Start Date & Time:,7/10/2020 11:00:40,,,,,
Test Name:,UEFFHRgasST-3-GE3-1102,,,,,
Operator:,Ashley Cocita,,,,,
Station and Location: ,Cleveland - 3,,,,,
Manufacturer:,GE,,,,,
Model Number:,40T-12BXR01,,,,,
Serial Number:,PROTO,,,,,
UEF Water Heater Type:, ,,,,,
Heating Method:,Nat/LP gas,,,,,
Water Heater Description:,40136 BTU/15 min,,,,,
Vst:,38.35,,,,,
Predraws Selected: ,0,,,,,
 , ,,,,,
Thermocouple Tree: ,Hulk Hogan,,,,,
 ,Probe 1,Probe 2,Probe 3,Probe 4,Probe 5,Probe 6
Probe Heights: ,0.00,0.00,0.00,0.00,0.00,0.00
Date,Time,Elapsed Time,Message,Burner/Lower Element,Upper Element,Total Uncorr. Gas Cons.,Total Corr. Gas Cons,Gas Rate (BTU/hr),Q Gas,Q Elec,Q Total,Total Water Cons. @Outlet,Water Flow Rate @Outlet,Water Flow Rate @Inlet,Total Water Cons. @Inlet,Mean Tank Temp,Max Mean Tank Temp,Voltage,Current,Watts,Watt-Hours,Inlet Temp,Outlet Temp,Ambient Temp,Probe 1,Probe 2,Probe 3,Probe 4,Probe 5,Probe 6,Gas Temp,Barometer,Gas Meter Pressure,Manifold Pressure,High Flow Water Reg.,Humidity,Oil Heating Value,Water Scale Factor,Gas Scale Factor,Gas CF,Delta,Water Press.,Inlet,Outlet,Oil Scale Factor,Bypass Valve,Oil Heating Value,HV Type Selected,Tohx,Comb. Air Temp,Mean Tank Temp (60s Avg)
7/10/2020,11:14:42,842.2,Wait for Cutout,ON,OFF,13.280,12.988,39989.697,14105.007,-11.371,14093.636,78.497,3.040,3.008,77.588,92.681,130.866,0.096,0.000,-0.000,-3.333,57.693,119.032,66.813,117.195,96.687,88.810,85.389,84.032,83.974,67.046,29.038,9.447,3.955,0.008,0.000,1086.089,5000.000,250.000,0.978,61.339,72.967,-99615.758,-99652.001,500000.000,ON,1067.200,Oil,-99652.001,-99652.001,92.100
7/10/2020,11:14:47,847.2,Wait for Cutout,ON,OFF,13.332,13.039,40091.628,14160.232,-11.371,14148.861,78.750,3.043,3.012,77.839,92.811,130.866,0.096,0.000,-0.000,-3.333,57.703,118.959,66.805,117.228,96.951,88.606,85.504,83.994,84.586,67.048,29.038,9.447,3.937,0.008,0.000,1086.089,5000.000,250.000,0.978,61.255,72.969,-99616.254,-99652.454,500000.000,ON,1067.200,Oil,-99652.454,-99652.454,92.227
7/10/2020,11:14:52,852.2,Wait for Cutout,ON,OFF,13.388,13.094,40071.266,14219.705,-11.371,14208.334,79.004,3.043,3.012,78.090,92.896,130.866,0.096,0.000,-0.000,-3.333,57.716,118.885,66.802,117.277,97.051,88.600,85.435,83.909,85.106,67.047,29.038,9.446,3.937,0.008,0.000,1086.089,5000.000,250.000,0.978,61.170,72.964,-99615.326,-99651.498,500000.000,ON,1067.200,Oil,-99651.498,-99651.498,92.335
7/10/2020,11:14:57,857.2,Wait for Cutout,ON,OFF,13.436,13.141,40050.319,14270.682,-11.371,14259.311,79.258,3.047,3.016,78.341,93.110,130.866,0.096,0.000,-0.000,-3.333,57.727,118.813,66.796,117.344,97.016,88.865,86.098,84.167,85.171,67.048,29.038,9.448,3.949,0.008,0.000,1086.089,5000.000,250.000,0.978,61.087,72.971,-99614.622,-99650.826,500000.000,ON,1067.200,Oil,-99650.826,-99650.826,92.434
7/10/2020,11:15:02,862.2,Wait for Cutout,ON,OFF,13.492,13.195,40112.036,14330.155,-11.371,14318.784,79.512,3.047,3.015,78.592,93.546,130.866,0.096,0.000,-0.000,-3.333,57.728,118.735,66.791,117.400,96.978,89.260,86.427,84.324,86.887,67.046,29.038,9.447,3.946,0.008,0.000,1086.089,5000.000,250.000,0.978,61.007,72.968,-99616.144,-99652.369,500000.000,ON,1067.200,Oil,-99652.369,-99652.369,92.555
7/10/2020,11:15:07,867.2,Wait for Cutout,ON,OFF,13.536,13.238,39887.213,14376.884,-11.371,14365.513,79.765,3.042,3.011,78.843,93.859,130.866,0.096,0.000,-0.000,-3.333,57.726,118.636,66.793,117.390,96.986,89.571,86.734,84.531,87.943,67.047,29.038,9.448,3.950,0.008,0.000,1086.089,5000.000,250.000,0.978,60.910,72.968,-99614.756,-99650.945,500000.000,ON,1067.200,Oil,-99650.945,-99650.945,92.711
7/10/2020,11:15:12,872.2,Wait for Cutout,ON,OFF,13.596,13.297,40132.514,14440.605,-11.371,14429.234,80.019,3.047,3.016,79.095,94.027,130.866,0.096,0.000,-0.000,-3.333,57.713,118.556,66.791,117.313,96.892,89.935,86.903,85.002,88.116,67.048,29.038,9.447,3.951,0.008,0.000,1086.089,5000.000,250.000,0.978,60.843,72.968,-99616.643,-99652.915,500000.000,ON,1067.200,Oil,-99652.915,-99652.915,92.863
7/10/2020,11:15:17,877.2,Wait for Cutout,ON,OFF,13.640,13.340,39887.336,14487.334,-11.371,14475.963,80.273,3.044,3.012,79.346,94.155,130.866,0.096,0.000,-0.000,-3.333,57.731,118.484,66.793,117.244,96.947,90.279,87.070,85.787,87.603,67.047,29.038,9.447,3.943,0.008,0.000,1086.089,5000.000,250.000,0.978,60.753,72.953,-99612.185,-99648.483,500000.000,ON,1067.200,Oil,-99648.483,-99648.483,93.017
7/10/2020,11:15:22,882.2,Wait for Cutout,ON,OFF,13.700,13.399,40153.018,14551.055,-11.371,14539.684,80.526,3.043,3.012,79.597,94.263,130.866,0.096,0.000,-0.000,-3.333,57.744,118.435,66.795,117.246,97.086,90.554,87.276,85.915,87.503,67.049,29.038,9.447,3.948,0.008,0.000,1086.089,5000.000,250.000,0.978,60.692,72.951,-99614.467,-99650.685,500000.000,ON,1067.200,Oil,-99650.685,-99650.685,93.171
7/10/2020,11:15:27,887.2,Wait for Cutout,ON,OFF,13.744,13.442,39887.260,14597.783,-11.371,14586.412,80.780,3.047,3.016,79.848,94.300,130.866,0.096,0.000,-0.000,-3.333,57.725,118.396,66.801,117.193,97.179,90.777,87.355,86.215,87.079,67.050,29.038,9.447,3.940,0.008,0.000,1086.089,5000.000,250.000,0.978,60.671,72.943,-99609.723,-99646.042,500000.000,ON,1067.200,Oil,-99646.042,-99646.042,93.328
7/10/2020,11:15:32,892.2,Wait for Cutout,ON,OFF,13.808,13.504,40235.474,14665.752,-11.371,14654.381,81.034,3.043,3.012,80.099,94.542,130.866,0.096,0.000,-0.000,-3.333,57.738,118.356,66.805,117.272,97.233,90.772,87.515,86.623,87.836,67.052,29.038,9.447,3.963,0.008,0.000,1086.089,5000.000,250.000,0.978,60.619,72.931,-99612.232,-99648.487,500000.000,ON,1067.200,Oil,-99648.487,-99648.487,93.488
7/10/2020,11:15:37,897.2,Wait for Cutout,ON,OFF,13.852,13.547,39907.507,14712.480,-11.371,14701.110,81.287,3.043,3.012,80.350,94.664,130.866,0.096,0.000,-0.000,-3.333,57.747,118.314,66.807,117.426,97.376,90.997,87.625,86.438,88.122,67.051,29.038,9.448,3.947,0.008,0.000,1086.089,5000.000,250.000,0.978,60.566,72.915,-99612.565,-99648.846,500000.000,ON,1067.200,Oil,-99648.846,-99648.846,93.657
7/10/2020,11:15:42,902.2,Wait for Cutout,ON,OFF,13.912,13.606,40235.393,14776.201,-11.371,14764.830,81.541,3.043,3.012,80.601,94.849,130.866,0.096,0.000,-0.000,-3.333,57.753,118.246,66.805,117.590,97.200,91.086,87.782,86.809,88.623,67.051,29.038,9.448,3.947,0.008,0.000,1086.089,5000.000,250.000,0.978,60.493,72.926,-99615.920,-99652.200,500000.000,ON,1067.200,Oil,-99652.200,-99652.200,93.833
7/10/2020,11:15:47,907.2,Wait for Cutout,ON,OFF,13.960,13.653,39947.943,14827.178,-11.371,14815.807,81.794,3.043,3.012,80.852,94.788,130.866,0.096,0.000,-0.000,-3.333,57.748,118.173,66.807,117.641,97.266,91.104,87.984,86.837,87.896,67.053,29.038,9.449,3.953,0.008,0.000,1086.089,5000.000,250.000,0.978,60.426,72.938,-99611.818,-99648.165,500000.000,ON,1067.200,Oil,-99648.165,-99648.165,93.998
7/10/2020,11:15:52,912.2,Wait for Cutout,ON,OFF,14.016,13.708,40194.410,14886.650,-11.371,14875.279,82.048,3.044,3.013,81.103,94.930,130.866,0.096,0.000,-0.000,-3.333,57.708,118.113,66.804,117.673,97.467,91.297,88.229,87.417,87.496,67.054,29.038,9.448,3.961,0.008,0.000,1086.089,5000.000,250.000,0.978,60.405,72.941,-99615.756,-99652.087,500000.000,ON,1067.200,Oil,-99652.087,-99652.087,94.167
7/10/2020,11:15:57,917.2,Wait for Cutout,ON,OFF,14.064,13.755,39907.135,14937.626,-11.371,14926.256,82.302,3.043,3.012,81.354,95.115,130.866,0.096,0.000,-0.000,-3.333,57.739,118.067,66.804,117.588,97.538,91.559,88.367,88.053,87.582,67.054,29.038,9.448,3.931,0.008,0.000,1086.089,5000.000,250.000,0.978,60.328,72.945,-99610.657,-99646.949,500000.000,ON,1067.200,Oil,-99646.949,-99646.949,94.336
7/10/2020,11:16:02,922.2,Wait for Cutout,ON,OFF,14.120,13.809,40070.691,14997.099,-11.371,14985.728,82.555,3.043,3.012,81.605,95.110,130.866,0.096,0.000,-0.000,-3.333,57.753,118.009,66.801,117.542,97.499,91.975,88.037,87.603,88.006,67.053,29.038,9.448,3.956,0.008,0.000,1086.089,5000.000,250.000,0.978,60.257,72.958,-99614.011,-99650.271,500000.000,ON,1067.200,Oil,-99650.271,-99650.271,94.484
7/10/2020,11:16:07,927.2,Wait for Cutout,ON,OFF,14.172,13.860,39988.376,15052.323,-11.371,15040.952,82.809,3.047,3.016,81.856,95.074,130.866,0.096,0.000,-0.000,-3.333,57.733,117.944,66.798,117.532,97.635,92.121,88.283,87.559,87.317,67.056,29.038,9.448,3.950,0.008,0.000,1086.089,5000.000,250.000,0.978,60.211,72.962,-99612.065,-99648.409,500000.000,ON,1067.200,Oil,-99648.409,-99648.409,94.598
7/10/2020,11:16:12,932.2,Wait for Cutout,ON,OFF,14.224,13.911,40070.815,15107.547,-11.371,15096.177,83.063,3.046,3.015,82.107,95.236,130.866,0.096,0.000,-0.000,-3.333,57.700,117.877,66.796,117.504,97.787,92.144,88.736,87.562,87.684,67.056,29.038,9.449,3.946,0.008,0.000,1086.089,5000.000,250.000,0.978,60.177,72.961,-99608.078,-99644.463,500000.000,ON,1067.200,Oil,-99644.463,-99644.463,94.699
7/10/2020,11:16:17,937.2,Wait for Cutout,ON,OFF,14.276,13.962,39988.497,15162.772,-11.371,15151.401,83.316,3.042,3.012,82.358,95.457,130.866,0.096,0.000,-0.000,-3.333,57.724,117.809,66.794,117.493,97.877,92.213,89.211,87.735,88.215,67.054,29.038,9.447,3.942,0.008,0.000,1086.089,5000.000,250.000,0.978,60.085,72.966,-99614.696,-99651.008,500000.000,ON,1067.200,Oil,-99651.008,-99651.008,94.809
7/10/2020,11:16:22,942.2,Wait for Cutout,ON,OFF,14.328,14.013,40008.890,15217.996,-11.371,15206.625,83.570,3.042,3.012,82.609,95.426,130.866,0.096,0.000,-0.000,-3.333,57.722,117.728,66.795,117.486,97.867,92.180,89.319,87.651,88.050,67.055,29.038,9.448,3.934,0.008,0.000,1086.089,5000.000,250.000,0.978,60.006,72.977,-99612.993,-99649.257,500000.000,ON,1067.200,Oil,-99649.257,-99649.257,94.913
7/10/2020,11:16:27,947.2,Wait for Cutout,ON,OFF,14.384,14.068,40050.187,15277.468,-11.371,15266.097,83.823,3.044,3.013,82.860,95.707,130.866,0.096,0.000,-0.000,-3.333,57.725,117.653,66.795,117.563,97.688,91.979,89.123,87.730,90.161,67.056,29.038,9.447,3.953,0.008,0.000,1086.089,5000.000,250.000,0.978,59.928,72.980,-99611.701,-99648.069,500000.000,ON,1067.200,Oil,-99648.069,-99648.069,95.018
7/10/2020,11:16:32,952.2,Wait for Cutout,ON,OFF,14.428,14.111,39805.398,15324.196,-11.371,15312.825,84.077,3.042,3.012,83.111,95.864,130.866,0.096,0.000,-0.000,-3.333,57.730,117.580,66.792,117.724,97.718,91.976,89.492,87.911,90.364,67.055,29.038,9.448,3.952,0.008,0.000,1086.089,5000.000,250.000,0.978,59.850,72.979,-99613.081,-99649.484,500000.000,ON,1067.200,Oil,-99649.484,-99649.484,95.140
7/10/2020,11:16:37,957.2,Wait for Cutout,ON,OFF,14.492,14.173,40111.248,15392.164,-11.371,15380.793,84.330,3.042,3.012,83.362,95.856,130.866,0.096,0.000,-0.000,-3.333,57.720,117.519,66.797,117.864,97.568,92.164,89.758,88.556,89.225,67.056,29.038,9.448,3.948,0.008,0.000,1086.089,5000.000,250.000,0.978,59.800,72.965,-99613.522,-99649.930,500000.000,ON,1067.200,Oil,-99649.930,-99649.930,95.233
7/10/2020,11:16:42,962.2,Wait for Cutout,ON,OFF,14.532,14.212,39805.317,15434.644,-11.371,15423.273,84.584,3.046,3.016,83.613,96.133,130.866,0.096,0.000,-0.000,-3.333,57.750,117.461,66.794,117.836,97.738,92.421,89.899,88.991,89.916,67.056,29.038,9.448,3.946,0.008,0.000,1086.089,5000.000,250.000,0.978,59.711,72.971,-99611.312,-99647.767,500000.000,ON,1067.200,Oil,-99647.767,-99647.767,95.338
7/10/2020,11:16:47,967.2,Wait for Cutout,ON,OFF,14.596,14.275,40111.168,15502.612,-11.371,15491.241,84.838,3.042,3.012,83.864,96.085,130.866,0.096,0.000,-0.000,-3.333,57.742,117.408,66.795,117.752,97.443,92.622,90.178,89.430,89.084,67.056,29.038,9.447,3.947,0.008,0.000,1086.089,5000.000,250.000,0.978,59.666,72.948,-99611.846,-99648.223,500000.000,ON,1067.200,Oil,-99648.223,-99648.223,95.448
7/10/2020,11:16:52,972.2,Wait for Cutout,ON,OFF,14.640,14.318,39845.755,15549.340,-11.371,15537.969,85.091,3.038,3.008,84.115,96.158,130.866,0.096,0.000,-0.000,-3.333,57.737,117.354,66.796,117.724,97.464,92.808,90.171,89.734,89.048,67.057,29.038,9.447,3.939,0.008,0.000,1086.089,5000.000,250.000,0.978,59.617,72.910,-99612.179,-99648.554,500000.000,ON,1067.200,Oil,-99648.554,-99648.554,95.553
7/10/2020,11:16:57,977.2,Wait for Cutout,ON,OFF,14.700,14.377,40152.234,15613.060,-11.371,15601.689,85.344,3.042,3.012,84.366,96.313,130.866,0.096,0.000,-0.000,-3.333,57.720,117.301,66.796,117.759,98.154,92.890,90.270,89.803,89.003,67.057,29.038,9.448,3.951,0.008,0.000,1086.089,5000.000,250.000,0.978,59.581,72.885,-99611.974,-99648.342,500000.000,ON,1067.200,Oil,-99648.342,-99648.342,95.655
7/10/2020,11:17:02,982.2,Wait for Cutout,ON,OFF,14.744,14.420,39805.570,15659.788,-11.371,15648.417,85.598,3.043,3.012,84.617,96.440,130.866,0.096,0.000,-0.000,-3.333,57.736,117.226,66.796,117.828,98.528,92.907,90.368,89.640,89.370,67.059,29.038,9.448,3.944,0.008,0.000,1086.089,5000.000,250.000,0.978,59.489,72.888,-99611.886,-99648.220,500000.000,ON,1067.200,Oil,-99648.220,-99648.220,95.757
7/10/2020,11:17:07,987.2,Wait for Cutout,ON,OFF,14.804,14.478,40172.973,15723.508,-11.371,15712.137,85.851,3.042,3.011,84.868,96.429,130.866,0.096,0.000,-0.000,-3.333,57.724,117.154,66.794,117.801,98.484,93.002,90.378,89.571,89.341,67.058,29.038,9.448,3.953,0.008,0.000,1086.089,5000.000,250.000,0.978,59.429,72.895,-99609.325,-99645.670,500000.000,ON,1067.200,Oil,-99645.670,-99645.670,95.868
7/10/2020,11:17:12,992.2,Wait for Cutout,ON,OFF,14.848,14.521,39784.664,15770.236,-11.371,15758.865,86.105,3.042,3.012,85.119,96.689,130.866,0.096,0.000,-0.000,-3.333,57.753,117.078,66.789,117.753,98.371,93.479,91.013,90.008,89.507,67.059,29.038,9.448,3.934,0.008,0.000,1086.089,5000.000,250.000,0.978,59.325,72.905,-99611.706,-99648.127,500000.000,ON,1067.200,Oil,-99648.127,-99648.127,95.986
7/10/2020,11:17:17,997.2,Wait for Cutout,ON,OFF,14.908,14.580,40131.506,15833.955,-11.371,15822.584,86.359,3.045,3.015,85.370,96.807,130.866,0.096,0.000,-0.000,-3.333,57.743,117.017,66.783,117.793,98.457,93.941,90.777,90.080,89.791,67.060,29.038,9.447,3.954,0.008,0.000,1086.089,5000.000,250.000,0.978,59.274,72.904,-99610.273,-99646.636,500000.000,ON,1067.200,Oil,-99646.636,-99646.636,96.102
7/10/2020,11:17:22,1002.2,Wait for Cutout,ON,OFF,14.952,14.623,39825.063,15880.683,-11.371,15869.312,86.612,3.042,3.012,85.621,97.484,130.866,0.096,0.000,-0.000,-3.333,57.722,116.956,66.782,117.944,98.616,94.095,91.652,90.005,92.589,67.060,29.038,9.448,3.949,0.008,0.000,1086.089,5000.000,250.000,0.978,59.234,72.898,-99609.736,-99646.121,500000.000,ON,1067.200,Oil,-99646.121,-99646.121,96.248
7/10/2020,11:17:27,1007.2,Wait for Cutout,ON,OFF,15.008,14.678,40008.388,15940.154,-11.371,15928.784,86.866,3.046,3.016,85.872,97.411,130.866,0.096,0.000,-0.000,-3.333,57.732,116.897,66.785,118.034,98.668,94.181,91.606,90.152,91.827,67.058,29.038,9.447,3.937,0.008,0.000,1086.089,5000.000,250.000,0.978,59.165,72.874,-99611.735,-99648.082,500000.000,ON,1067.200,Oil,-99648.082,-99648.082,96.410
7/10/2020,11:17:32,1012.2,Wait for Cutout,ON,OFF,15.060,14.729,39906.185,15995.378,-11.371,15984.007,87.119,3.038,3.008,86.123,97.563,130.866,0.096,0.000,-0.000,-3.333,57.751,116.824,66.785,117.973,98.652,94.193,91.268,90.930,92.362,67.060,29.038,9.447,3.944,0.008,0.000,1086.089,5000.000,250.000,0.978,59.073,72.832,-99611.254,-99647.622,500000.000,ON,1067.200,Oil,-99647.622,-99647.622,96.541
7/10/2020,11:17:37,1017.2,Wait for Cutout,ON,OFF,15.108,14.776,39926.911,16046.354,-11.371,16034.983,87.372,3.038,3.008,86.374,97.573,130.866,0.096,0.000,-0.000,-3.333,57.729,116.747,66.785,117.894,98.575,94.022,91.293,91.531,92.125,67.061,29.038,9.448,3.947,0.008,0.000,1086.089,5000.000,250.000,0.978,59.018,72.821,-99609.576,-99645.934,500000.000,ON,1067.200,Oil,-99645.934,-99645.934,96.687
7/10/2020,11:17:42,1022.2,Wait for Cutout,ON,OFF,15.164,14.830,39967.432,16105.825,-11.371,16094.454,87.626,3.042,3.012,86.625,97.712,130.866,0.096,0.000,-0.000,-3.333,57.757,116.675,66.786,117.925,98.573,94.106,91.474,91.494,92.702,67.061,29.038,9.446,3.951,0.008,0.000,1086.089,5000.000,250.000,0.978,58.917,72.809,-99608.689,-99645.091,500000.000,ON,1067.200,Oil,-99645.091,-99645.091,96.826
7/10/2020,11:17:47,1027.2,Wait for Cutout,ON,OFF,15.212,14.877,39885.956,16156.800,-11.371,16145.430,87.879,3.042,3.012,86.876,97.617,130.866,0.096,0.000,-0.000,-3.333,57.738,116.619,66.792,117.998,98.799,94.319,91.967,91.283,91.337,67.062,29.038,9.448,3.945,0.008,0.000,1086.089,5000.000,250.000,0.978,58.881,72.800,-99609.958,-99646.312,500000.000,ON,1067.200,Oil,-99646.312,-99646.312,96.953
7/10/2020,11:17:52,1032.2,Wait for Cutout,ON,OFF,15.268,14.932,39987.780,16216.272,-11.371,16204.901,88.133,3.042,3.012,87.127,97.836,130.866,0.096,0.000,-0.000,-3.333,57.736,116.559,66.793,117.984,99.180,94.598,92.251,91.870,91.132,67.062,29.038,9.447,3.955,0.008,0.000,1086.089,5000.000,250.000,0.978,58.823,72.774,-99609.420,-99645.836,500000.000,ON,1067.200,Oil,-99645.836,-99645.836,97.086
7/10/2020,11:17:57,1037.2,Wait for Cutout,ON,OFF,15.312,14.975,39744.159,16262.999,-11.371,16251.628,88.386,3.037,3.008,87.377,97.962,130.866,0.096,0.000,-0.000,-3.333,57.748,116.491,66.790,118.013,99.329,94.736,92.371,92.056,91.267,67.062,29.038,9.448,3.945,0.008,0.000,1086.089,5000.000,250.000,0.978,58.743,72.726,-99610.582,-99646.979,500000.000,ON,1067.200,Oil,-99646.979,-99646.979,97.226
7/10/2020,11:18:02,1042.2,Wait for Cutout,ON,OFF,15.372,15.034,40028.607,16326.719,-11.371,16315.348,88.639,3.037,3.008,87.628,98.060,130.866,0.096,0.000,-0.000,-3.333,57.760,116.415,66.790,118.127,99.243,94.956,92.450,92.050,91.536,67.063,29.038,9.447,3.946,0.008,0.000,1086.089,5000.000,250.000,0.978,58.655,72.697,-99612.116,-99648.532,500000.000,ON,1067.200,Oil,-99648.532,-99648.532,97.362
7/10/2020,11:18:07,1047.2,Wait for Cutout,ON,OFF,15.416,15.077,39764.485,16373.446,-11.371,16362.075,88.893,3.041,3.012,87.879,98.344,130.866,0.096,0.000,-0.000,-3.333,57.755,116.355,66.790,118.230,99.289,95.247,92.650,92.492,92.157,67.062,29.038,9.447,3.958,0.008,0.000,1086.089,5000.000,250.000,0.978,58.601,72.707,-99610.534,-99646.845,500000.000,ON,1067.200,Oil,-99646.845,-99646.845,97.509
7/10/2020,11:18:12,1052.2,Wait for Cutout,ON,OFF,15.476,15.135,40049.426,16437.165,-11.371,16425.794,89.146,3.042,3.012,88.130,98.735,130.866,0.096,0.000,-0.000,-3.333,57.748,116.301,66.786,118.213,99.332,95.423,92.976,93.106,93.359,67.064,29.038,9.447,3.950,0.008,0.000,1086.089,5000.000,250.000,0.978,58.554,72.723,-99610.891,-99647.246,500000.000,ON,1067.200,Oil,-99647.246,-99647.246,97.677
7/10/2020,11:18:17,1057.2,Wait for Cutout,ON,OFF,15.520,15.178,39744.027,16483.892,-11.371,16472.521,89.399,3.041,3.012,88.381,98.586,130.866,0.096,0.000,-0.000,-3.333,57.754,116.245,66.783,118.154,99.334,95.527,93.096,92.722,92.682,67.065,29.038,9.447,3.948,0.008,0.000,1086.089,5000.000,250.000,0.978,58.491,72.771,-99609.758,-99646.121,500000.000,ON,1067.200,Oil,-99646.121,-99646.121,97.838
7/10/2020,11:18:22,1062.2,Wait for Cutout,ON,OFF,15.580,15.237,40089.962,16547.611,-11.371,16536.240,89.653,3.041,3.012,88.632,98.518,130.866,0.096,0.000,-0.000,-3.333,57.752,116.178,66.784,118.116,99.357,95.613,93.098,92.826,92.099,67.066,29.038,9.447,3.950,0.008,0.000,1086.089,5000.000,250.000,0.978,58.425,72.808,-99610.890,-99647.283,500000.000,ON,1067.200,Oil,-99647.283,-99647.283,97.951
7/10/2020,11:18:27,1067.2,Wait for Cutout,ON,OFF,15.628,15.284,39824.824,16598.586,-11.371,16587.215,89.906,3.040,3.011,88.883,98.784,130.866,0.096,0.000,-0.000,-3.333,57.733,116.121,66.785,118.063,99.497,95.689,93.357,93.120,92.976,67.065,29.038,9.447,3.937,0.008,0.000,1086.089,5000.000,250.000,0.978,58.388,72.837,-99612.527,-99648.895,500000.000,ON,1067.200,Oil,-99648.895,-99648.895,98.044
7/10/2020,11:18:32,1072.2,Wait for Cutout,ON,OFF,15.684,15.339,40110.434,16658.057,-11.371,16646.686,90.160,3.041,3.011,89.134,98.860,130.866,0.096,0.000,-0.000,-3.333,57.758,116.060,66.783,118.063,99.834,95.726,93.492,93.401,92.643,67.065,29.038,9.448,3.948,0.008,0.000,1086.089,5000.000,250.000,0.978,58.302,72.852,-99610.891,-99647.290,500000.000,ON,1067.200,Oil,-99647.290,-99647.290,98.157
7/10/2020,11:18:37,1077.2,Wait for Cutout,ON,OFF,15.728,15.382,39764.079,16704.784,-11.371,16693.413,90.413,3.041,3.012,89.385,98.887,130.866,0.096,0.000,-0.000,-3.333,57.735,115.993,66.783,118.134,99.999,95.990,93.558,93.061,92.580,67.065,29.038,9.448,3.947,0.008,0.000,1086.089,5000.000,250.000,0.978,58.259,72.881,-99610.623,-99646.915,500000.000,ON,1067.200,Oil,-99646.915,-99646.915,98.265
7/10/2020,11:18:42,1082.2,Wait for Cutout,ON,OFF,15.788,15.440,40069.515,16768.503,-11.371,16757.132,90.667,3.045,3.016,89.637,99.090,130.866,0.096,0.000,-0.000,-3.333,57.775,115.918,66.784,118.274,100.213,96.378,93.582,93.377,92.718,67.066,29.038,9.448,3.936,0.008,0.000,1086.089,5000.000,250.000,0.978,58.143,72.890,-99609.354,-99645.787,500000.000,ON,1067.200,Oil,-99645.787,-99645.787,98.377
7/10/2020,11:18:47,1087.2,Wait for Cutout,ON,OFF,15.836,15.487,39845.165,16819.478,-11.371,16808.107,90.921,3.045,3.016,89.888,99.228,130.866,0.096,0.000,-0.000,-3.333,57.749,115.856,66.779,118.318,100.187,96.551,93.782,93.417,93.111,67.066,29.038,9.448,3.950,0.008,0.000,1086.089,5000.000,250.000,0.978,58.106,72.896,-99608.096,-99644.484,500000.000,ON,1067.200,Oil,-99644.484,-99644.484,98.500
7/10/2020,11:18:52,1092.2,Wait for Cutout,ON,OFF,15.888,15.538,39946.582,16874.701,-11.371,16863.330,91.175,3.045,3.016,90.139,99.477,130.866,0.096,0.000,-0.000,-3.333,57.777,115.798,66.780,118.376,100.298,96.606,94.080,93.780,93.721,67.068,29.038,9.448,3.937,0.008,0.000,1086.089,5000.000,250.000,0.978,58.021,72.906,-99610.684,-99647.112,500000.000,ON,1067.200,Oil,-99647.112,-99647.112,98.635
7/10/2020,11:18:57,1097.2,Wait for Cutout,ON,OFF,15.940,15.589,39865.390,16929.924,-11.371,16918.553,91.428,3.045,3.016,90.390,99.650,130.866,0.096,0.000,-0.000,-3.333,57.768,115.744,66.774,118.388,100.242,96.736,94.204,94.113,94.215,67.068,29.038,9.447,3.940,0.008,0.000,1086.089,5000.000,250.000,0.978,57.976,72.875,-99610.194,-99646.502,500000.000,ON,1067.200,Oil,-99646.502,-99646.502,98.772
7/10/2020,11:19:02,1102.2,Wait for Cutout,ON,OFF,15.992,15.640,39905.794,16985.147,-11.371,16973.776,91.682,3.045,3.016,90.642,99.896,130.866,0.096,0.000,-0.000,-3.333,57.743,115.676,66.768,118.369,100.281,96.940,94.287,94.667,94.830,67.069,29.038,9.448,3.942,0.008,0.000,1086.089,5000.000,250.000,0.978,57.933,72.795,-99609.630,-99646.002,500000.000,ON,1067.200,Oil,-99646.002,-99646.002,98.921
7/10/2020,11:19:07,1107.2,Wait for Cutout,ON,OFF,16.048,15.695,39925.909,17044.618,-11.371,17033.247,91.936,3.041,3.012,90.893,100.016,130.866,0.096,0.000,-0.000,-3.333,57.750,115.614,66.763,118.312,100.389,97.133,94.349,94.491,95.420,67.070,29.038,9.448,3.931,0.008,0.000,1086.089,5000.000,250.000,0.978,57.864,72.675,-99608.801,-99645.139,500000.000,ON,1067.200,Oil,-99645.139,-99645.139,99.069
7/10/2020,11:19:12,1112.2,Wait for Cutout,ON,OFF,16.096,15.742,39784.064,17095.592,-11.371,17084.221,92.189,3.041,3.012,91.143,100.307,130.866,0.096,0.000,-0.000,-3.333,57.773,115.552,66.761,118.216,100.389,97.258,94.454,94.594,96.931,67.070,29.038,9.449,3.958,0.008,0.000,1086.089,5000.000,250.000,0.978,57.779,72.594,-99607.165,-99643.465,500000.000,ON,1067.200,Oil,-99643.465,-99643.465,99.206
