09/30/2021,02:57:22.471,39482.65,44444.83,114.510000,0.205160,9.540000,114.570000,0.000000,59.987000,23.490000,0.406000,1.465685,1.419789,44442.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.766667,62.100000,67.600000,102.866667,66.800000,0.000000,0.000000,0.062000,0.053000,0.054000,0.000000,0.000000,8.335273,62.034580,0.000000,288.554373,34.600421,6.205853,151.370926,0.000000,0.000000,0.000000,0.000000,121.500000,120.700000,120.600000,120.700000,120.600000,120.500000,116.900000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.510000,0.980000,29.526000,70.780000,0.328000,0.328000,348.264650,1611177.389172,1517.427000,NatG-1,
09/30/2021,02:58:16.470,39536.65,44498.83,114.520000,0.205170,9.540000,114.720000,0.000000,59.983000,23.500000,0.406000,1.464737,1.414513,44496.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.788889,62.200000,67.600000,102.400000,66.800000,0.000000,0.000000,0.064000,0.054000,0.052000,0.000000,0.000000,8.335809,62.057213,0.000000,288.554373,34.600421,6.207619,151.369247,0.000000,0.000000,0.000000,0.000000,121.500000,120.600000,120.700000,120.733333,120.700000,120.500000,114.200000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.510000,0.980000,29.526000,70.780000,0.331000,0.331000,351.449998,1611182.698084,1517.432000,NatG-1,
09/30/2021,02:59:11.460,39590.65,44553.82,114.520000,0.205190,9.540000,114.860000,0.000000,59.975000,23.500000,0.406000,1.466348,1.415386,44551.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.783333,62.400000,67.500000,102.000000,66.800000,0.000000,0.000000,0.061000,0.056000,0.055000,0.000000,0.000000,8.335166,62.219601,0.000000,288.554373,34.600421,6.208287,151.367599,0.000000,0.000000,0.000000,0.000000,121.500000,120.600000,120.700000,120.700000,120.700000,120.500000,111.700000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.500000,0.980000,29.526000,70.780000,0.338000,0.338000,358.882475,1611188.006996,1517.437000,NatG-1,
09/30/2021,03:00:05.459,39644.65,44607.82,114.570000,0.205260,9.550000,115.000000,0.000000,59.981000,23.520000,0.406000,1.464289,1.422362,44605.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.788889,62.500000,67.500000,101.600000,66.800000,0.000000,0.000000,0.059000,0.055000,0.055000,-0.001000,0.000000,8.335150,62.300797,0.000000,288.554373,34.600421,6.209585,151.365997,0.000000,0.000000,0.000000,0.000000,121.500000,120.500000,120.700000,120.800000,120.700000,120.533333,109.700000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.510000,0.980000,29.526000,70.800000,0.341000,0.341000,362.067823,1611193.315909,1517.442000,NatG-1,
09/30/2021,03:01:54.468,39754.65,44716.83,114.680000,0.205400,9.560000,115.290000,0.000000,59.998000,23.560000,0.406000,1.464752,1.418818,44714.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.822222,62.800000,67.400000,100.700000,66.700000,0.000000,0.000000,0.059000,0.054000,0.054000,0.000000,0.000000,8.335253,62.444397,0.000000,288.554373,34.600421,6.211899,151.363052,0.000000,0.000000,0.000000,0.000000,121.500000,120.600000,120.700000,120.800000,120.800000,120.533333,106.100000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.500000,0.970000,29.527000,70.800000,0.344000,0.344000,365.253170,1611204.995516,1517.453000,NatG-1,
09/30/2021,03:02:48.469,39808.65,44770.83,114.770000,0.205550,9.580000,115.440000,0.000000,60.008000,23.590000,0.406100,1.466602,1.421190,44768.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.805556,62.900000,67.400000,100.300000,66.800000,0.000000,0.000000,0.060000,0.055000,0.054000,0.000000,0.000000,8.334814,62.568596,0.000000,288.554373,34.600421,6.213032,151.361633,0.000000,0.000000,0.000000,0.000000,121.500000,120.533333,120.700000,120.800000,120.800000,120.500000,104.700000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.510000,0.980000,29.526000,70.810000,0.341000,0.341000,362.067823,1611209.242646,1517.457000,NatG-1,
09/30/2021,03:03:43.474,39863.65,44825.83,114.770000,0.205510,9.580000,115.580000,0.000000,60.018000,23.590000,0.406100,1.464065,1.416049,44823.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.827778,63.000000,67.400000,99.966667,66.800000,0.000000,0.000000,0.063000,0.054000,0.054000,-0.001000,0.000000,8.335207,62.590969,0.000000,288.554373,34.600421,6.213689,151.360336,0.000000,0.000000,0.000000,0.000000,121.500000,120.566667,120.700000,120.800000,120.800000,120.600000,103.400000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.510000,0.980000,29.526000,70.820000,0.341000,0.341000,362.067823,1611215.613341,1517.463000,NatG-1,
09/30/2021,03:04:37.473,39917.65,44879.83,114.760000,0.205510,9.580000,115.730000,0.000000,60.008000,23.580000,0.406100,1.465136,1.420530,44877.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.827778,63.166667,67.400000,99.600000,66.800000,0.000000,0.000000,0.062000,0.052000,0.054000,-0.001000,0.000000,8.334402,62.755718,0.000000,288.554373,34.600421,6.214522,151.358948,0.000000,0.000000,0.000000,0.000000,121.500000,120.666667,120.700000,120.800000,120.766667,120.533333,102.300000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.500000,0.980000,29.525000,70.830000,0.348000,0.348000,369.500300,1611220.922253,1517.468000,NatG-1,
09/30/2021,03:06:26.467,40026.65,44988.83,114.740000,0.205470,9.570000,116.020000,0.000000,59.993000,23.570000,0.406000,1.465907,1.419906,44986.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.816667,63.400000,67.300000,98.900000,66.900000,0.000000,0.000000,0.059000,0.057000,0.055000,0.000000,0.000000,8.334791,62.840130,0.000000,288.554373,34.600421,6.217153,151.356430,0.000000,0.000000,0.000000,0.000000,121.500000,120.633333,120.700000,120.800000,120.766667,120.500000,100.300000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.500000,0.980000,29.526000,70.840000,0.348000,0.348000,369.500300,1611232.601860,1517.479000,NatG-1,
09/30/2021,03:07:20.463,40079.65,45042.82,114.760000,0.205510,9.580000,116.160000,0.000000,59.990000,23.590000,0.406000,1.464649,1.419397,45040.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.833333,63.500000,67.300000,98.500000,66.900000,0.000000,0.000000,0.060000,0.055000,0.053000,0.000000,0.000000,8.334562,62.929726,0.000000,288.554373,34.600421,6.218020,151.355225,0.000000,0.000000,0.000000,0.000000,121.500000,120.633333,120.766667,120.800000,120.800000,120.500000,99.600000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.500000,0.980000,29.525000,70.860000,0.351000,0.351000,372.685647,1611237.910772,1517.484000,NatG-1,
09/30/2021,03:08:15.470,40135.65,45097.83,114.690000,0.205280,9.560000,116.310000,0.000000,60.005000,23.540000,0.406000,1.466826,1.424623,45095.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.850000,63.633333,67.300000,98.200000,67.000000,0.000000,0.000000,0.061000,0.055000,0.053000,-0.001000,0.000000,8.334367,63.016102,0.000000,288.554373,34.600421,6.218454,151.354034,0.000000,0.000000,0.000000,0.000000,121.500000,120.700000,120.800000,120.800000,120.800000,120.500000,98.900000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.500000,0.980000,29.525000,70.870000,0.348000,0.348000,369.500300,1611243.219685,1517.489000,NatG-1,
09/30/2021,03:09:09.471,40189.65,45151.83,114.720000,0.205350,9.570000,116.450000,0.000000,59.999000,23.560000,0.406000,1.465888,1.420502,45149.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.872222,63.800000,67.300000,97.900000,67.000000,0.000000,0.000000,0.059000,0.056000,0.054000,0.000000,0.000000,8.334506,63.060867,0.000000,288.554373,34.600421,6.218473,151.352951,0.000000,0.000000,0.000000,0.000000,121.533333,120.700000,120.800000,120.833333,120.800000,120.566667,98.300000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.500000,0.980000,29.525000,70.880000,0.344000,0.344000,365.253170,1611248.528597,1517.494000,NatG-1,
09/30/2021,03:10:58.478,40298.65,45260.84,114.650000,0.205170,9.550000,116.740000,0.000000,60.004000,23.520000,0.406000,1.464932,1.415351,45258.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.861111,64.000000,67.300000,97.200000,66.933333,0.000000,0.000000,0.064000,0.055000,0.054000,0.000000,0.000000,8.334221,63.203728,0.000000,288.554373,34.600421,6.222363,151.350769,0.000000,0.000000,0.000000,0.000000,121.500000,120.666667,120.800000,120.833333,120.800000,120.566667,97.100000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.500000,0.980000,29.523000,70.900000,0.351000,0.351000,372.685647,1611260.208204,1517.505000,NatG-1,
09/30/2021,03:11:52.477,40352.65,45314.84,114.600000,0.205020,9.540000,116.880000,0.000000,60.012000,23.500000,0.406000,1.465028,1.422251,45312.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.872222,64.100000,67.300000,96.866667,66.900000,0.000000,0.000000,0.062000,0.053000,0.055000,0.000000,0.000000,8.333990,63.288860,0.000000,288.554373,34.600421,6.222605,151.349762,0.000000,0.000000,0.000000,0.000000,121.500000,120.700000,120.800000,120.833333,120.800000,120.600000,96.700000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.500000,0.980000,29.523000,70.900000,0.351000,0.351000,372.685647,1611265.517117,1517.510000,NatG-1,
09/30/2021,03:12:47.467,40407.65,45369.83,114.690000,0.205250,9.560000,117.030000,0.000000,60.006000,23.540000,0.406000,1.464653,1.424361,45367.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.888889,64.266667,67.300000,96.500000,66.800000,0.000000,0.000000,0.059000,0.054000,0.056000,0.000000,0.000000,8.333111,63.447598,0.000000,288.554373,34.600421,6.222763,151.348663,0.000000,0.000000,0.000000,0.000000,121.500000,120.700000,120.800000,120.866667,120.866667,120.600000,96.300000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.500000,0.980000,29.523000,70.910000,0.348000,0.348000,369.500300,1611270.826029,1517.515000,NatG-1,
09/30/2021,03:13:41.467,40461.65,45423.83,114.670000,0.205180,9.550000,117.170000,0.000000,60.006000,23.530000,0.406000,1.466127,1.420511,45421.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.883333,64.300000,67.300000,96.200000,66.700000,0.000000,0.000000,0.060000,0.056000,0.056000,0.000000,0.000000,8.333319,63.471138,0.000000,288.554373,34.600421,6.223492,151.347687,0.000000,0.000000,0.000000,0.000000,121.500000,120.700000,120.800000,120.866667,120.833333,120.600000,95.900000,0,0,0,0,0,1061.782,1382.617,0.590,93.554,5.807,0.355,30.500000,0.970000,29.523000,70.910000,0.351000,0.351000,372.685647,1611277.196724,1517.521000,NatG-1,
09/30/2021,03:15:30.473,40570.65,45532.83,114.780000,0.205380,9.570000,117.460000,0.000000,60.013000,23.570000,0.406100,1.464213,1.422460,45530.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.888889,64.533333,67.300000,95.566667,66.600000,0.000000,0.000000,0.060000,0.055000,0.054000,0.000000,0.000000,8.333786,63.510208,0.000000,288.554373,34.600421,6.224670,151.345932,0.000000,0.000000,0.000000,0.000000,121.500000,120.700000,120.800000,120.900000,120.833333,120.600000,95.100000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.970000,29.522000,70.910000,0.358000,0.358000,380.086529,1611153.882064,1517.531000,NatG-1,
09/30/2021,03:16:24.475,40624.65,45586.83,114.730000,0.205300,9.560000,117.610000,0.000000,59.998000,23.550000,0.406000,1.464491,1.417066,45584.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.894444,64.666667,67.300000,95.233333,66.600000,0.000000,0.000000,0.058000,0.057000,0.055000,0.000000,0.000000,8.333545,63.584637,0.000000,288.554373,34.600421,6.224988,151.344955,0.000000,0.000000,0.000000,0.000000,121.500000,120.700000,120.800000,120.933333,120.833333,120.600000,94.800000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.521000,70.910000,0.354000,0.354000,375.839752,1611159.190535,1517.536000,NatG-1,
09/30/2021,03:17:19.482,40679.65,45641.84,114.750000,0.205370,9.570000,117.750000,0.000000,59.985000,23.560000,0.406000,1.465307,1.415773,45639.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.911111,64.800000,67.300000,94.900000,66.600000,0.000000,0.000000,0.062000,0.054000,0.053000,0.000000,0.000000,8.333721,63.608696,0.000000,288.554373,34.600421,6.225864,151.344101,0.000000,0.000000,0.000000,0.000000,121.500000,120.700000,120.800000,120.966667,120.900000,120.600000,94.600000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.970000,29.523000,70.910000,0.354000,0.354000,375.839752,1611165.560700,1517.542000,NatG-1,
09/30/2021,03:18:13.481,40733.65,45695.84,114.680000,0.205150,9.550000,117.900000,0.000000,60.006000,23.530000,0.406000,1.464733,1.422306,45693.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.905556,64.866667,67.300000,94.600000,66.600000,0.000000,0.000000,0.064000,0.054000,0.054000,0.000000,0.000000,8.333627,63.665169,0.000000,288.554373,34.600421,6.226515,151.343277,0.000000,0.000000,0.000000,0.000000,121.466667,120.700000,120.800000,120.966667,120.900000,120.600000,94.300000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.521000,70.910000,0.361000,0.361000,383.271611,1611170.869172,1517.547000,NatG-1,
09/30/2021,03:20:02.486,40842.65,45804.85,114.570000,0.204910,9.530000,118.180000,0.000000,59.991000,23.480000,0.405900,1.464643,1.420442,45802.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.866667,65.066667,67.300000,94.100000,66.600000,0.000000,0.000000,0.059000,0.054000,0.057000,0.000000,0.000000,8.333606,63.748325,0.000000,288.554373,34.600421,6.227637,151.341644,0.000000,0.000000,0.000000,0.000000,121.366667,120.700000,120.800000,120.933333,120.800000,120.600000,93.900000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.521000,70.910000,0.354000,0.354000,375.839752,1611182.547808,1517.558000,NatG-1,
09/30/2021,03:20:56.470,40896.65,45858.83,114.570000,0.204910,9.530000,118.330000,0.000000,59.991000,23.480000,0.405900,1.466497,1.422624,45856.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.888889,65.200000,67.300000,93.800000,66.700000,0.000000,0.000000,0.060000,0.055000,0.055000,0.000000,0.000000,8.333593,63.790737,0.000000,288.554373,34.600421,6.228430,151.340866,0.000000,0.000000,0.000000,0.000000,121.400000,120.700000,120.800000,120.933333,120.900000,120.600000,93.800000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.521000,70.910000,0.354000,0.354000,375.839752,1611188.917973,1517.564000,NatG-1,
09/30/2021,03:21:51.478,40951.65,45913.84,114.640000,0.204980,9.540000,118.470000,0.000000,60.013000,23.500000,0.406000,1.466192,1.420359,45911.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.872222,65.233333,67.300000,93.500000,66.700000,0.000000,0.000000,0.059000,0.056000,0.053000,0.000000,0.000000,8.333343,63.863918,0.000000,288.554373,34.600421,6.229309,151.340134,0.000000,0.000000,0.000000,0.000000,121.300000,120.700000,120.800000,120.966667,120.866667,120.600000,93.500000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.521000,70.910000,0.351000,0.351000,372.654669,1611194.226444,1517.569000,NatG-1,
09/30/2021,03:22:45.478,41005.65,45967.84,114.630000,0.205060,9.540000,118.620000,0.000000,59.989000,23.510000,0.406000,1.465327,1.419960,45965.000000,60.000000,59.142400,0.000000,7.000000,Heating Tanks.... Waiting for Delay Cutout....,120.894444,65.333333,67.400000,93.300000,66.733333,0.000000,0.000000,0.060000,0.055000,0.053000,0.000000,0.000000,8.333426,63.887074,0.000000,288.554373,34.600421,6.229801,151.339432,0.000000,0.000000,0.000000,0.000000,121.366667,120.700000,120.800000,121.000000,120.900000,120.600000,93.400000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.521000,70.920000,0.354000,0.354000,375.839752,1611199.534915,1517.574000,NatG-1,
09/30/2021,03:24:34.469,41114.65,46076.83,114.660000,0.205080,9.540000,118.910000,0.000000,59.988000,23.510000,0.405900,1.465672,1.416885,46074.000000,60.000000,58.029600,100.000000,7.000000,Testing Tank A - Purging for 284 Seconds.... 0.598 ,120.866667,56.200000,61.066667,91.200000,66.900000,1.247856,5.188779,0.058000,0.055000,0.055000,0.000000,43.320560,8.343605,61.613197,10.383410,288.554373,34.600421,6.384952,151.367493,5.218633,1.250843,0.000000,0.000000,121.266667,120.700000,120.800000,120.966667,120.866667,120.600000,93.200000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.519000,70.930000,0.358000,0.358000,380.086529,1611211.213552,1517.585000,NatG-1,
09/30/2021,03:25:28.452,41167.65,46130.81,114.700000,0.205110,9.550000,119.050000,0.000000,60.012000,23.530000,0.406000,1.466238,1.421011,46128.000000,60.000000,59.228000,49.600000,7.000000,Testing Tank A - Purging for 229 Seconds.... 0.500 ,120.866667,58.266667,57.766667,91.866667,66.900000,5.303579,2.649052,0.060000,0.055000,0.054000,-0.001000,21.491404,8.348252,57.159855,44.202294,288.554373,34.600421,6.227698,151.434418,2.589289,5.325501,0.000000,0.000000,121.200000,120.700000,120.800000,121.000000,120.900000,120.600000,93.100000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.521000,70.930000,0.354000,0.354000,375.839752,1611216.522023,1517.590000,NatG-1,
09/30/2021,03:26:23.475,41223.65,46185.83,114.700000,0.205150,9.550000,119.190000,0.000000,59.995000,23.530000,0.406000,1.468779,1.421011,46183.000000,60.000000,59.142400,40.375000,7.000000,Testing Tank A - Purging for 174 Seconds.... 0.250 ,120.866667,58.133333,58.300000,91.866667,66.900000,6.987825,1.796053,0.061000,0.057000,0.054000,0.001000,14.993739,8.346018,57.667076,58.261235,288.554373,34.600421,6.197956,151.431015,1.806449,7.019325,0.000000,0.000000,121.200000,120.700000,120.800000,121.000000,120.900000,120.600000,93.000000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.519000,70.940000,0.358000,0.358000,380.086529,1611222.892188,1517.596000,NatG-1,
09/30/2021,03:27:17.474,41277.65,46239.83,114.730000,0.205230,9.560000,119.340000,0.000000,59.991000,23.540000,0.406000,1.465234,1.419768,46237.000000,60.000000,59.142400,40.375000,7.000000,Testing Tank A - Purging for 120 Seconds.... 0.251 ,120.850000,57.633333,58.200000,91.600000,66.900000,8.596400,1.796870,0.059000,0.055000,0.053000,0.000000,14.993565,8.346021,57.603531,71.685251,288.554373,34.600421,6.194789,151.434189,1.806339,8.636230,0.000000,0.000000,121.200000,120.700000,120.800000,120.900000,120.900000,120.600000,92.900000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.519000,70.940000,0.358000,0.358000,380.086529,1611228.200659,1517.601000,NatG-1,
09/30/2021,03:28:08.486,41328.65,46290.85,114.710000,0.205220,9.560000,119.470000,0.000000,59.980000,23.540000,0.406000,1.468083,1.423851,46288.000000,60.000000,59.142400,40.375000,7.000000,Testing Tank A - Purging for 69 Seconds.... 0.250 ,120.861111,57.700000,58.000000,91.400000,66.900000,10.115400,1.794867,0.058000,0.056000,0.056000,0.000000,14.975746,8.346835,57.402550,84.363515,288.554373,34.600421,6.193017,151.436050,1.804126,10.163263,0.000000,0.000000,121.200000,120.700000,120.833333,120.933333,120.900000,120.600000,92.800000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.518000,70.950000,0.361000,0.361000,383.271611,1611233.509130,1517.606000,NatG-1,
09/30/2021,03:28:09.476,41329.65,46291.84,114.740000,0.205300,9.560000,119.480000,0.000000,59.979000,23.560000,0.406000,1.467024,1.423479,46289.000000,60.000000,59.142400,40.375000,7.000000,Testing Tank A - Purging for 68 Seconds.... 0.500 ,120.861111,57.666667,58.000000,91.400000,66.900000,10.145619,1.794663,0.061000,0.056000,0.054000,0.000000,14.980771,8.346807,57.405445,84.615750,288.554373,34.600421,6.192366,151.436035,1.804732,10.193650,0.000000,0.000000,121.200000,120.700000,120.833333,120.933333,120.900000,120.600000,92.800000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.519000,70.950000,0.361000,0.361000,383.271611,1611233.509130,1517.606000,NatG-1,
09/30/2021,03:28:10.485,41330.65,46292.84,114.740000,0.205290,9.560000,119.480000,0.000000,59.981000,23.550000,0.406000,1.467582,1.422346,46290.000000,60.000000,59.142400,40.375000,7.000000,Testing Tank A - Purging for 67 Seconds.... 0.250 ,120.861111,57.633333,58.000000,91.400000,66.900000,10.174783,1.795297,0.063000,0.055000,0.053000,0.000000,14.998181,8.346773,57.409069,84.860423,288.554373,34.600421,6.191650,151.435989,1.806829,10.223126,0.000000,0.000000,121.200000,120.700000,120.800000,120.966667,120.900000,120.600000,92.900000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.519000,70.950000,0.361000,0.361000,383.271611,1611233.509130,1517.606000,NatG-1,
09/30/2021,03:28:11.477,41331.65,46293.84,114.740000,0.205280,9.560000,119.480000,0.000000,59.982000,23.550000,0.406000,1.465949,1.420777,46291.000000,60.000000,59.142400,40.375000,7.000000,Testing Tank A - Purging for 66 Seconds.... 0.251 ,120.855556,57.600000,58.000000,91.400000,66.900000,10.204428,1.795798,0.060000,0.056000,0.052000,0.000000,14.988716,8.346806,57.404366,85.106623,288.554373,34.600421,6.191297,151.436020,1.805689,10.252785,0.000000,0.000000,121.200000,120.700000,120.800000,120.966667,120.866667,120.600000,92.800000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.518000,70.950000,0.358000,0.358000,380.086529,1611233.509130,1517.606000,NatG-1,
09/30/2021,03:28:12.483,41332.65,46294.84,114.770000,0.205340,9.570000,119.480000,0.000000,59.983000,23.570000,0.406000,1.466154,1.421452,46292.000000,60.000000,59.142400,40.375000,7.000000,Testing Tank A - Purging for 65 Seconds.... 0.499 ,120.850000,57.633333,58.000000,91.400000,66.900000,10.234830,1.797185,0.060000,0.056000,0.055000,0.000000,15.016235,8.346834,57.401531,85.361620,288.554373,34.600421,6.191921,151.436005,1.809004,10.283505,0.000000,0.000000,121.200000,120.700000,120.800000,120.966667,120.833333,120.600000,92.800000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.518000,70.950000,0.358000,0.358000,380.086529,1611233.509130,1517.606000,NatG-1,
09/30/2021,03:28:13.478,41333.65,46295.84,114.750000,0.205310,9.570000,119.490000,0.000000,59.982000,23.560000,0.406000,1.466465,1.419521,46293.000000,60.000000,59.142400,40.375000,7.000000,Testing Tank A - Purging for 64 Seconds.... 0.251 ,120.833333,57.700000,58.000000,91.400000,66.900000,10.264000,1.796816,0.062000,0.054000,0.053000,0.000000,14.987922,8.346887,57.393852,85.605094,288.554373,34.600421,6.192399,151.436035,1.805593,10.312836,0.000000,0.000000,121.166667,120.700000,120.800000,120.933333,120.800000,120.600000,92.800000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.519000,70.950000,0.358000,0.358000,380.086529,1611234.570824,1517.607000,NatG-1,
09/30/2021,03:28:14.481,41334.65,46296.84,114.720000,0.205250,9.560000,119.490000,0.000000,59.982000,23.550000,0.406000,1.466699,1.417800,46294.000000,60.000000,59.142400,40.375000,7.000000,Testing Tank A - Purging for 63 Seconds.... 0.500 ,120.844444,57.766667,58.000000,91.400000,66.900000,10.293962,1.797341,0.059000,0.054000,0.053000,0.000000,15.001921,8.346889,57.395470,85.853943,288.554373,34.600421,6.192692,151.436005,1.807280,10.342815,0.000000,0.000000,121.166667,120.700000,120.800000,120.966667,120.833333,120.600000,92.800000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.518000,70.950000,0.361000,0.361000,383.271611,1611234.570824,1517.607000,NatG-1,
09/30/2021,03:28:15.491,41335.65,46297.85,114.760000,0.205340,9.570000,119.490000,0.000000,59.986000,23.570000,0.406100,1.467517,1.417306,46295.000000,60.000000,59.142400,40.375000,7.000000,Testing Tank A - Purging for 62 Seconds.... 0.499 ,120.850000,57.833333,58.000000,91.400000,66.900000,10.324201,1.797075,0.059000,0.055000,0.057000,0.000000,15.008557,8.346775,57.408379,86.107589,288.554373,34.600421,6.192783,151.435959,1.808079,10.373372,0.000000,0.000000,121.166667,120.700000,120.800000,120.966667,120.866667,120.600000,92.800000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.517000,70.950000,0.358000,0.358000,380.086529,1611234.570824,1517.607000,NatG-1,
09/30/2021,03:28:16.482,41336.65,46298.84,114.730000,0.205260,9.560000,119.490000,0.000000,59.985000,23.550000,0.406000,1.466725,1.416020,46296.000000,60.000000,59.142400,40.375000,7.000000,Testing Tank A - Purging for 61 Seconds.... 0.250 ,120.855556,57.866667,58.000000,91.400000,66.900000,10.353238,1.796746,0.063000,0.054000,0.054000,-0.001000,14.980963,8.346948,57.387077,86.348718,288.554373,34.600421,6.193080,151.435913,1.804755,10.402420,0.000000,0.000000,121.166667,120.700000,120.800000,121.000000,120.866667,120.600000,92.800000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.518000,70.950000,0.361000,0.361000,383.271611,1611234.570824,1517.607000,NatG-1,
09/30/2021,03:28:17.487,41337.65,46299.85,114.730000,0.205260,9.560000,119.500000,0.000000,59.985000,23.550000,0.406000,1.464825,1.416020,46297.000000,60.000000,59.142400,40.375000,7.000000,Testing Tank A - Purging for 60 Seconds.... 0.249 ,120.855556,57.900000,58.000000,91.400000,66.900000,10.383326,1.796599,0.061000,0.056000,0.054000,0.000000,14.997819,8.346889,57.396057,86.599859,288.554373,34.600421,6.193294,151.435944,1.806786,10.432675,0.000000,0.000000,121.166667,120.700000,120.800000,121.000000,120.866667,120.600000,92.800000,0,0,0,0,0,1061.694,1382.562,0.590,93.566,5.794,0.355,30.500000,0.980000,29.519000,70.950000,0.361000,0.361000,383.271611,1611234.570824,1517.607000,NatG-1,
