Equipment Description,Manufacturer,Model Number,Calibration ID,Accuracy,Last Calibrated,Calibration Due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System Date,System Time,Elapsed Time (sec),Software Elapsed Time (sec),Voltage (V),RMS Current (Amps),Power (Watts),Watt Hours (Wh),Voltage Total Harmonic Distortion,Frequency (Hz),Apparent Power (VA),Power Factor,Current Crest Factor,Voltage Crest Factor,Integration Time (sec),Intellifaucet Valve (%),Intellifaucet Temperature (F),Proportioning Valve (%),Draw Count,Program Status,TC Tree Average,TC Down,RTD IN,RTD Out,RTD Ambient,Totalized Flow (Gallons),Flow Rate (GPM),Pressure - Port 1,Pressure - Port 2,Pressure - Port 3,Pressure - Port 4,Mass Flow Rate(lb/min),Density(gm/cm³),Flow Meter Inlet Temperature(°F),Draw Weight(lbs),Total Weight Inventory(lbs),Total Gallons Inventory(US Gallon),Drive Gain (%),Raw Tube Frequency (Hz),Hot Flow Rate-Calculated(US GPM),Hot Gallons-Calculated(US Gallon),Hot Flow Rate-Laurel(US GPM),Hot Gallons-Laurel(US Gallon),T1,T2,T3,T4,T5,T6,User Setpoint (0x4024),Tank Setpoint (°F) - (0x4026),T1 Temp Lower Tank (°F) - (0x405F),T2 Temp Upper Tank (°F) - (0x4060),MeasuredCurrent (0x4065),Line Voltage (0x4066),User UI Mode (0X4020),Upper Element (0x4068),Lower Element (0x4068),Compressor (0x4068),Fan (0x4068),Depletion - (0x40CB),Personality - (0x0035),T6 Temp (°F) - (0x406E),T7 Temp (°F) - (0x40B9),MixValveAbsoluteStepPosition - (0x400B),Flow State - (0X4069),T3A TEMP EVAP IN (°F) - (0x4061),T3B TEMP EVAP OUT (°F) -(0x4062),T4 TEMP COMP DISCHARGE (°F) - (0x4063),T5 TEMP AMBIENT (°F)- (0x4064),EEV Position - (0X4067),Condensate Sensor - (0x40BC),Fan (RPM) - (0xF073),PWM (%) - (0xF056),Compressor Speed (RPM) - (0xF093),Compressor Target (RPM) - (0xF081),Compressor Power (W) - (0xF092),Inverter IGBT Temp (°C) - (0xF280),Inverter Chip Temp (°C) - (0xF284),Viasala-Temperature Probe 1 (°F),Viasala-Humidity Probe 1 (%),Viasala-Temperature Probe 2 (°F),Viasala-Humidity Probe 2 (%)
11/21/2024,13:45:18.116,68002.49,68002.70,119.880000,2.378200,283.500000,185.380000,0.000000,60.002000,285.100000,0.994300,1.702716,1.437437,2521.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,130.983334,69.895120,73.081022,86.443331,67.570000,33.939000,0.000000,-120.800003,-35.000000,-52.200001,0.000000,0.000000,0.998692,64.518593,282.938368,282.938368,33.939485,5.658479,151.337341,0.000000,34.056000,0.000000,0.000000,138.100006,137.399994,137.300003,135.000000,124.500000,113.599998,125,140,128.600000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,117.100000,2000.000000,0.000000,52.200000,60.600000,134.000000,67.300000,153,95,1053,80,2197,2200,272,35.000000,119.000000,67.599,51.140,67.495,51.103
11/21/2024,13:45:21.118,68005.49,68005.70,119.880000,2.376600,283.300000,185.610000,0.000000,60.000000,284.900000,0.994300,1.716780,1.441024,2524.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.005557,69.896895,73.090000,86.430000,67.570000,33.939000,0.000000,-119.400002,-34.900002,-52.799999,0.000000,0.000000,0.998700,64.512314,282.938368,282.938368,33.939485,5.658337,151.337402,0.000000,34.056000,0.000000,0.000000,138.100006,137.466665,137.300003,135.033335,124.533333,113.599998,125,140,128.600000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,117.100000,2000.000000,0.000000,52.200000,60.600000,134.100000,67.300000,153,95,1053,80,2200,2200,271,35.000000,119.000000,67.600,51.139,67.496,51.102
11/21/2024,13:45:24.117,68008.49,68008.70,119.890000,2.380000,283.700000,185.850000,0.000000,59.999000,285.300000,0.994200,1.719748,1.441405,2527.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.033333,69.898374,73.096938,86.403333,67.570000,33.939000,0.000000,-117.699997,-35.099998,-52.799999,0.000000,0.000000,0.998685,64.527519,282.938368,282.938368,33.939485,5.657953,151.337357,0.000000,34.056000,0.000000,0.000000,138.166667,137.466665,137.300003,135.033335,124.566666,113.666664,125,140,128.600000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,117.100000,2000.000000,0.000000,52.200000,60.600000,134.100000,67.300000,153,95,1053,80,2199,2200,271,35.000000,119.000000,67.601,51.138,67.497,51.102
11/21/2024,13:45:27.118,68011.49,68011.70,119.880000,2.381900,283.900000,186.090000,0.000000,60.000000,285.500000,0.994200,1.706747,1.440023,2530.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.005555,69.899262,73.104896,86.389999,67.568775,33.939000,0.000000,-116.099998,-35.500000,-52.599998,0.000000,0.000000,0.998676,64.536171,282.938368,282.938368,33.939485,5.659050,151.337311,0.000000,34.055000,0.000000,0.000000,138.100006,137.399994,137.300003,135.000000,124.533333,113.699997,125,140,128.600000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.000000,117.100000,2000.000000,0.000000,52.200000,60.600000,134.100000,67.300000,153,95,1053,80,2201,2200,271,35.000000,119.000000,67.602,51.138,67.498,51.102
11/21/2024,13:45:30.117,68014.49,68014.70,119.880000,2.381000,283.800000,186.320000,0.000000,59.999000,285.400000,0.994300,1.705880,1.440023,2533.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.022223,69.900002,73.117141,86.389999,67.566939,33.939000,0.000000,-114.300003,-36.200001,-52.400002,0.000000,0.000000,0.998663,64.549034,282.938368,282.938368,33.939485,5.658530,151.337357,0.000000,34.055000,0.000000,0.000000,138.100006,137.466665,137.300003,135.000000,124.566666,113.699997,125,140,128.600000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.000000,117.100000,2000.000000,0.000000,52.200000,60.600000,134.100000,67.300000,153,95,1055,80,2203,2200,270,35.000000,119.000000,67.603,51.137,67.498,51.102
11/21/2024,13:45:33.118,68017.49,68017.70,119.880000,2.382000,283.900000,186.560000,0.000000,60.002000,285.600000,0.994200,1.732494,1.440524,2536.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.016666,69.900002,73.127549,86.370003,67.564490,33.939000,0.000000,-112.400002,-37.299999,-52.000000,0.000000,0.000000,0.998696,64.515945,282.938368,282.938368,33.939485,5.659063,151.337296,0.000000,34.055000,0.000000,0.000000,138.100006,137.399994,137.300003,135.000000,124.599998,113.699997,125,140,128.600000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.000000,117.100000,2000.000000,0.000000,52.200000,60.600000,134.100000,67.300000,152,95,1055,80,2199,2200,270,35.000000,119.000000,67.603,51.136,67.499,51.101
11/21/2024,13:45:36.119,68020.49,68020.70,119.890000,2.383000,284.100000,186.800000,0.000000,59.999000,285.700000,0.994300,1.715191,1.438819,2539.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.044445,69.900002,73.136121,86.370003,67.563877,33.939000,0.000000,-110.400002,-38.599998,-51.299999,0.000000,0.000000,0.998646,64.570007,282.938368,282.938368,33.939485,5.657942,151.337326,0.000000,34.055000,0.000000,0.000000,138.133336,137.433329,137.300003,135.033335,124.633331,113.733332,125,140,128.700000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.100000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.100000,67.300000,152,95,1055,80,2198,2200,270,35.000000,119.000000,67.604,51.135,67.500,51.101
11/21/2024,13:45:39.118,68023.49,68023.70,119.880000,2.383000,284.000000,187.040000,0.000000,60.002000,285.700000,0.994200,1.708519,1.441024,2542.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.033334,69.900002,73.143878,86.363335,67.564490,33.939000,0.000000,-108.900002,-39.599998,-50.500000,0.000000,0.000000,0.998669,64.547607,282.938368,282.938368,33.939485,5.658259,151.337357,0.000000,34.055000,0.000000,0.000000,138.100006,137.433329,137.300003,135.000000,124.633331,113.733332,125,140,128.700000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.100000,67.300000,152,95,1055,80,2199,2200,268,35.000000,119.000000,67.605,51.134,67.500,51.100
11/21/2024,13:45:42.118,68026.49,68026.70,119.880000,2.411700,287.000000,187.270000,0.000000,60.000000,289.100000,0.992700,1.923249,1.442609,2545.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.055557,69.900002,73.151225,86.349998,67.564490,33.939000,0.000000,-107.300003,-40.599998,-49.799999,0.000000,0.000000,0.998707,64.506088,282.938368,282.938368,33.939485,5.658796,151.337296,0.000000,34.055000,0.000000,0.000000,138.100006,137.466665,137.300003,135.000000,124.666664,113.800003,125,140,128.700000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.400000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.200000,67.300000,152,95,1055,80,2197,2200,269,35.000000,119.000000,67.606,51.133,67.501,51.100
11/21/2024,13:45:45.118,68029.49,68029.70,119.890000,2.387100,284.500000,187.510000,0.000000,60.000000,286.200000,0.994000,1.714172,1.439903,2548.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.050001,69.900002,73.158572,86.343333,67.565714,33.939000,0.000000,-106.099998,-41.599998,-48.900002,0.000000,0.000000,0.998720,64.493965,282.938368,282.938368,33.939485,5.658024,151.337280,0.000000,34.055000,0.000000,0.000000,138.100006,137.399994,137.300003,135.000000,124.699997,113.800003,125,140,128.700000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.300000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.200000,67.300000,151,95,1059,80,2201,2200,268,35.000000,119.000000,67.607,51.132,67.502,51.100
11/21/2024,13:45:48.118,68032.49,68032.70,119.890000,2.391000,284.900000,187.750000,0.000000,60.002000,286.700000,0.993900,1.737558,1.440904,2551.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.072223,69.900002,73.167142,86.336667,67.565714,33.939000,0.000000,-105.300003,-42.000000,-48.599998,0.000000,0.000000,0.998703,64.511932,282.938368,282.938368,33.939485,5.658253,151.337250,0.000000,34.055000,0.000000,0.000000,138.133336,137.433329,137.300003,135.033335,124.699997,113.833336,125,140,128.800000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.200000,67.300000,151,95,1059,80,2199,2200,269,35.000000,119.000000,67.608,51.131,67.503,51.099
11/21/2024,13:45:51.118,68035.49,68035.70,119.880000,2.394600,285.300000,187.990000,0.000000,60.002000,287.100000,0.994000,1.701746,1.437855,2554.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.066667,69.900002,73.175714,86.330002,67.566939,33.939000,0.000000,-104.400002,-42.599998,-48.200001,0.000000,0.000000,0.998691,64.525284,282.938368,282.938368,33.939485,5.659087,151.337311,0.000000,34.055000,0.000000,0.000000,138.100006,137.399994,137.300003,135.000000,124.699997,113.900002,125,140,128.800000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.000000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.200000,67.300000,151,95,1059,80,2198,2200,269,35.000000,119.000000,67.609,51.130,67.503,51.099
11/21/2024,13:45:54.118,68038.49,68038.70,119.880000,2.391900,285.000000,188.220000,0.000000,60.000000,286.700000,0.994000,1.724027,1.440524,2557.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.072223,69.900002,73.183879,86.323334,67.566939,33.939000,0.000000,-104.000000,-42.799999,-47.799999,0.000000,0.000000,0.998696,64.518494,282.938368,282.938368,33.939485,5.658347,151.337311,0.000000,34.055000,0.000000,0.000000,138.100006,137.399994,137.300003,135.000000,124.733332,113.900002,125,140,128.800000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.000000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.200000,67.300000,151,95,1059,80,2198,2200,270,35.000000,119.000000,67.610,51.129,67.504,51.098
11/21/2024,13:45:57.118,68041.49,68041.70,119.890000,2.392300,285.100000,188.460000,0.000000,59.999000,286.800000,0.994000,1.725703,1.441405,2560.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.083334,69.900002,73.191226,86.309998,67.563877,33.939000,0.000000,-103.000000,-43.099998,-47.500000,0.000000,0.000000,0.998679,64.538094,282.938368,282.938368,33.939485,5.657736,151.337311,0.000000,34.055000,0.000000,0.000000,138.133336,137.399994,137.300003,135.000000,124.766668,113.900002,125,140,128.800000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,118.900000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.200000,67.300000,151,95,1059,80,2200,2200,270,35.000000,119.000000,67.611,51.128,67.505,51.098
11/21/2024,13:46:00.119,68044.49,68044.70,119.890000,2.388700,284.700000,188.700000,0.000000,60.000000,286.400000,0.994100,1.702725,1.440404,2563.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.083335,69.900002,73.198572,86.279999,67.557143,33.939000,0.000000,-101.900002,-44.000000,-46.799999,0.000000,0.000000,0.998674,64.542809,282.938368,282.938368,33.939485,5.658502,151.337280,0.000000,34.055000,0.000000,0.000000,138.100006,137.399994,137.300003,135.000000,124.800003,113.900002,125,140,128.800000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,118.900000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.200000,67.300000,151,95,1053,80,2198,2200,270,35.000000,119.000000,67.612,51.127,67.505,51.098
11/21/2024,13:46:03.118,68047.49,68047.70,119.880000,2.390300,284.900000,188.940000,0.000000,60.003000,286.500000,0.994100,1.723256,1.438939,2566.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.111112,69.900002,73.206530,86.279999,67.548572,33.939000,0.000000,-100.300003,-44.799999,-46.099998,0.000000,0.000000,0.998704,64.511261,282.938368,282.938368,33.939485,5.660016,151.337265,0.000000,34.055000,0.000000,0.000000,138.133336,137.433329,137.300003,135.033335,124.800003,113.966667,125,140,128.800000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.000000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.200000,67.300000,151,95,1053,80,2198,2200,272,35.000000,119.000000,67.613,51.126,67.506,51.097
11/21/2024,13:46:06.118,68050.49,68050.70,119.880000,2.387200,284.500000,189.170000,0.000000,60.002000,286.200000,0.994200,1.712383,1.438438,2569.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.105557,69.900002,73.215713,86.279999,67.543674,33.939000,0.000000,-97.599998,-46.000000,-45.299999,0.000000,0.000000,0.998684,64.533531,282.938368,282.938368,33.939485,5.659793,151.337296,0.000000,34.055000,0.000000,0.000000,138.100006,137.433329,137.300003,135.000000,124.800003,114.000000,125,140,128.800000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.100000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.300000,67.300000,151,95,1053,80,2198,2200,271,35.000000,119.000000,67.614,51.125,67.507,51.096
11/21/2024,13:46:09.118,68053.49,68053.70,119.890000,2.383500,284.100000,189.410000,0.000000,60.002000,285.800000,0.994300,1.711601,1.440320,2572.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.150001,69.900593,73.228366,86.273333,67.543062,33.939000,0.000000,-95.199997,-47.099998,-44.000000,0.001000,0.000000,0.998732,64.482445,282.938368,282.938368,33.939485,5.658709,151.337296,0.000000,34.055000,0.000000,0.000000,138.199997,137.466665,137.300003,135.066671,124.833336,114.033333,125,140,128.800000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,118.900000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.300000,67.300000,151,95,1053,80,2201,2200,272,35.000000,119.000000,67.615,51.123,67.508,51.096
11/21/2024,13:46:12.119,68056.49,68056.70,119.880000,2.387400,284.500000,189.650000,0.000000,60.000000,286.200000,0.994200,1.713957,1.441024,2575.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.100001,69.901481,73.241222,86.266668,67.543674,33.939000,0.000000,-93.300003,-47.799999,-43.299999,0.000000,0.000000,0.998744,64.473724,282.938368,282.938368,33.939485,5.657943,151.337219,0.000000,34.055000,0.000000,0.000000,138.100006,137.399994,137.300003,135.000000,124.800003,114.000000,125,140,128.800000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.300000,67.300000,151,95,1053,80,2202,2200,273,35.000000,119.000000,67.615,51.122,67.508,51.095
11/21/2024,13:46:15.120,68059.49,68059.70,119.880000,2.385100,284.300000,189.890000,0.000000,59.999000,285.900000,0.994200,1.703367,1.438355,2578.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.116667,69.902368,73.252854,86.253334,67.543062,33.939000,0.000000,-92.099998,-48.599998,-42.599998,0.000000,0.000000,0.998713,64.505615,282.938368,282.938368,33.939485,5.658018,151.337296,0.000000,34.055000,0.000000,0.000000,138.133336,137.399994,137.300003,135.000000,124.833336,114.033333,125,140,128.900000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.300000,67.300000,151,95,1058,80,2200,2200,272,35.000000,119.000000,67.616,51.121,67.509,51.095
11/21/2024,13:46:18.120,68062.49,68062.70,119.880000,2.391500,285.000000,190.120000,0.000000,60.000000,286.700000,0.994100,1.715952,1.440941,2581.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.122223,69.903256,73.263875,86.239998,67.543062,33.939000,0.000000,-91.500000,-48.900002,-42.200001,0.000000,0.000000,0.998698,64.520294,282.938368,282.938368,33.939485,5.658324,151.337173,0.000000,34.055000,0.000000,0.000000,138.100006,137.399994,137.300003,135.000000,124.833336,114.099998,125,140,128.900000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.500000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.400000,67.300000,151,95,1058,80,2201,2200,272,35.000000,119.000000,67.617,51.120,67.510,51.094
11/21/2024,13:46:21.120,68065.49,68065.70,119.890000,2.391300,285.000000,190.360000,0.000000,60.000000,286.700000,0.994000,1.709238,1.440404,2584.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.166668,69.904735,73.274284,86.239998,67.544899,33.939000,0.000000,-91.099998,-48.799999,-42.200001,0.000000,0.000000,0.998681,64.538963,282.938368,282.938368,33.939485,5.658278,151.337265,0.000000,34.055000,0.000000,0.000000,138.166667,137.466665,137.300003,135.066671,124.900002,114.099998,125,140,128.900000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,117.100000,2000.000000,0.000000,52.200000,60.500000,134.400000,67.300000,151,95,1058,80,2198,2200,272,35.000000,119.000000,67.618,51.119,67.511,51.093
11/21/2024,13:46:24.120,68068.49,68068.70,119.870000,2.394400,285.300000,190.600000,0.000000,60.001000,287.000000,0.994000,1.711326,1.440060,2587.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.138890,69.906510,73.283877,86.233332,67.544899,33.939000,0.000000,-91.199997,-49.000000,-42.099998,0.000000,0.000000,0.998662,64.558838,282.938368,282.938368,33.939485,5.658386,151.337250,0.000000,34.055000,0.000000,0.000000,138.100006,137.399994,137.300003,135.033335,124.900002,114.099998,125,140,128.900000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.000000,117.100000,2000.000000,0.000000,52.200000,60.600000,134.400000,67.300000,152,95,1058,80,2198,2200,271,35.000000,119.000000,67.619,51.118,67.511,51.093
11/21/2024,13:46:27.121,68071.49,68071.70,119.890000,2.393400,285.200000,190.840000,0.000000,60.000000,286.900000,0.994000,1.721902,1.440320,2590.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.161112,69.908729,73.289592,86.220001,67.543674,33.939000,0.000000,-91.400002,-48.900002,-42.099998,0.000000,0.000000,0.998623,64.600311,282.938368,282.938368,33.939485,5.658412,151.337173,0.000000,34.054000,0.000000,0.000000,138.133336,137.433329,137.300003,135.033335,124.933334,114.133331,125,140,128.900000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.000000,117.100000,2000.000000,0.000000,52.200000,60.600000,134.400000,67.300000,152,95,1058,80,2198,2200,270,35.000000,119.000000,67.620,51.117,67.512,51.092
11/21/2024,13:46:30.121,68074.49,68074.71,119.890000,2.388700,284.700000,191.070000,0.000000,59.999000,286.400000,0.994100,1.710261,1.438819,2593.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.194445,69.911540,73.294490,86.210002,67.541838,33.939000,0.000000,-90.500000,-49.400002,-41.799999,0.001000,0.000000,0.998621,64.601379,282.938368,282.938368,33.939485,5.658584,151.337296,0.000000,34.054000,0.000000,0.000000,138.166667,137.466665,137.300003,135.066671,124.966667,114.199997,125,140,128.900000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.000000,117.100000,2000.000000,0.000000,52.200000,60.700000,134.400000,67.300000,152,95,1058,80,2199,2200,269,35.000000,119.000000,67.621,51.115,67.513,51.091
11/21/2024,13:46:33.121,68077.49,68077.70,119.890000,2.388700,284.700000,191.310000,0.000000,60.002000,286.400000,0.994200,1.707247,1.439403,2596.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.166667,69.914350,73.303469,86.200002,67.541838,33.939000,0.000000,-89.599998,-49.700001,-41.200001,0.000000,0.000000,0.998648,64.574989,282.938368,282.938368,33.939485,5.659019,151.337204,0.000000,34.054000,0.000000,0.000000,138.100006,137.399994,137.300003,135.033335,124.966667,114.199997,125,140,128.900000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.300000,117.100000,2000.000000,0.000000,52.200000,60.700000,134.500000,67.300000,152,95,1058,80,2197,2200,269,35.000000,119.000000,67.622,51.114,67.514,51.091
11/21/2024,13:46:36.121,68080.49,68080.70,119.870000,2.387600,284.500000,191.550000,0.000000,60.000000,286.200000,0.994100,1.728011,1.441145,2599.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.172223,69.915978,73.314489,86.190002,67.543674,33.939000,0.000000,-88.699997,-49.900002,-40.900002,0.000000,0.000000,0.998633,64.587364,282.938368,282.938368,33.939485,5.659916,151.337158,0.000000,34.054000,0.000000,0.000000,138.066671,137.399994,137.300003,135.033335,124.966667,114.266668,125,140,129.000000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.400000,117.100000,2000.000000,0.000000,52.200000,60.800000,134.500000,67.300000,152,95,1058,80,2199,2200,269,35.000000,119.000000,67.623,51.113,67.514,51.090
11/21/2024,13:46:39.124,68083.49,68083.71,119.890000,2.392800,285.200000,191.780000,0.000000,59.999000,286.900000,0.994100,1.711384,1.439820,2602.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,131.211113,69.918197,73.323062,86.180003,67.543062,33.939000,0.000000,-88.500000,-50.200001,-40.599998,0.000000,0.000000,0.998681,64.540672,282.938368,282.938368,33.939485,5.658679,151.337189,0.000000,34.054000,0.000000,0.000000,138.133336,137.433329,137.300003,135.100006,125.000000,114.300003,125,140,129.000000,136.600000,2.700000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.300000,117.100000,2000.000000,0.000000,52.200000,60.900000,134.500000,67.300000,152,95,1058,80,2198,2200,268,35.000000,119.000000,67.624,51.112,67.515,51.089
