10/08/2024,17:04:56.993,1977.87,1977.42,239.910000,23.327000,5596.000000,3074.600000,0.000000,59.985000,5596.000000,1.000000,1.395164,1.395190,1976.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,95.844444,65.052662,93.242857,71.133331,70.469388,0.000000,0.000000,-0.010000,0.002000,0.002000,0.002000,0.000000,8.330821,66.539780,0.000000,0.000000,0.000000,7.071178,151.767944,0.000000,0.000000,0.000000,0.000000,126.199997,110.033333,84.900002,85.000000,85.366666,83.566666,0,1,0,0,0
10/08/2024,17:04:59.993,1980.87,1980.42,239.990000,23.336000,5600.000000,3079.300000,0.000000,59.982000,5600.000000,1.000000,1.396555,1.396642,1979.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,96.105554,65.063756,93.291838,71.199997,70.473470,0.000000,0.000000,-0.020000,0.002000,0.002000,0.002000,0.000000,8.330844,66.541153,0.000000,0.000000,0.000000,7.070551,151.767899,0.000000,0.000000,0.000000,0.000000,126.199997,112.099998,84.900002,85.000000,84.766665,83.666664,0,1,0,0,0
10/08/2024,17:05:02.994,1983.87,1983.42,240.160000,23.353000,5608.000000,3084.000000,0.000000,59.981000,5608.000000,1.000000,1.394896,1.395528,1982.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,95.855555,65.076922,93.340819,71.199997,70.469388,0.000000,0.000000,-0.010000,0.002000,0.002000,0.001000,0.000000,8.330858,66.546165,0.000000,0.000000,0.000000,7.070983,151.767807,0.000000,0.000000,0.000000,0.000000,126.199997,109.899999,84.733332,84.833336,85.833333,83.633331,0,1,0,0,0
10/08/2024,17:05:05.995,1986.87,1986.42,240.110000,23.348000,5606.000000,3088.600000,0.000000,59.985000,5606.000000,1.000000,1.395666,1.395694,1985.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,96.049999,65.091271,93.381634,71.199997,70.461225,0.000000,0.000000,-0.020000,0.002000,0.001000,0.001000,0.000000,8.330606,66.578171,0.000000,0.000000,0.000000,7.070973,151.767746,0.000000,0.000000,0.000000,0.000000,126.199997,110.266668,84.733332,85.166667,86.233332,83.699997,0,1,0,0,0
10/08/2024,17:05:08.996,1989.87,1989.43,240.110000,23.348000,5606.000000,3093.300000,0.000000,59.984000,5606.000000,1.000000,1.395451,1.395444,1988.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,97.044443,65.106507,93.418369,71.266668,70.448980,0.000000,0.000000,-0.010000,0.001000,0.001000,0.001000,0.000000,8.330777,66.561394,0.000000,0.000000,0.000000,7.071742,151.767639,0.000000,0.000000,0.000000,0.000000,126.199997,115.633334,84.633331,85.500000,86.599998,83.699997,0,1,0,0,0
10/08/2024,17:05:11.996,1992.87,1992.42,239.930000,23.330000,5598.000000,3098.000000,0.000000,59.981000,5598.000000,1.000000,1.396442,1.396616,1991.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,97.011110,65.122187,93.463266,71.300003,70.438776,0.000000,0.000000,-0.020000,0.001000,0.001000,0.000000,0.000000,8.330804,66.563614,0.000000,0.000000,0.000000,7.071611,151.767563,0.000000,0.000000,0.000000,0.000000,126.199997,115.966665,84.633331,85.400002,86.166667,83.699997,0,1,0,0,0
10/08/2024,17:05:14.996,1995.87,1995.42,240.020000,23.340000,5602.000000,3102.600000,0.000000,59.984000,5602.000000,1.000000,1.395244,1.395842,1994.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,96.733334,65.137276,93.518367,71.300003,70.432654,0.000000,0.000000,-0.020000,0.001000,0.000000,0.000000,0.000000,8.330989,66.541489,0.000000,0.000000,0.000000,7.070810,151.767502,0.000000,0.000000,0.000000,0.000000,126.199997,113.900002,84.800003,85.300003,86.533335,83.666664,0,1,0,0,0
10/08/2024,17:05:17.997,1998.87,1998.43,239.930000,23.331000,5598.000000,3107.300000,0.000000,59.983000,5598.000000,1.000000,1.394925,1.395574,1997.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,96.966666,65.151181,93.575509,71.300003,70.414287,0.000000,0.000000,-0.020000,0.000000,-0.001000,0.000000,0.000000,8.331391,66.494934,0.000000,0.000000,0.000000,7.070526,151.767456,0.000000,0.000000,0.000000,0.000000,126.199997,114.433332,84.866669,85.500000,86.899999,83.900002,0,1,0,0,0
10/08/2024,17:05:20.997,2001.87,2001.43,240.020000,23.339000,5602.000000,3112.000000,0.000000,59.985000,5602.000000,1.000000,1.395390,1.395467,2000.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,95.477777,65.164199,93.624488,71.366669,70.402042,0.000000,0.000000,-0.010000,0.000000,-0.001000,0.000000,0.000000,8.331203,66.521431,0.000000,0.000000,0.000000,7.071236,151.767365,0.000000,0.000000,0.000000,0.000000,126.199997,106.633331,85.000000,85.766668,85.166667,84.099998,0,1,0,0,0
10/08/2024,17:05:23.997,2004.87,2004.43,240.060000,23.343000,5604.000000,3116.600000,0.000000,59.986000,5604.000000,1.000000,1.396050,1.396109,2003.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.761110,65.175293,93.681631,71.400002,70.400002,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.331219,66.527298,0.000000,0.000000,0.000000,7.071538,151.767242,0.000000,0.000000,0.000000,0.000000,126.199997,101.800001,85.099998,85.899999,85.433334,84.133331,0,1,0,0,0
10/08/2024,17:05:26.997,2007.87,2007.43,240.090000,23.346000,5605.000000,3121.300000,0.000000,59.987000,5605.000000,1.000000,1.395485,1.395935,2006.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,96.277777,65.183725,93.736734,71.400002,70.400002,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.331156,66.540413,0.000000,0.000000,0.000000,7.071591,151.767227,0.000000,0.000000,0.000000,0.000000,126.199997,109.299998,85.400002,86.166664,86.666667,83.933334,0,1,0,0,0
10/08/2024,17:05:29.997,2010.87,2010.43,240.090000,23.346000,5605.000000,3126.000000,0.000000,59.986000,5605.000000,1.000000,1.395314,1.395935,2009.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,97.400000,65.190086,93.781634,71.400002,70.400002,0.000000,0.000000,-0.020000,-0.001000,0.000000,0.000000,0.000000,8.330989,66.562248,0.000000,0.000000,0.000000,7.071247,151.767120,0.000000,0.000000,0.000000,0.000000,126.199997,114.500000,85.800001,86.133331,87.833336,83.933334,0,1,0,0,0
10/08/2024,17:05:32.997,2013.87,2013.43,239.940000,23.332000,5598.000000,3130.700000,0.000000,59.987000,5598.000000,1.000000,1.395465,1.395391,2012.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,97.527777,65.194524,93.818370,71.400002,70.400002,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.330638,66.608925,0.000000,0.000000,0.000000,7.072019,151.767029,0.000000,0.000000,0.000000,0.000000,126.199997,114.299998,86.033333,86.333336,88.733335,83.566666,0,1,0,0,0
10/08/2024,17:05:35.998,2016.87,2016.43,240.140000,23.351000,5607.000000,3135.300000,0.000000,59.988000,5607.000000,1.000000,1.395658,1.396186,2015.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,96.927777,65.197186,93.859186,71.400002,70.400002,0.000000,0.000000,-0.020000,0.000000,0.001000,0.001000,0.000000,8.331107,66.554382,0.000000,0.000000,0.000000,7.072056,151.767075,0.000000,0.000000,0.000000,0.000000,126.199997,111.066668,86.133331,86.366669,87.933332,83.866666,0,1,0,0,0
10/08/2024,17:05:38.998,2019.87,2019.43,240.010000,23.338000,5602.000000,3140.000000,0.000000,59.990000,5602.000000,1.000000,1.395449,1.395525,2018.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,96.772221,65.198666,93.908165,71.500000,70.400002,0.000000,0.000000,-0.010000,0.000000,0.001000,0.001000,0.000000,8.330911,66.586304,0.000000,0.000000,0.000000,7.071772,151.766891,0.000000,0.000000,0.000000,0.000000,126.199997,109.933334,86.199997,86.633331,87.699999,83.966667,0,1,0,0,0
10/08/2024,17:05:41.998,2022.87,2022.43,240.090000,23.346000,5605.000000,3144.700000,0.000000,59.991000,5605.000000,1.000000,1.395571,1.395810,2021.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,96.444444,65.199553,93.963266,71.500000,70.400002,0.000000,0.000000,-0.010000,0.001000,0.001000,0.002000,0.000000,8.330878,66.589226,0.000000,0.000000,0.000000,7.071353,151.766846,0.000000,0.000000,0.000000,0.000000,126.199997,108.433332,86.433334,86.399999,87.300001,83.900002,0,1,0,0,0
10/08/2024,17:05:45.000,2025.87,2025.43,239.990000,23.335000,5600.000000,3149.300000,0.000000,59.991000,5600.000000,1.000000,1.395629,1.395516,2024.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,96.249999,65.199997,94.018367,71.500000,70.400002,0.000000,0.000000,-0.010000,0.001000,0.001000,0.002000,0.000000,8.331062,66.571182,0.000000,0.000000,0.000000,7.072192,151.766785,0.000000,0.000000,0.000000,0.000000,126.199997,107.066666,86.500000,86.033333,87.733332,83.966667,0,1,0,0,0
10/08/2024,17:05:48.001,2028.87,2028.43,240.030000,23.338000,5602.000000,3154.000000,0.000000,59.988000,5602.000000,1.000000,1.395707,1.395659,2027.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,95.033333,65.199997,94.081631,71.566666,70.400002,0.000000,0.000000,-0.020000,0.001000,0.002000,0.002000,0.000000,8.331120,66.572060,0.000000,0.000000,0.000000,7.071564,151.766678,0.000000,0.000000,0.000000,0.000000,126.199997,100.866669,86.266668,86.099998,87.000000,83.766665,0,1,0,0,0
10/08/2024,17:05:51.001,2031.87,2031.43,240.070000,23.341000,5604.000000,3158.700000,0.000000,59.988000,5604.000000,1.000000,1.394413,1.394510,2030.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.199999,65.199997,94.136733,71.599998,70.400002,0.000000,0.000000,-0.010000,0.001000,0.003000,0.002000,0.000000,8.331099,66.576057,0.000000,0.000000,0.000000,7.072600,151.766632,0.000000,0.000000,0.000000,0.000000,126.199997,95.933332,86.400002,86.199999,87.233332,83.233332,0,1,0,0,0
10/08/2024,17:05:54.001,2034.87,2034.43,240.000000,23.335000,5600.000000,3163.300000,0.000000,59.987000,5600.000000,1.000000,1.394943,1.394542,2033.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.416666,65.200145,94.191835,71.599998,70.400002,0.000000,0.000000,-0.020000,0.002000,0.002000,0.002000,0.000000,8.330998,66.591507,0.000000,0.000000,0.000000,7.072427,151.766586,0.000000,0.000000,0.000000,0.000000,126.199997,96.700002,86.233332,86.199999,87.500000,83.666667,0,1,0,0,0
10/08/2024,17:05:57.000,2037.87,2037.43,239.910000,23.327000,5596.000000,3168.000000,0.000000,59.980000,5596.000000,1.000000,1.395593,1.395565,2036.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.877778,65.201033,94.246938,71.599998,70.400002,0.000000,0.000000,-0.020000,0.002000,0.002000,0.002000,0.000000,8.331135,66.579231,0.000000,0.000000,0.000000,7.072031,151.766525,0.000000,0.000000,0.000000,0.000000,126.199997,99.433334,86.133331,85.933334,88.100001,83.466667,0,1,0,0,0
10/08/2024,17:06:00.001,2040.87,2040.43,240.020000,23.337000,5601.000000,3172.700000,0.000000,59.973000,5601.000000,1.000000,1.395338,1.395592,2039.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.861112,65.203252,94.310205,71.633331,70.400002,0.000000,0.000000,-0.010000,0.002000,0.002000,0.002000,0.000000,8.331069,66.591331,0.000000,0.000000,0.000000,7.071894,151.766388,0.000000,0.000000,0.000000,0.000000,126.199997,99.233335,86.366669,86.266668,87.166667,83.933334,0,1,0,0,0
10/08/2024,17:06:03.001,2043.87,2043.43,239.950000,23.331000,5598.000000,3177.300000,0.000000,59.973000,5598.000000,1.000000,1.396211,1.395874,2042.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,95.438889,65.206802,94.373471,71.699997,70.400002,0.000000,0.000000,-0.020000,0.002000,0.002000,0.002000,0.000000,8.330846,66.625679,0.000000,0.000000,0.000000,7.072104,151.766327,0.000000,0.000000,0.000000,0.000000,126.199997,102.733335,86.300003,86.666664,87.300001,83.433334,0,1,0,0,0
10/08/2024,17:06:06.002,2046.87,2046.43,240.000000,23.335000,5600.000000,3182.000000,0.000000,59.975000,5600.000000,1.000000,1.395629,1.395833,2045.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,95.938889,65.211684,94.424491,71.699997,70.400002,0.000000,0.000000,-0.010000,0.002000,0.001000,0.001000,0.000000,8.330954,66.611977,0.000000,0.000000,0.000000,7.072216,151.766235,0.000000,0.000000,0.000000,0.000000,126.199997,106.133334,86.333336,86.633331,86.833336,83.500000,0,1,0,0,0
10/08/2024,17:06:09.003,2049.87,2049.43,239.930000,23.329000,5598.000000,3186.700000,0.000000,59.978000,5598.000000,1.000000,1.395045,1.394949,2048.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.838888,65.218045,94.481633,71.699997,70.400002,0.000000,0.000000,-0.020000,0.001000,0.001000,0.000000,0.000000,8.331203,66.588417,0.000000,0.000000,0.000000,7.072079,151.766190,0.000000,0.000000,0.000000,0.000000,126.199997,98.000000,86.533333,86.699997,87.900002,83.699999,0,1,0,0,0
10/08/2024,17:06:12.004,2052.87,2052.43,239.890000,23.325000,5595.000000,3191.300000,0.000000,59.981000,5595.000000,1.000000,1.394727,1.394931,2051.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.166666,65.226922,94.538775,71.699997,70.400002,0.000000,0.000000,-0.010000,0.001000,0.000000,0.000000,0.000000,8.331084,66.607941,0.000000,0.000000,0.000000,7.071879,151.766113,0.000000,0.000000,0.000000,0.000000,126.199997,94.399999,86.599998,86.966667,86.933334,83.900002,0,1,0,0,0
10/08/2024,17:06:15.005,2055.87,2055.43,239.810000,23.317000,5592.000000,3196.000000,0.000000,59.983000,5592.000000,1.000000,1.394776,1.394979,2054.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.611111,65.237573,94.599998,71.699997,70.400002,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.330929,66.629112,0.000000,0.000000,0.000000,7.072327,151.766037,0.000000,0.000000,0.000000,0.000000,126.199997,96.766668,86.699999,86.699999,87.433334,83.866669,0,1,0,0,0
10/08/2024,17:06:18.006,2058.87,2058.43,239.920000,23.327000,5597.000000,3200.600000,0.000000,59.986000,5597.000000,1.000000,1.394693,1.395007,2057.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,95.333332,65.250295,94.657141,71.800003,70.389798,0.000000,0.000000,-0.020000,0.000000,-0.001000,0.000000,0.000000,8.330901,66.637566,0.000000,0.000000,0.000000,7.072756,151.765930,0.000000,0.000000,0.000000,0.000000,126.233332,100.133334,87.033333,86.566666,88.033330,84.000000,0,1,0,0,0
10/08/2024,17:06:21.007,2061.87,2061.44,240.030000,23.338000,5602.000000,3205.300000,0.000000,59.985000,5602.000000,1.000000,1.395278,1.395784,2060.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,95.083332,65.263906,94.708162,71.800003,70.369390,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.331016,66.623779,0.000000,0.000000,0.000000,7.073077,151.765884,0.000000,0.000000,0.000000,0.000000,126.199997,97.466667,87.066666,86.666664,88.366666,84.733332,0,1,0,0,0
10/08/2024,17:06:24.007,2064.87,2064.44,240.170000,23.352000,5609.000000,3210.000000,0.000000,59.988000,5609.000000,1.000000,1.395427,1.395470,2063.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,95.655555,65.277368,94.757143,71.800003,70.344900,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.331120,66.616287,0.000000,0.000000,0.000000,7.072750,151.765823,0.000000,0.000000,0.000000,0.000000,126.199997,99.866669,86.800001,86.733332,88.766668,85.566666,0,1,0,0,0
10/08/2024,17:06:27.007,2067.87,2067.44,240.170000,23.351000,5608.000000,3214.700000,0.000000,59.989000,5608.000000,1.000000,1.395015,1.394845,2066.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,96.438889,65.290682,94.793880,71.800003,70.322452,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.331114,66.618965,0.000000,0.000000,0.000000,7.072460,151.765701,0.000000,0.000000,0.000000,0.000000,126.199997,105.066666,86.533333,87.266668,88.233335,85.333333,0,1,0,0,0
10/08/2024,17:06:30.007,2070.87,2070.44,239.980000,23.333000,5599.000000,3219.300000,0.000000,59.992000,5599.000000,1.000000,1.395149,1.395283,2069.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,96.683332,65.303996,94.830615,71.900002,70.308166,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.330676,66.680504,0.000000,0.000000,0.000000,7.073222,151.765671,0.000000,0.000000,0.000000,0.000000,126.199997,106.533333,86.733332,87.533333,87.899999,85.199999,0,1,0,0,0
10/08/2024,17:06:33.009,2073.87,2073.44,240.070000,23.342000,5604.000000,3224.000000,0.000000,59.997000,5604.000000,1.000000,1.395553,1.395676,2072.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,96.072221,65.317310,94.871431,71.900002,70.300003,0.000000,0.000000,-0.020000,0.000000,0.001000,0.001000,0.000000,8.330713,66.680061,0.000000,0.000000,0.000000,7.072967,151.765610,0.000000,0.000000,0.000000,0.000000,126.199997,102.699997,87.133331,87.633331,87.433334,85.333336,0,1,0,0,0
10/08/2024,17:06:36.009,2076.87,2076.44,240.020000,23.339000,5602.000000,3228.700000,0.000000,59.999000,5602.000000,1.000000,1.395475,1.395342,2075.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,95.094444,65.329736,94.914287,71.900002,70.300003,0.000000,0.000000,-0.020000,0.000000,0.001000,0.001000,0.000000,8.330750,66.678200,0.000000,0.000000,0.000000,7.073176,151.765518,0.000000,0.000000,0.000000,0.000000,126.199997,95.599998,87.300003,87.533333,88.533333,85.400002,0,1,0,0,0
10/08/2024,17:06:39.011,2079.87,2079.44,240.090000,23.345000,5605.000000,3233.300000,0.000000,60.001000,5605.000000,1.000000,1.395117,1.395435,2078.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.722222,65.339647,94.963266,71.900002,70.300003,0.000000,0.000000,-0.020000,0.000000,0.001000,0.001000,0.000000,8.330945,66.656998,0.000000,0.000000,0.000000,7.072906,151.765533,0.000000,0.000000,0.000000,0.000000,126.199997,93.300001,87.433334,87.233335,88.799998,85.366669,0,1,0,0,0
10/08/2024,17:06:42.011,2082.87,2082.44,240.040000,23.340000,5602.000000,3238.000000,0.000000,60.006000,5602.000000,1.000000,1.395330,1.395476,2081.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.522221,65.348671,95.018367,71.900002,70.300003,0.000000,0.000000,-0.020000,0.000000,0.001000,0.001000,0.000000,8.330859,66.671906,0.000000,0.000000,0.000000,7.072516,151.765411,0.000000,0.000000,0.000000,0.000000,126.199997,92.066666,87.666664,87.866666,87.933334,85.400002,0,1,0,0,0
10/08/2024,17:06:45.011,2085.87,2085.44,240.010000,23.337000,5601.000000,3242.700000,0.000000,60.010000,5601.000000,1.000000,1.396023,1.396150,2084.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.716665,65.356215,95.071427,71.933334,70.300003,0.000000,0.000000,-0.020000,0.000000,0.001000,0.001000,0.000000,8.331001,66.657867,0.000000,0.000000,0.000000,7.072826,151.765274,0.000000,0.000000,0.000000,0.000000,126.199997,93.500000,87.633331,87.733332,87.633331,85.599998,0,1,0,0,0
10/08/2024,17:06:48.010,2088.87,2088.44,240.000000,23.337000,5601.000000,3247.300000,0.000000,60.013000,5601.000000,1.000000,1.394095,1.394417,2087.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.844444,65.364055,95.114284,72.000000,70.300003,0.000000,0.000000,-0.020000,0.000000,0.000000,0.001000,0.000000,8.330977,66.664680,0.000000,0.000000,0.000000,7.073246,151.765259,0.000000,0.000000,0.000000,0.000000,126.166664,92.733332,87.833336,87.566666,89.133334,85.633331,0,1,0,0,0
10/08/2024,17:06:51.011,2091.87,2091.44,239.920000,23.329000,5597.000000,3252.000000,0.000000,60.012000,5597.000000,1.000000,1.395902,1.395924,2090.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,95.016666,65.371600,95.157140,72.000000,70.300003,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.330864,66.682411,0.000000,0.000000,0.000000,7.072945,151.765167,0.000000,0.000000,0.000000,0.000000,126.133331,94.500000,87.633331,87.433334,88.833333,85.566666,0,1,0,0,0
10/08/2024,17:06:54.011,2094.87,2094.44,239.940000,23.331000,5598.000000,3256.700000,0.000000,60.008000,5598.000000,1.000000,1.396468,1.396557,2093.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,95.116667,65.377813,95.193875,72.000000,70.300003,0.000000,0.000000,-0.010000,-0.001000,0.000000,0.000000,0.000000,8.330924,66.678528,0.000000,0.000000,0.000000,7.073422,151.765106,0.000000,0.000000,0.000000,0.000000,126.133331,94.300003,87.599998,87.533333,89.533335,85.599998,0,1,0,0,0
10/08/2024,17:06:57.011,2097.87,2097.44,240.110000,23.347000,5606.000000,3261.300000,0.000000,60.005000,5606.000000,1.000000,1.396753,1.397235,2096.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.811110,65.383138,95.230611,72.000000,70.300003,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.331163,66.651947,0.000000,0.000000,0.000000,7.073627,151.765015,0.000000,0.000000,0.000000,0.000000,126.166664,92.799998,87.599998,87.866666,88.833336,85.599998,0,1,0,0,0
10/08/2024,17:07:00.011,2100.87,2100.44,240.030000,23.339000,5602.000000,3266.000000,0.000000,59.999000,5602.000000,1.000000,1.395990,1.396159,2099.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.816667,65.387576,95.281634,72.099998,70.300003,0.000000,0.000000,-0.020000,-0.001000,0.000000,0.000000,0.000000,8.331359,66.631096,0.000000,0.000000,0.000000,7.074455,151.764984,0.000000,0.000000,0.000000,0.000000,126.199997,92.100001,87.666667,87.900002,89.633334,85.400002,0,1,0,0,0
10/08/2024,17:07:03.012,2103.87,2103.44,240.240000,23.359000,5612.000000,3270.700000,0.000000,60.000000,5612.000000,1.000000,1.394195,1.394189,2102.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.872222,65.392457,95.336737,72.099998,70.300003,0.000000,0.000000,-0.020000,-0.001000,0.000000,0.000000,0.000000,8.331317,66.642532,0.000000,0.000000,0.000000,7.073917,151.764938,0.000000,0.000000,0.000000,0.000000,126.199997,92.800001,87.966667,88.066668,88.800001,85.400002,0,1,0,0,0
10/08/2024,17:07:06.013,2106.87,2106.44,240.150000,23.349000,5607.000000,3275.300000,0.000000,59.996000,5607.000000,1.000000,1.396891,1.396627,2105.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.938889,65.398818,95.381634,72.099998,70.300003,0.000000,0.000000,-0.010000,-0.001000,0.000000,0.000000,0.000000,8.331033,66.682777,0.000000,0.000000,0.000000,7.072572,151.764832,0.000000,0.000000,0.000000,0.000000,126.166664,93.066666,87.966667,88.500000,88.433334,85.500000,0,1,0,0,0
10/08/2024,17:07:09.013,2109.87,2109.44,240.220000,23.357000,5611.000000,3280.000000,0.000000,59.995000,5611.000000,1.000000,1.396155,1.395970,2108.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.650000,65.405475,95.418369,72.099998,70.300003,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.330821,66.711464,0.000000,0.000000,0.000000,7.073513,151.764740,0.000000,0.000000,0.000000,0.000000,126.133331,91.766665,87.733332,88.433334,88.866669,84.966667,0,1,0,0,0
10/08/2024,17:07:12.013,2112.87,2112.44,240.140000,23.348000,5607.000000,3284.700000,0.000000,59.993000,5607.000000,1.000000,1.396008,1.396061,2111.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.755555,65.412132,95.469388,72.133331,70.300003,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.330847,66.713364,0.000000,0.000000,0.000000,7.074363,151.764664,0.000000,0.000000,0.000000,0.000000,126.133331,92.233332,88.166664,88.199997,89.066668,84.733335,0,1,0,0,0
10/08/2024,17:07:15.013,2115.87,2115.44,240.050000,23.340000,5603.000000,3289.400000,0.000000,59.994000,5603.000000,1.000000,1.396444,1.396709,2114.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.650001,65.419084,95.530612,72.199997,70.300003,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.330740,66.728668,0.000000,0.000000,0.000000,7.074232,151.764587,0.000000,0.000000,0.000000,0.000000,126.199997,91.233335,88.266668,88.333336,88.700002,85.166667,0,1,0,0,0
10/08/2024,17:07:18.014,2118.87,2118.44,240.250000,23.359000,5612.000000,3294.000000,0.000000,59.998000,5612.000000,1.000000,1.396678,1.397336,2117.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.583333,65.427072,95.585713,72.199997,70.293880,0.000000,0.000000,-0.010000,0.000000,0.001000,0.001000,0.000000,8.330732,66.734123,0.000000,0.000000,0.000000,7.073934,151.764572,0.000000,0.000000,0.000000,0.000000,126.199997,90.233332,88.333336,88.633331,88.933334,85.166667,0,1,0,0,0
10/08/2024,17:07:21.015,2121.87,2121.44,240.390000,23.373000,5619.000000,3298.700000,0.000000,60.005000,5619.000000,1.000000,1.396355,1.396647,2120.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.783333,65.436392,95.628569,72.199997,70.287757,0.000000,0.000000,-0.020000,0.000000,0.001000,0.001000,0.000000,8.330688,66.742889,0.000000,0.000000,0.000000,7.073508,151.764450,0.000000,0.000000,0.000000,0.000000,126.199997,91.399999,88.400002,88.566666,88.366666,85.766668,0,1,0,0,0
10/08/2024,17:07:24.014,2124.87,2124.44,240.160000,23.350000,5608.000000,3303.400000,0.000000,60.005000,5608.000000,1.000000,1.395332,1.396069,2123.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.738888,65.445267,95.681631,72.199997,70.277553,0.000000,0.000000,-0.010000,0.000000,0.001000,0.001000,0.000000,8.330666,66.751617,0.000000,0.000000,0.000000,7.074603,151.764389,0.000000,0.000000,0.000000,0.000000,126.166664,90.699999,88.233332,88.733332,89.300001,85.299998,0,1,0,0,0
10/08/2024,17:07:27.016,2127.87,2127.44,240.140000,23.348000,5607.000000,3308.100000,0.000000,60.005000,5607.000000,1.000000,1.395923,1.395936,2126.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,94.655554,65.454734,95.736734,72.300003,70.253061,0.000000,0.000000,-0.020000,0.000000,0.001000,0.001000,0.000000,8.330672,66.752670,0.000000,0.000000,0.000000,7.073420,151.764297,0.000000,0.000000,0.000000,0.000000,126.199997,90.800001,88.099998,88.666664,89.033333,85.133334,0,1,0,0,0
